Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Dragon), Tier 5","Arceus (Dragon), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Kubfu, Tier 5","Kubfu, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Kyurem, Tier 5","Kyurem, Tier 5","Marshadow, Tier 5","Marshadow, Tier 5","Meloetta (Pirouette), Tier 5","Meloetta (Pirouette), Tier 5","Moltres (Galarian), Tier 5","Moltres (Galarian), Tier 5","Necrozma (Ultra), Tier 5","Necrozma (Ultra), Tier 5","Regidrago, Tier 5","Regidrago, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Single Strike), Tier 5","Urshifu (Single Strike), Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Zapdos (Galarian), Tier 5","Zapdos (Galarian), Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Palkia, Tier 5","Palkia, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Zamazenta (Hero), Tier 5","Zamazenta (Hero), Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Guzzlord, Ultra Beast Tier","Guzzlord, Ultra Beast Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Sableye, Mega Tier","Mega Sableye, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Mewtwo X, Mega Legendary Tier","Mega Mewtwo X, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latias, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Mega Latios, Mega Legendary Tier","Absol, Tier 3","Absol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Druddigon, Tier 3","Druddigon, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Mightyena, Tier 3","Mightyena, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Sableye, Tier 3","Sableye, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3"
Sylveon,Charm,Dazzling Gleam,50,1.2527891194311405,1.2956518491559819,1.1570457482649952,1.1928369306376645,1.3247704136044234,1.3650101686596474,1.363588080793994,1.3855894908924684,1.4123717284367237,1.4603501199167106,1.1671005069921514,1.19145031707076,1.2025729785004198,1.2138953709085283,1.2216055195019193,1.255693758594944,1.407397633055641,1.4244752047042297,1.3548972390307377,1.3545679385057101,1.1938832299116091,1.2383390957602964,1.1733479566698644,1.2339848149475157,1.2167128870319948,1.2696873817580496,1.4031775439614766,1.4275949941313224,1.245705195947654,1.2639481020621663,1.152836483499911,1.1804335047719374,1.4012696920628933,1.3847058752811925,1.1487632652813218,1.1497076643132793,1.2039549287572104,1.2672928086442468,1.1496945608500075,1.1843967976002725,1.2113628619585874,1.2576369389584063,1.15842876647494,1.1655847277740452,1.1831096435592179,1.1936485013154643,1.3500795356407107,1.3851326861352034,1.323287796892484,1.3595502239996624,1.1649744995750646,1.1881734972244116,1.19402406089447,1.2412977708067405,1.134288906857799,1.151872527771964,1.209377964826998,1.2566832616738508,1.265605903422684,1.2662639179464281,1.2409825943293895,1.2938761225053634,1.166456983737469,1.2375596847257666,1.2529130673951274,1.2554240706264965,1.1334805731547315,1.1570944709339257,1.1456004493553933,1.1909417680488996,1.238942153528176,1.264410395160765,1.1713936283910522,1.175559823484961,1.234133843564797,1.2658677375470186,1.1331487612705562,1.1580860316697845,1.2287560573805851,1.2775221045756315,1.285813496700218,1.3547551658572012,1.24468641743917,1.3077574011914168,1.211334758687052,1.2635948358258482,1.416237102159726,1.4781179009358865,1.4457209779864097,1.5308637878503597,1.4248626064151602,1.4782052385496909,1.4539441067660523,1.5081899227715638,1.4212114856522453,1.4719839585111603,1.4655286997966963,1.557728542215626,1.280463343830473,1.3550359131277996,1.3339957879620472,1.4110350896794144,1.4077609537046354,1.4709413601893357,1.4277262527878247,1.5046596237781193,1.2253168094679332,1.323963898826585,1.271500417498993,1.3268753650502465,1.273087076598274,1.3459568471364396
Sylveon,Quick Attack,Dazzling Gleam,50,1.3756561895821944,1.4201056590072012,1.2736721572116434,1.3081481036897646,1.4453236094983553,1.4973375996796832,1.5346210166655045,1.569929484008,1.5854610586055788,1.6462705332305825,1.2815060237351934,1.3072602018800854,1.322820924975014,1.336732739848098,1.38234315187756,1.417507521627703,1.7411954893335253,1.7747997300909037,1.5017173718718275,1.5010297380162745,1.3091933776545328,1.3510082150232425,1.315536438576303,1.3896864786322354,1.3839181264646927,1.4470608579613062,1.562904424049666,1.5911051158000278,1.4752224358613935,1.4938135890746216,1.2687355889372263,1.3055362259963523,1.5424997058910244,1.5382336229960876,1.2917145761454223,1.2901618443847707,1.4928544014478853,1.5944651908377756,1.4291298525354363,1.499914695966331,1.3652106754433344,1.4176923376332922,1.2842811170720045,1.3036387453052494,1.3297203598340595,1.3346130398954588,1.5521958257539452,1.6017231699516346,1.4533230125570753,1.4954654477815417,1.3039444830836175,1.3242643811333732,1.4237902919743133,1.5062753821114094,1.2695310826232717,1.3023688216721905,1.3287011267273034,1.3716457356240055,1.4087869998440998,1.4210937268435204,1.3840766947211884,1.4484011889332051,1.4555967963195084,1.5733202711917529,1.3777885655377788,1.3962309010351228,1.2577027475463562,1.279840119165404,1.2863781275546804,1.3429372315629233,1.4032595910331853,1.4296529900017791,1.2769806238722097,1.2921645874096293,1.3449253325512398,1.3866844998264118,1.2806445203319832,1.3284237940021635,1.3683465097128809,1.4242239268446943,1.4289139884026671,1.5289988050548058,1.4100912385498696,1.5028014546111463,1.3627003567735463,1.4143110220506083,1.6269015077040871,1.696964754708522,1.6432669974363043,1.7364050471566355,1.5991948773899904,1.656011016801128,1.637244577670873,1.6869497764906733,1.586016732997501,1.6522965221062607,1.67311354271295,1.7638367184790373,1.4262591433208331,1.5246190335776442,1.5154224101418312,1.6090648529844827,1.5870859297015458,1.6632124235563273,1.6189841262461786,1.686254064295239,1.5145038672155524,1.6397640261194526,1.4405630590757592,1.5086791000979973,1.4594463016894559,1.5402626247277378
Sylveon,Charm,Moonblast,50,1.3609812613030159,1.3845998751468147,1.2638418594378906,1.2788988939865655,1.4398104056682588,1.4633777566019153,1.4811187924952656,1.498779501108488,1.5162601947252647,1.565856922774185,1.2859240001106318,1.2867635070093653,1.3079357739703787,1.3137552107063661,1.317653278181614,1.3488236139761318,1.5347552740645634,1.5413662208521932,1.4677170365064225,1.4561323293935198,1.2973977232122635,1.3317159534509975,1.2815677472518918,1.346009226571387,1.2958289127249027,1.3653301950134622,1.5196377083542527,1.5407984804454398,1.3554558048045349,1.37236504760838,1.2658265209200743,1.272307132550963,1.5117444655274226,1.4983887980403041,1.2488586612891293,1.2412907358645742,1.2928954328032938,1.3662935898745026,1.2537993207370717,1.2791890582644347,1.3266134576921493,1.3591873776269623,1.2585033233180638,1.2595246505182502,1.2797094979619725,1.2787471365289378,1.4869538101614974,1.5054018275556866,1.4441791102622752,1.4705662732112197,1.2681165790067226,1.2878650651467893,1.2869511973954022,1.3388438359529768,1.2425373627524448,1.2538693232894649,1.373942103290313,1.365129970776917,1.3632847604621576,1.3624810080779424,1.353055402581461,1.3899298544242888,1.2598354652575177,1.3329973412529184,1.3635425530058762,1.3659342396701173,1.2440857855890697,1.250749277024933,1.2430699989088105,1.292649783640387,1.3479879183839416,1.3728154398494734,1.3196446342648893,1.2922810828627274,1.3459192060769924,1.3750909417658705,1.2385838091751231,1.2471076171217736,1.3324410267111126,1.3713230727147687,1.3875672188723567,1.457604397401144,1.3265686110507782,1.3953087631734626,1.3240477672239699,1.3584683511967333,1.543786483685011,1.5996071086053032,1.5630449778907092,1.6475875995977314,1.5264331555844701,1.5842700166821504,1.5601353735182382,1.6161625621387816,1.5384227288074261,1.591427588759421,1.5791603376506784,1.6709632143495512,1.380286462157151,1.456648686430523,1.4406237575758922,1.5016825109681726,1.5148174463510058,1.5843138108202937,1.5270935332186886,1.59936395966353,1.321981706155895,1.4134111354536205,1.3665799235258942,1.4279237823875368,1.3651418183602284,1.4427797803339424
Sylveon,Charm,Draining Kiss,50,1.449057288691769,1.4842940290810256,1.3413860541765936,1.3687862135598985,1.5237477713171863,1.5649468085010965,1.5962850435481353,1.6148685697461933,1.6389804089372997,1.702084022965394,1.3673274958865997,1.3749379387683145,1.3923987723646827,1.4070848489998822,1.4193029020111216,1.4575743649508077,1.6579053409515638,1.6691324590578454,1.5688838408121728,1.5656287972186012,1.3957168475917752,1.4400397246784529,1.3840224829023209,1.431417481388821,1.415323097070806,1.4768328450034043,1.630657963160376,1.6567300244476801,1.4573475223586945,1.469899736180465,1.3512253224530837,1.3665670354751465,1.612749473824015,1.606323042429263,1.3452646104400905,1.3387791384049887,1.3929618833454314,1.4721363651646724,1.3356565741032167,1.3706268883482589,1.4097121479875865,1.457554242940609,1.341905097088544,1.3585770303652895,1.3811232854804991,1.3841990587418807,1.5823167037117147,1.6068258212200084,1.546767360641675,1.574687426905695,1.3478735638591186,1.367448774032875,1.382862826943613,1.4428009683226615,1.318805193696021,1.339826857432774,1.4390979079473905,1.467798986872114,1.4642894894363148,1.461228840390867,1.447651801293141,1.501074990682487,1.3547240384130637,1.4323329653550865,1.4524327528775136,1.4641757951605736,1.3248535090537916,1.338848890429989,1.3332109054546952,1.376810184911891,1.4378141539229596,1.4665586457148247,1.3755810795290606,1.36600363275617,1.4348361912486132,1.466918686982395,1.3136425628374853,1.3401259566306236,1.4135056719701022,1.4679593550768981,1.50211111464197,1.5737024133585158,1.4402217096464704,1.5185013072068263,1.4135483314790187,1.4710449407199064,1.6537523350806398,1.7208895063077634,1.6808023861160601,1.7735619294581142,1.6582407355841158,1.7243916963899217,1.689612811307832,1.7417968679277125,1.644206052779934,1.7058733923106169,1.7070197309949482,1.8066920148850345,1.4970574233956186,1.5780207816961676,1.5588207568571517,1.642348061107728,1.6444221326555868,1.7243159167975777,1.6467820873598311,1.7282551700297668,1.4363726096076552,1.524944048579035,1.4728204670691571,1.5331948639956956,1.4797583098258698,1.5567817410055962
Sylveon,Quick Attack,Moonblast,50,1.6295890308871264,1.6666425059249115,1.510686781993021,1.532222357558772,1.7151157210868602,1.756943381814379,1.8574018548218396,1.894406978327207,1.8620340757993805,1.951223171910407,1.5828260446160054,1.5512526166291798,1.611778125140076,1.5757300535487968,1.6574341358647062,1.684930940315059,2.245394892674613,2.300577147902008,1.821370525873396,1.7907551797725916,1.533935074978653,1.593473023957269,1.607087793796436,1.70962606089476,1.651569211700844,1.7396207889879391,1.8534516680089426,1.8981809562151355,1.8251702165055663,1.8484483170049155,1.5307949908176628,1.5479503239398784,1.8841902185222534,1.8378062991129789,1.5781577990793518,1.5459463219638496,1.8954539008191567,2.06938607400772,1.839518074873976,1.9781639227080605,1.645822239932669,1.7021746548191008,1.5611985827273969,1.5509225532984552,1.625508161849747,1.5859350666136247,1.9587354764457705,1.9858520459582112,1.7233293341532725,1.772690351266497,1.5980205547060655,1.5937695262418112,1.767499569782446,1.888272790955987,1.5478962068380016,1.5588609780106153,1.6001121585111708,1.6393792466190427,1.7320366538802803,1.6789013074449106,1.649714262933728,1.7359204497623804,1.8257100011303777,2.074831823553819,1.684450565362917,1.68446052626125,1.5061070954353393,1.5344209339036183,1.5375946964615053,1.6228212434908762,1.6908062180054217,1.721270590475627,1.5980562006043866,1.5454532391588167,1.6094040299645187,1.6399720655399799,1.586330888476475,1.6116572417624884,1.6256489472812756,1.7090940458401316,1.731187093424774,1.8314258826370464,1.6905571502980326,1.7714117328609422,1.6275145580571562,1.690578932083381,1.9332621146366664,1.9928351043516739,1.9425176955435426,2.082402097769753,1.8672406798925658,1.9377684902273986,1.9433096888508357,1.9920257888752135,1.9113723282707402,1.991716982124032,1.9104620848245517,2.0611142989297826,1.6576630454134993,1.7942720638315721,1.7868983480218332,1.9076104036719814,1.871187549710972,1.9534952034618844,1.8921086338006814,2.0041884797883522,1.925884087494892,2.1141466694733007,1.7279738265072133,1.8064410545787584,1.687930453829475,1.8368487891961718
Sylveon,Quick Attack,Draining Kiss,50,1.7579650479139837,1.8113814278419882,1.627017372701755,1.6676050000774754,1.8552253564053767,1.9131613328666832,2.0229125506512022,2.075571593488754,2.049757703171825,2.153015342099941,1.6421791630152,1.681912567111715,1.6836190254662098,1.722034455727612,1.7861743490077122,1.8450202691735387,2.3882698060454355,2.4945184528507274,1.9313708279942734,1.9519680030405266,1.6797108469509463,1.7650751212458247,1.7394337494367957,1.8206381133985494,1.8264707403071974,1.9067805358151955,2.026881789797321,2.08093582700544,1.9755313247512662,2.035080870272422,1.6469305616044698,1.6884506508876669,1.9867862490386001,2.001490724618682,1.6759253931019644,1.6896315548119583,2.050356728060761,2.2105018683746276,1.9777440581559458,2.0852434261161994,1.7750461336580765,1.8527917164241245,1.661820663067696,1.7028656349889524,1.7228212075980778,1.7467858338626878,2.0645922206933793,2.1441349285603626,1.8664628228838342,1.9314995150364067,1.6629714276893366,1.7123888242361665,1.910238221744267,2.0344314551898726,1.6386801459635825,1.676491790311052,1.7045474116575876,1.7766653206825853,1.8156596986313498,1.827528365183818,1.8015352109280984,1.8994809079058868,2.015391188942285,2.1841660086530448,1.787147748494772,1.8381309464621745,1.6053498620681494,1.6648656035707539,1.6557626430397316,1.7375169894619722,1.8156829066586084,1.8806603950770675,1.6506390973475613,1.67541231657126,1.722752622140331,1.784851657194471,1.674608451806772,1.7424025944383337,1.7921942598264085,1.8699400816326788,1.8657629837268495,1.986954260600406,1.8528173360078657,1.9569844421737401,1.7727087162083268,1.8610216093107288,2.093611461836251,2.209878670297489,2.126208544570385,2.2601903213030274,2.0651393364604984,2.156026838264145,2.1106454514828137,2.1963582519247704,2.068302721462509,2.174330957669491,2.135805123353002,2.293223649661816,1.8580952672449627,1.9779171639504936,1.984801537979012,2.10885094125516,2.0500977025808322,2.163028286538803,2.1209556698619467,2.242513168057393,2.125752355623849,2.292799341322889,1.8447017217128754,1.9740091194604714,1.9041453264602783,2.0110499655016882
Shadow Mawile,Fairy Wind,Play Rough,30,1.8061307201619516,1.709492857523255,1.6929086982369572,1.5863185339874208,1.9010747368230336,1.8055894799892582,2.19236056461494,2.021369356147266,2.1203116361306615,2.1767301972062327,1.644366223062234,1.633889407126902,1.7646827010045023,1.605783055217337,1.7000132331087066,1.6756821345055262,1.9212035484567138,1.931214819481863,2.3041778263267685,2.0453979858533304,1.6078662580124574,1.61666490522611,1.673092777409658,1.6547457563493215,1.6036713446097746,1.6101924994934607,2.4173395341670716,2.2581920110568365,2.2563929197725634,2.0561038206682394,1.781757632283193,1.6460630970743946,2.1407813080078077,2.0920282012581284,2.0017301025694727,1.6509025270112956,1.6325817565746217,1.6355589060893188,1.9360438675810296,1.636105182140812,1.7573737282536113,1.6973939906922313,1.6403533315377148,1.5558713397113064,1.8290008557168091,1.6865185185699396,2.2133421119468255,2.04637730989185,1.9592615187569213,1.889130558212067,1.9449478971475713,1.6755516659105587,1.6096846172164665,1.5870259132924767,1.7243896675120642,1.646688519856477,1.8965143109657547,1.8355107750088928,2.1666411195562425,1.8875562732527142,1.8946062261383592,1.8394344964927212,1.6456108799708993,1.655978068426575,1.871486246253993,1.8217277032493726,1.7768509016530343,1.6679068770414156,1.5705634294116702,1.566987905685455,1.7841567157738154,1.738553764215916,2.234419627960706,1.8381604879401212,1.7937744724375468,1.7449596716275724,1.6412615100983472,1.551738127774281,1.7380596146794869,1.688845296461042,1.8653336218616774,1.8687090993255995,1.6646738905975298,1.6570582483279965,1.6695126026520322,1.7106826891515265,2.1085937742355427,2.1312437444442107,2.025145415706296,2.0466724289509823,1.9704288945480504,2.007473900914607,2.0752212191933026,2.040072826093722,2.1203758858510873,2.0968556307307344,2.0848738142782874,2.1059509182647695,1.7553405582355202,1.7449256044724135,1.754748163379943,1.7681661259948402,2.032630214090853,2.0548419798206967,2.0497033420850403,2.008955097070079,1.6501797041830242,1.636774090849891,1.8029233572216175,1.8114915796238191,1.6675208615821373,1.6774227787200138
Celebi,Magical Leaf,Dazzling Gleam,50,1.5494773708280822,1.5754448086137467,1.5466302474050198,1.5757658136345103,1.639140576494924,1.6583911578494932,1.4744948161725235,1.4978208223065623,1.731861981685714,1.7992944606704118,1.5733255749137813,1.6467811230186582,1.6110397027878893,1.6761513272402655,1.729322334143859,1.7504923661256633,1.7029013948424285,1.7341363999330286,1.6665260512992266,1.7043607947733312,1.6465833085892874,1.6755917182097724,1.5632298673688723,1.666328497233433,1.6790929687981015,1.7342377713958208,1.4708758587276498,1.4998259435867738,1.6850265701114027,1.7202707171827136,1.5705177375242467,1.6311148882810313,1.8742022490821082,1.8985929425867794,1.4761418391020695,1.4902039934077032,1.6631969750679219,1.734673391876671,1.5946111450122251,1.668563964250808,1.5906441834741323,1.6311774754807262,1.526416691555064,1.5619143658124053,1.4743744639838585,1.4912460513179309,1.4463270289915575,1.461100618118699,1.6135450499076482,1.6526952991538515,1.5441298424865295,1.597238004251929,1.7245963052858526,1.8331141203485082,1.4778565785649433,1.5090970874533804,1.4443877414790023,1.4805488910791575,1.5365496003372066,1.559564480149664,1.5200638968157285,1.5726203257142963,1.5016637675613977,1.5593820182761615,1.3338636815503804,1.363410383666706,1.5662480563949046,1.5145072832313184,1.5884889172717405,1.6657906383100516,1.3532370161764264,1.358833223734407,1.4187704036861366,1.4507768958714053,1.5982589954684447,1.6432834258729132,1.4801596055988901,1.5292613467678955,1.5791168563637044,1.5932564332810928,1.3835887249503471,1.4454647565439531,1.7045668003635637,1.7910214694496303,1.4699612278769363,1.5322831838200226,1.716541980462163,1.8089451491236546,1.7811753148954552,1.8834769225550023,1.7575569635954464,1.818028493822035,1.766340729243783,1.8186261116454359,1.6856230672952457,1.7815928206867917,1.8127609734557215,1.9048909774033824,1.5685324795855238,1.6679191284133208,1.648076049479925,1.7336771651940952,1.5232135192862057,1.5994738942356448,1.723491144566447,1.8267178653394827,1.4929771855634015,1.604324974482388,1.3947478766098804,1.413272704208585,1.5595699822393667,1.63809118330807
Slurpuff,Charm or Fairy Wind,Play Rough,35,1.7120420709975306,1.7303889215852917,1.586210657027566,1.596286757357846,1.8024818364256692,1.8188848432706115,1.8149180449438451,1.8595275727379486,1.8841420089363634,1.922546283030754,1.6237952577966022,1.624516444606567,1.6424079706446117,1.630325220559192,1.6427253007477134,1.6732715475206932,1.8519763897582255,1.951287549317641,1.8829258014710926,1.8560403004541584,1.591049659203191,1.6329292504818798,1.641509532184729,1.6907019612266982,1.6558895476080113,1.6550826476404044,1.8834667848941347,1.9471570962441274,1.667349288829485,1.7216364337478267,1.575297298916569,1.5852138408174887,1.8218067135848008,1.8836861543798766,1.578185275917494,1.555824580359431,1.6256913492462564,1.681320770815629,1.572180401818812,1.5576345891156538,1.633521925132666,1.6546392402175747,1.6257057395597367,1.5710768651862117,1.577186562968292,1.6070528714802554,1.8495464309983671,1.847859243281764,1.832305919254354,1.8485043643101207,1.5613740385349284,1.557276261321254,1.6216508939544148,1.6510702422139314,1.6024010233660548,1.5672497589230432,1.6899828532144603,1.7037865994480441,1.8353673375509805,1.7027267145658949,1.682595534639825,1.7496769928816054,1.582201189091354,1.6024307538824802,1.6916458684716074,1.752086243214312,1.545064788297733,1.5719446221044284,1.627012842047644,1.611309731442177,1.6599870356109578,1.6935703741279489,1.6640670075366994,1.6200781520158285,1.6687508392697403,1.6867426669258803,1.6557486016889178,1.5786804142453605,1.6041425924870722,1.6583616830556551,1.72274491606285,1.7721269064228276,1.6548950208478617,1.7388070322646396,1.6709479937245277,1.6731565824510413,1.9140226784957213,1.9574805126177255,1.881050630005719,1.9927393439899295,1.8513821946520923,1.9141307498360898,1.918500788848923,1.9367600357928705,1.937965099604059,1.9541777154858389,1.923822129387362,2.0348146612306,1.6813081161921748,1.7841583477067195,1.7332271508184987,1.8163212076039663,1.8645499134101406,1.9409216642504916,1.8649486042409924,1.9660700192701699,1.5996615348529701,1.7036675669261916,1.7579486371689808,1.770459360411059,1.6409141909121032,1.7119050611657967
Zacian (Hero),Snarl or Metal Claw or Quick Attack,Play Rough,45,1.185440073448655,1.2304802049511483,1.0720374486039839,1.110939724042891,1.2518910729088502,1.3001507225515703,1.3019995949010663,1.330323094070392,1.3488770912009924,1.4075694990581005,1.0265222191297714,1.0425631254838938,1.0602982009569926,1.068274527671463,1.083138320836749,1.1121129450071268,1.3146559557519362,1.354489122946059,1.255048310700661,1.2815167389005113,1.1351062651924249,1.1800332325118308,1.0084286048739,1.0453656953298136,1.1393135220649184,1.1948692197214281,1.3102238773735326,1.3508237434015167,1.2460076653321475,1.279585662986593,1.0822280183934054,1.1106605374926524,1.3345601088618255,1.340257836966593,1.0725350104063498,1.0857687492114372,1.0235602948838856,1.0714662899966327,0.9817428401537959,0.9999246672009039,1.006041642804888,1.042914351874746,0.9716771525107029,0.9916628224024725,1.1295047103472575,1.1301811097314607,1.1762542230368263,1.2007687641767706,1.2567169789416863,1.2972971259783375,1.0741938015143317,1.0998319982093532,1.1947535476289943,1.2599757745509368,1.0447676895437166,1.0724349288301898,1.1196369516950144,1.1684652387489627,1.1744206573601277,1.1815117704686438,1.1598138907894762,1.2133860676757393,1.1067307958090782,1.174769341911219,1.1662442549581684,1.197938333963494,1.0644747564767476,1.0983780897677056,1.0113128797920659,1.0503188598680198,1.1749980933737323,1.2088067452319446,1.0757798350367953,1.087146201558505,1.038304103920467,1.0634961143620405,0.9660840223857563,0.9877815394309387,1.1773600482869968,1.240441784510121,1.2092556943100552,1.2819720696569952,1.1635442166905903,1.2478951281104287,1.1119808503107391,1.1627007622233156,1.3329163854229398,1.4190504546194154,1.3704357482460006,1.4424526235565924,1.3284606918915636,1.3835668475798224,1.3688330933584487,1.421407161865421,1.3422314028238167,1.39475592397437,1.3873279422829945,1.4693988234279751,1.182385736746244,1.267176380088482,1.2559936261193547,1.3455219996514385,1.3371890332204317,1.3974422867027738,1.372281324231299,1.4684858370083158,1.1673209432456522,1.2252308703581007,1.222406745780054,1.2788647930557164,1.221828774976618,1.2949418018001722
Alakazam,Psycho Cut or Counter or Confusion,Dazzling Gleam,45,1.3099807003314274,1.2429682032728278,1.376403307625273,1.3124231303108562,1.331127821585543,1.2848479526614227,1.3217501602133077,1.3447797025511272,1.3080048245707745,1.3289067125748206,1.3739410424584892,1.2085415499341718,1.3264250946544414,1.2075061176718258,1.4382012974783036,1.2694029537045435,1.3709667092148206,1.3627081724498833,1.3795695642305053,1.307235368224139,1.4342717198202322,1.4486369385827615,1.4605920693743721,1.4200651325599662,1.484161265257151,1.4115901456073965,1.3353007785198991,1.3457742686841379,1.676753819937744,1.5172587738036367,1.451562478013699,1.404467631090325,1.3510420617339751,1.340009783595904,1.458406455975761,1.253980880052298,1.3416628731835751,1.3464051971155109,1.5858308512923234,1.3582346672764805,1.4528798999863128,1.4206430093948672,1.4874343017479918,1.3517523195072816,1.5141727364364024,1.339888391064534,1.3425624917412884,1.310126435262766,1.3256924212474093,1.3091416293816853,1.3243920333362207,1.282990483328888,1.5425751692913319,1.448598707551144,1.331113299851512,1.2584761118480883,1.38106161472609,1.3552257541727724,1.2944345921476317,1.1955180026291325,1.343912187307044,1.3625974630405318,1.5020102219397984,1.5372248936871966,1.4831452014180937,1.3239635125653466,1.6220066728067128,1.2658913141729418,1.3697998830101803,1.3049267740325534,1.3868320723263192,1.3195554504167695,1.3442864662641814,1.2505136616064951,1.5269295632501514,1.488636727535018,1.4586927828331708,1.3273714806611778,1.340289123761158,1.2985320465639947,1.3548995714993344,1.3342791319328746,1.4393088487458154,1.3836404083346283,1.3469942463463846,1.3093044763854806,1.322473837053476,1.3273840048655017,1.303302153345748,1.360100227896394,1.2785361760916176,1.3059848797442237,1.2864253466457314,1.3243822545102975,1.3320502363751336,1.316343861117507,1.3318228549009294,1.3814663682278767,1.3483970156702252,1.4008920501670192,1.3403270287902305,1.340683548339102,1.301841642164929,1.333732976845518,1.3073331695088115,1.3312569493131032,1.5268969260699043,1.5619008843294206,1.3287111339105369,1.3163723728579655,1.2973798882829803,1.2450089545064715
Aromatisse,Charm,Moonblast,50,1.6695944551437965,1.6514003106526922,1.5414454061185066,1.5283867236021647,1.7665157527669393,1.7465886061859393,1.7253523862651539,1.753191537638229,1.7996648985744532,1.8123359822033709,1.4930770901555557,1.4901454403876604,1.522473593909268,1.5315151140664511,1.5925595417757477,1.60457864429715,1.771601669025919,1.8715155472512768,1.7377509919729066,1.7697604743005761,1.5447870166732929,1.5254427506655728,1.4939084130448135,1.571175909778777,1.535510632571938,1.600180015518642,1.7934360194491914,1.8563983791966527,1.5707059817836573,1.6098497348744278,1.5023761016929458,1.4884172427414626,1.779752078298536,1.8074059359349075,1.4579537359743027,1.4701658725339202,1.5398641292724875,1.5963053391973496,1.4779536491183503,1.5338267428511247,1.5289075144582436,1.567775839235368,1.4777466285091312,1.4969852853166359,1.5312914980675758,1.4998682561430317,1.7584353907414338,1.7707184920419439,1.7454052970828746,1.7494446983486607,1.4921843577383307,1.5011191543481075,1.5384571036885144,1.5607866984264758,1.470399714963446,1.491353329563639,1.6272575366060207,1.5906662320729226,1.6465327977550364,1.6244999740166253,1.6214202671205826,1.6535907192007522,1.4944913004743765,1.5477944864089133,1.589563262056251,1.609613586442545,1.4463103613494483,1.4699255742265365,1.4590669793550535,1.531803378394091,1.5397886955910969,1.5646038298447038,1.5581623470602024,1.5460079707030265,1.579774684885529,1.5958941866526997,1.525488947452795,1.4968150187541747,1.5436658002198105,1.5938943118984545,1.654276977342691,1.6901474378776777,1.5724866166920164,1.6304907069316281,1.5717464256821574,1.590544461436251,1.801831599398159,1.8551533894073597,1.812860520844035,1.8973880319246055,1.762744346674835,1.8192040285241995,1.8602999987806799,1.8756202296056426,1.80929236990407,1.864387471946401,1.8438431029251114,1.9336499237104063,1.6073743640668408,1.6927856536333292,1.6616155573491291,1.736642275529868,1.8031790931630727,1.8722316792604365,1.7496784930260645,1.8302083157845628,1.533001976510746,1.621121986571304,1.6419151424584628,1.6785390183825017,1.5450851860008932,1.628568771968948
