Attacker,Fast Move,Charged Move,Level,"Arceus (Fire), Tier 5","Arceus (Fire), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Entei (Apex), Tier 5","Entei (Apex), Tier 5","Entei, Tier 5","Entei, Tier 5","Victini, Tier 5","Victini, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Blacephalon, Ultra Beast Tier","Blacephalon, Ultra Beast Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Camerupt, Mega Tier","Mega Camerupt, Mega Tier","Mega Houndoom, Mega Tier","Mega Houndoom, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Arcanine, Tier 3","Arcanine, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Camerupt, Tier 3","Camerupt, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Flareon, Tier 3","Flareon, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Magcargo, Tier 3","Magcargo, Tier 3","Magmar, Tier 3","Magmar, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Ninetales, Tier 3","Ninetales, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Torracat, Tier 3","Torracat, Tier 3","Typhlosion, Tier 3","Typhlosion, Tier 3"
Floatzel,Water Gun or Waterfall,Hydro Pump,40,1.591957642737622,1.5305882517855287,1.5889383518499325,1.525752377771717,1.5850750016413078,1.526583547686423,1.478397242044687,1.472796482380642,1.475478011373043,1.5034570256850994,1.5070606868495369,1.4846694709402215,1.6323231449208393,1.4116414013523877,1.557408473506871,1.4084031987141648,1.6111719928369337,1.525194703581238,1.5552189053313155,1.49975477127843,1.6113132994554464,1.5195319694149687,1.857545666770134,1.5629622321318648,1.6751095824522872,1.462923560000363,1.5780242795818142,1.561073353239572,1.5510732420127495,1.465773583233075,1.5113734789534383,1.4753339766452132,1.5373567138671689,1.524071208679146,1.545646761563297,1.4741799294435236,1.5000081128693288,1.4710802478674743,1.5709031142437455,1.4717595574464457,1.499662868361659,1.5193944259750858,1.4081549756853737,1.459136228197201,1.5384181612708887,1.4985143353379664,1.5524515180451102,1.512843801601105,1.4813280605055776,1.42200719843091,1.6106511273848445,1.5189341279837045,1.5487184014372708,1.5234665891219163,1.5060320463125936,1.4752301192215573,1.5109573525399598,1.4776801128587242,1.386763758024729,1.4292969627179755,1.3871919396002395,1.413403558600152,1.4312186685060069,1.4765436315956315,1.4487173685417603,1.4591597305763917,1.4244467546256514,1.44072748114992,1.375704242378997,1.4345650995000532,1.4708578996072816,1.429114159690335,1.475936836988181,1.4907864231658134,1.4276229593428307,1.4314989824566617,1.4065733190220913,1.4868739934497999,1.3393573946226223,1.4150914797936456,1.4391463539838902,1.456902897728391,1.4932090245039287,1.4820757419421593,1.2904615583507766,1.3396921918296036,1.448763048017568,1.4826051723385099,1.3954237609640534,1.4316552534156968,1.4576602008797008,1.4435916849737358,1.40610248572899,1.4630773911092734,1.530120520889808,1.4746771603074813
Seismitoad,Bubble or Mud Shot,Earth Power or Muddy Water,40,1.7038350120648227,,1.9047486185024871,,1.7060769910163769,,1.5803336742661693,,1.6412703176241685,,1.6500283982068447,,1.806202357134573,,1.7637784071080522,,1.635385827672714,,1.6879208465871143,,1.8448871530130129,,1.7905246704079287,,1.9254695634549708,,1.6855366666027485,,1.6276574952358118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empoleon,Metal Claw or Waterfall,Hydro Cannon,30,1.3764948532001258,1.392635753735525,1.3764094621999194,1.3896546410878357,1.2832629741106933,1.3029023161355473,1.5005552399328015,1.4091749952656585,1.4221156226499698,1.4406550735739452,1.3852415164142162,1.3902420759523668,1.400841306607459,1.295604767858565,1.2759410238811666,1.3031728273153476,1.4266827859124545,1.3507656452538328,1.5164211551494557,1.4024708808321698,1.2509479933988694,1.2771319257802596,1.5385781474549263,1.439882100808635,1.535217334749057,1.3810745281677572,1.4508304171829018,1.4420154241390188,1.4798501299409814,1.4188642170381003,1.285948605321574,1.336357858471849,1.4279262631780751,1.407019076547024,1.4659667757634975,1.4003813528062274,1.2989671544690318,1.3480262547904562,1.443867156846055,1.4014005996677497,1.4202422165584703,1.4733612904038944,1.3407510995643719,1.4233301797680156,1.3971056625422333,1.4048026161940168,1.4109046686511373,1.405501323602706,1.452578382829972,1.3950479535318494,1.3971481869727949,1.4153493355209232,1.4410961767006836,1.4544354192740834,1.400274447407783,1.4155816892763438,1.43198381376206,1.4335154936479386,1.319685840898995,1.3835173960318798,1.3327085358247799,1.3787974737444042,1.4177820841504016,1.425452170341747,1.4089120881486874,1.3965334993571137,1.3427622193268773,1.3852917908276636,1.344672090795361,1.3912698472503227,1.4070039129161724,1.3641612474288378,1.3982441242991388,1.4241112974124261,1.3601050223562443,1.4120327842065392,1.2992589954843499,1.395614417463582,1.3063239081424727,1.368615761944807,1.31106044835992,1.3468265662147039,1.4249753370136284,1.4017686057234602,1.2377912254759087,1.2931426535697088,1.4116563314087303,1.4496593440765118,1.3578134666724837,1.4111335439721164,1.263801601478681,1.3167113632685608,1.330466701954351,1.4102609904965437,1.4276807558681113,1.3919426747627281
Kyogre,Waterfall,Surf,35,1.2122048746260827,1.2080688372721788,1.207533779064272,1.2011943493132207,1.2091064203683848,1.2082438287195207,1.1601828412405495,1.163617479685269,1.1871527015518177,1.1954507568621529,1.1815604663256773,1.1945259000335724,1.229651563345856,1.1389040727594517,1.1903713198850834,1.190055444778388,1.2009662124775133,1.2089371333520575,1.2246290835828435,1.2058016526199158,1.1925165783414773,1.1932717280742922,1.2132299387664385,1.2222151393299236,1.2243204375432961,1.1520400335175591,1.2043227619243053,1.2172646790383759,1.184723311645461,1.1836688599732974,1.1731727157169438,1.2211345289271902,1.1990730818937316,1.2323221128272412,1.1892721516162896,1.2132108362968652,1.178529870812214,1.2269079343862033,1.191252928081149,1.2215567700738434,1.1955031456982559,1.250437324256658,1.1629562580797979,1.2220192728974868,1.1940049734237352,1.2393970775208987,1.1866292264923055,1.2069330098090603,1.1624506269079675,1.2054706078742838,1.1769124321185929,1.2054740985467394,1.2051888962461812,1.2356544564813028,1.1849565331864123,1.2414359786141218,1.187464534356297,1.230494854240432,1.1587109473137096,1.1987789524117025,1.1434712569412508,1.1808551917061738,1.186261736448536,1.246496506284834,1.1848369325843788,1.2313538820448102,1.1750533533859586,1.2303528210119552,1.166986954714153,1.2317689945766532,1.1529897856377482,1.1861104785114946,1.1878131475630005,1.2308661637904401,1.163915729586001,1.2073659739449487,1.1748437307327986,1.2439791354539387,1.1110248993705556,1.1632907416135763,1.1571261871674856,1.2096456933327293,1.1885129036384372,1.1976221612471585,1.1406187281496385,1.1929537683851215,1.194621559551158,1.2582143177924545,1.1805030652305666,1.224440095412956,1.150434013319196,1.191581425710322,1.1541615914708498,1.2125841632250727,1.1975192782167106,1.2109546482690554
Kabutops,Waterfall,Water Pulse or Stone Edge,35,1.7374443660562762,1.6908152098564782,1.8555540278716993,1.7890777041127235,1.8638133859434152,1.7961178052641447,1.6822707844362879,1.6678440374643453,1.709558333164663,1.6886305769507228,1.723716913192593,1.6107769944243668,1.8053177136296363,1.667234615128722,1.8000210924469673,1.677504013667555,2.0649471341263084,1.8433989690433739,1.7972793861970235,1.7260103000316809,1.7566103218525835,1.6768476097482838,1.919706161763935,1.8183360919241256,2.0841100150345007,1.728808009123552,1.6929580512225506,1.771966242392656,1.8460016064916032,1.7813433843973216,1.646949307809825,1.6097214873333672,1.7705958782183286,1.7854035233666943,1.7701654599818106,1.725585592980308,1.7812924187167758,1.7286156354308317,1.8313479018309484,1.7682634468675391,1.7816479726389476,1.7475531165467177,1.612257841824153,1.6797081985949207,1.8416226532889857,1.7892466191409364,1.8636535667555156,1.8324927761046867,1.621332851937711,1.6549497480809554,1.8535426267215864,1.7904596652463731,1.8947466472138796,1.8563760396277416,1.776432086184937,1.7458060903921193,1.7928317874383788,1.744533123689885,1.6419458262830378,1.6553727889529926,1.6223320341305296,1.6646283729921063,1.6572355354821233,1.7059282601829726,1.8627745422908257,1.7634075556635502,1.7045434226003782,1.7092366116347109,1.6599749594946946,1.6997060892023463,1.738100731625378,1.6817206740494375,1.74841478637373,1.7090312560507879,1.6786470387260655,1.6811267249959152,1.6274380513121616,1.6890408190982453,1.5853686960649338,1.6297952932783017,1.7169290420413967,1.7008527753107028,1.824884612226819,1.8343385982878884,1.56156430909159,1.614857443463615,1.7497619633841162,1.7524741280969869,1.703791872605412,1.6981289951415715,1.7805297392751214,1.7181363783305577,1.6156811201401045,1.6765185000209573,1.7040572418038376,1.6717893609758867
Shadow Swampert,Water Gun or Mud Shot,Hydro Cannon,45,1.0046701981027333,1.0127893262709735,1.0036794215053948,1.0120558554254562,1.0050590638135106,1.0102934082450565,0.97966816975412,1.0206248547118408,0.988745415413966,1.0242269455070667,0.9963295350567108,1.0389638143386588,0.9920978784916289,0.9608962666644371,0.9782453262068246,1.0057010633122028,0.977586978876583,1.0153157432385336,0.9837044959166121,1.022370852469106,0.9880789905607146,1.026970151131784,1.014760889920215,1.029036050035402,1.0400399609163484,0.9970799188076461,0.9827965489111431,1.0390156934542285,0.9801025146285277,1.0174975321469248,0.9929878253862472,1.0701358756519515,0.9749505213703162,1.0518930702379865,1.000075026038874,1.0419577339306398,0.9840144409074051,1.0625299403510942,1.0489942969283745,1.0453275717543167,0.9880595452718303,1.057357291016291,0.9729553344762351,1.0631714789740587,1.005525856435099,1.059802889198549,0.9825680340920552,1.034641291009586,0.9912918402171141,1.0373811677251388,0.9923118817871496,1.0437605417184421,1.0172516437901689,1.084231718075897,0.9989110949671458,1.043288498616657,1.0065452949351112,1.0594785620283305,0.9814258407674509,1.0270030617223667,0.9803257193291949,1.0544318879969727,0.999357717143636,1.0974676731372446,0.9932274393723945,1.0545091989499793,0.9817365083350168,1.0689017418140732,0.9693512059869254,1.0463874637183899,0.9849145607768559,1.0325179148441854,1.0086932770858996,1.0477366862077064,1.0343071049777925,1.0487979619423937,1.0101928891713654,1.0695854133874318,0.9909041965665887,1.0642408822249887,0.9906833736683656,1.064931080174801,0.9970139319813753,1.0365295311111382,1.009300321580453,1.062135112746639,0.9841452256620323,1.0709813151840548,0.9717261192966816,1.0390893114046131,0.9848240184122515,1.0452276113458556,0.965976338915067,1.0599541934242045,1.032843830234951,1.021492840813049
Golisopod,Waterfall,Aerial Ace or Return or Aqua Jet,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.790747265808933,1.7931475495781257,1.7566331436578613,1.7768462905578415,1.6970889993301825,1.7010150857277555,1.8116625780380764,1.8152989399184076,1.7075779835775002,1.7205928442976846,1.7712317278266771,1.8292051901702024,1.6719720711158104,1.7043445146685166,1.6880355037423034,1.744178235711654,1.735284853660875,1.7552681628626836,1.7748778251448396,1.767010459723004,1.8198585532486826,1.8034071187368697,1.7177565642116066,1.784047209058605,1.7565591359403125,1.7838136162969533,1.759538012781536,1.797291420677588,1.669452556139106,1.7222056881795158,1.7217387557157153,1.7585580179818456,1.7013085158613908,1.753683320509325,1.65794517006591,1.723310029280024,1.7093160497037052,1.7620733480989472,1.6355826987664341,1.7058815544875017,1.655346216792362,1.706784075609002,1.7280872714089737,1.7865032524913798,1.7155967854543295,1.7696654733433355,1.7316857580038825,1.8006091811079366,1.6289317114192512,1.6924813843287876,1.664128547979841,1.7329254581410338,1.729619390859626,1.759848272123915,1.6778753102739457,1.7372849152684355,1.7463456917572342,1.827050024463606,1.7456774545892257,1.7924537258727749,1.768004338044259,1.7673901128504788,1.6540804928289639,1.7232809173530517,1.7458515715964777,1.7490805748692997
Shadow Kyogre,Waterfall,Surf,50,0.9145765253080919,0.9142894985158522,0.9132758759019615,0.9115576391948452,0.9128706663545666,0.9123572931627563,0.8744600327434124,0.8824137261397861,0.8982523560633306,0.9071597649411963,0.8837538822073451,0.8940756627235684,0.9254133638339778,0.8499079545384313,0.8885399385775667,0.8896114071110488,0.8931688054676168,0.8994270091745286,0.9149123687203947,0.8969352625006032,0.8919488610874882,0.8918727419944203,0.8991927531547612,0.9109039774426609,0.9303542636573465,0.8752797415396902,0.9126637392112928,0.9248284009917439,0.9091120420620713,0.9078098620289183,0.8782176285022992,0.9271585390463497,0.8967747848675348,0.9234798895314463,0.9021532839419621,0.91740444681183,0.87629469804673,0.9226898604586474,0.884981353873609,0.8893337253108476,0.8918543506871515,0.9365688373926362,0.8659302060800851,0.9134308183488132,0.9023468142512342,0.9327795547288438,0.8912741610923468,0.9023959719651029,0.8765427284747981,0.9105519777552076,0.8943378624073537,0.9208863553654824,0.9056351984250135,0.9332031461798895,0.8812877358413904,0.9098240903715332,0.9070495365321495,0.9437847506939051,0.8640190031567618,0.8854886339892535,0.8658065160432792,0.8934968054167609,0.8931696029558657,0.9389283979583557,0.8861512066411056,0.9311931307620295,0.8800210749499087,0.9223959838528683,0.8813093622236496,0.9166348491194529,0.8714502042228734,0.8928848636029204,0.9003726667133566,0.9423342959664164,0.8928039632198935,0.9347348594007636,0.8858002246185734,0.9386369353225942,0.8400640093521273,0.8820412316881631,0.873603572850762,0.9081316135377779,0.8965468215825647,0.9167015967819855,0.857681722930726,0.9020278572118003,0.891740033965148,0.9388000763045361,0.8840211485928534,0.91216858163637,0.8638092004659345,0.9038336338900957,0.8795899037853601,0.9102304773853354,0.9080599123205152,0.9219114793895972
Kingler,Bubble,Crabhammer,45,1.208457732412492,1.1752388577533814,1.2044410584959633,1.1702797562136276,1.207195501958851,1.1720112868249353,1.0954805533446896,1.11045982845489,1.136415470016405,1.1497400273090044,1.1430825680826273,1.134197786862044,1.1912120170453617,1.0566011420290466,1.1260471402303491,1.1144241860643243,1.1916836634721073,1.1529110799342184,1.166158871251211,1.1356551312355316,1.1888808128621589,1.1405423407708535,1.2590802056402104,1.1669251210507228,1.2045518387769116,1.0935750197384542,1.2016554633256697,1.1686364455505798,1.1169415196033707,1.134221442159819,1.1422568180541561,1.1440651185110855,1.1526220062461887,1.141069910902565,1.1391327626046783,1.12895354887718,1.146869688002225,1.1354965076029175,1.1732848397917666,1.1447735058160151,1.1228041419048134,1.1369840796709334,1.0675353671287182,1.1059713050518343,1.136807694537141,1.1268629882785466,1.1644160855803871,1.149087068947272,1.105542435961245,1.115283320159323,1.1798038716554116,1.153269830345353,1.1803238304095156,1.153964261802138,1.1358999529224638,1.1464718122576034,1.1489848952997828,1.1544852248719102,1.0853216003305626,1.0871705455439822,1.0670546498178892,1.099471127942391,1.1051026404710516,1.1377358673690097,1.0941867730375276,1.1228172263761835,1.0843429317878894,1.10703277004594,1.0600812436594669,1.1068132401384858,1.1187424178659044,1.0930017587332528,1.138089042873563,1.1439375126165359,1.1349359616155914,1.1288218779245087,1.0828876988275433,1.1321155209359115,1.0413851692566005,1.0764204235868062,1.0953767132055896,1.1218083707671587,1.144074307332339,1.1372757392654562,1.0360759489496254,1.0784753338580266,1.128264007054019,1.1578589106547927,1.0932350107781108,1.121942916749673,1.0974600858070704,1.1010703930292376,1.0552300964138475,1.1047039588625622,1.163773202700721,1.118903962780927
Simipour,Water Gun,Surf or Hydro Pump,30,1.8941103004741824,1.7343007049942567,1.8850516955268632,1.7297395750882962,1.8877530736811143,1.7344096282626595,1.753829920163262,1.6908948183783135,1.7111518774032262,1.7173435012925327,1.6919685868699437,1.6609252522858777,1.825638882940569,1.6255499368670117,1.7698857887117112,1.6509849756146902,1.8981462034816754,1.748811093988796,,1.7746935302674915,1.7522358041775055,1.664576297135799,1.9764426917311362,1.7526328338612935,1.860188369891068,1.6573992733828835,1.8070194819932301,1.7577594119369315,1.77423794795335,1.6888995060993162,1.7874678315165493,1.7127750574369096,1.7842023007552246,1.7249970624109487,1.8018410410668673,1.6884299689083382,1.7517642207009518,1.7006729818271726,1.8514762993034415,1.7295455440742529,1.762616845270621,1.7515404763015234,1.6866549639900932,1.7359773819749753,1.8243787082159681,1.7571685101737393,1.8700669914359027,1.7769666154987054,1.7895355841327036,1.7237513411004044,1.8237850750899025,1.739866529289934,1.8288893502579529,1.792395177950072,1.8408195825213947,1.7855470610128117,1.8088845430296432,1.744556422973695,1.6634267908433584,1.6921589288143348,1.7038555209045632,1.7149015601881596,1.7547893364772584,1.7667902072060027,1.7240290338998956,1.7264997177122692,1.6846484149598253,1.7159519979006603,1.6489690241394006,1.7110611484268992,1.7686734272959785,1.6830122095302151,1.8446667792713929,1.7995048138520295,1.7171750917274473,1.7083618294983587,1.70137156203289,1.7764956070614246,1.561020291117437,1.641903795911214,1.7084595190751484,1.6903423133771567,1.8436419425965616,1.7746033396501808,1.6003234053243887,1.6650277757888226,1.668878989074472,1.7170013180629076,1.6180502408188946,1.6565739050927035,1.7899127543246633,1.7457679986624521,1.6736019319678461,1.7196651010348016,1.869984514689863,1.764891210724236
Feraligatr,Water Gun or Waterfall,Hydro Cannon,30,1.421560459872704,1.4256640932987334,1.4167371668521547,1.4167665642425775,1.4199984970466297,1.4248039674516122,1.3367339236910052,1.3783690092503829,1.3629811447465456,1.3935445759034106,1.4132016772978915,1.4459910342239863,1.3817720264689557,1.3316177023954907,1.3452742211782054,1.3643774296785054,1.3833324175531003,1.4180073197330132,1.4116461263291138,1.4056667709150654,1.4306448046647715,1.4549436244045753,1.4462017135829979,1.4165103714364822,1.4138362782199394,1.3588042580610034,1.389534351808471,1.4484106825122844,1.320789366411877,1.3755322063372721,1.393116031225707,1.4350495347835706,1.3869867043579125,1.4291268099962333,1.3580336454001454,1.393113947454361,1.3568202188156755,1.4178059324391148,1.4694170610885386,1.4359255565912508,1.4068173461793316,1.4843015143637142,1.350445816690672,1.4285808059277783,1.3815715517348177,1.439394141001564,1.414909401998829,1.4391016184098426,1.3475231336623277,1.3992385968611192,1.405355590502268,1.426919941086203,1.418252363424562,1.4419303329335205,1.400022807413872,1.4460775311218266,1.39026841526539,1.4465809804188308,1.359305412717585,1.400562093728245,1.353690163166805,1.4083758838771996,1.373924049422832,1.4432818592437648,1.3635281571923774,1.4447542095954198,1.3664373312771658,1.4351570602380992,1.351640345724453,1.4301676408383703,1.365000686339171,1.405066940251261,1.428191103952014,1.4710345765169712,1.3627781161336325,1.4208055675217994,1.3735691806184207,1.4589662730276935,1.3016526198515903,1.3968619754172378,1.3376255957725232,1.412445244685975,1.3894499813016858,1.407254431165882,1.3587675947102769,1.4130333342445478,1.4046534477414372,1.466128472864988,1.3646421002309108,1.4202095883923347,1.373848731753464,1.4185353645752083,1.3308302301558224,1.4234665442569296,1.4728219629138386,1.441122431935861
Primarina,Waterfall,Hydro Cannon or Hydro Pump,50,1.0736226842472938,1.105032507620444,1.0685939909144317,1.1023365841987538,1.0724838347390073,1.1050302564079695,1.0488980246233957,1.0821994642397912,1.0884731687215887,1.1109243412909342,1.0487865131557292,1.0773748313157046,1.0788637007310922,1.0081220780769473,1.0412696819900686,1.0562854066796987,1.0563320640316567,1.0890457395897926,1.0800464169264485,1.0861383549394716,1.0578094305860324,1.087757029235773,1.0687070094686881,1.0839439124622852,1.103080348364809,1.051075919690961,1.0558678804263364,1.08959238384601,1.0666212468534433,1.0989349743406938,1.051085389423287,1.1106640906452558,1.0681119407694195,1.1135472821747097,1.0468829273602789,1.1002001086335407,1.0544112761157125,1.1053855930893806,1.0486078211838068,1.0855553487938092,1.085603669722188,1.150337422737867,1.055492186859331,1.1147606549320015,1.0737521513445358,1.130551531861311,1.0802047838931723,1.1084148680069936,1.0451385577218946,1.0981823275381224,1.0677144202123376,1.0988495672682763,1.0652433165611683,1.1116664672307193,1.0626063510792347,1.1179813163399137,1.0730575349508045,1.1230914091031052,1.0476978115003974,1.0924306697320532,1.0473913982703915,1.0882727983380183,1.0664026811031138,1.1293018684910618,1.068346459608766,1.1248032444314524,1.0622890511506256,1.1171994836706742,1.0436285068522047,1.114280279097486,1.0604862273736417,1.0943371016166463,1.0807016647647456,1.1277370981762156,1.0600433755700471,1.1128819946820365,1.0714243831801844,1.1401692527421863,1.0333267337418202,1.0762199335360965,1.2407770608246191,1.2971833111710227,1.0682759227740322,1.1005701634616154,1.031944264176301,1.0796403933308791,1.090752491228548,1.1452827742177665,1.0696684554843792,1.1179815635435464,1.0282795049401694,1.091329185053549,1.0719298185296544,1.121274853459962,1.0688485426070782,1.1060114598086108
Shadow Slowbro,Water Gun or Confusion,Ice Beam or Water Pulse,50,1.6571666351108418,1.6322084097745995,1.5617644687793237,1.5649405858597782,1.6564098491498076,1.6326406463907996,1.6257984163421175,1.6220446900727676,1.6469803880660379,1.6270693239749912,1.5579902442877736,1.5479196634871735,1.5331481820135153,1.4725742335240717,1.5310730259833951,1.526705807797233,1.532161255729965,1.552518312388077,1.7660214562015641,1.6292301954470785,1.4985124844805942,1.5253330728138674,1.5528699648243636,1.5743554737072183,1.7351342971144044,1.5944559900536344,1.7651108680946002,1.707624997603066,1.6769770114210851,1.7106756718843459,1.5685871768502035,1.6113821820408498,1.6761657582455867,1.6775372807715938,1.4876170698734734,1.5237563918397192,1.6134201732290765,1.67174393852763,1.6386550505758828,1.6372650520324372,1.5684416892140842,1.6408928425536067,1.4532418300146013,1.5443608455327127,1.5788521971817675,1.6328630467030458,1.6488383876738748,1.643148369244279,1.6438437179777554,1.6821730052920558,1.613806388779142,1.6336580152034055,1.6273408658589474,1.655221233101966,1.627781109502132,1.7006803218608246,1.5753651411147427,1.6376041421617074,1.58699238070802,1.6193122807745817,1.5809910872584216,1.6362788724531685,1.652945379358095,1.7261520517731865,1.5546094972013789,1.6297258375391246,1.6342651972577134,1.6796080241752696,1.4497252396147002,1.5466077620775724,1.4885029924909796,1.52266678172344,1.5391794905597418,1.5780189093545691,1.6244249023306945,1.6664660794129444,1.6336953400092822,1.7215082194089548,1.55063448243587,1.6365638381543302,1.5999396274295121,1.66061270703704,1.6323304019146665,1.661830113268288,1.4831848359488238,1.5426276404112134,1.5453311037444508,1.631094347504073,1.5786308645563891,1.6422604176577045,1.643742293117375,1.702363592463791,1.585608515114709,1.6598126348347084,1.6860070003238707,1.6213171455223008
Empoleon,Metal Claw or Waterfall,Hydro Cannon,40,1.2715253292143063,1.2866236393710702,1.2700508546080362,1.2822850605962701,1.2129845100369616,1.2309638894591703,1.2601414713082344,1.2713060800994807,1.2734831747573874,1.2977214730670004,1.2483153425360902,1.2760781246914312,1.263226751954069,1.1898008411430034,1.134764876588356,1.1511863258967232,1.2027224670483732,1.2193012490863957,1.3208033595555,1.2760195897503326,1.1645343539620678,1.2054773642357288,1.42855260526397,1.3173804887387885,1.33092968875256,1.2500895414931046,1.264492626077058,1.2929830842763896,1.280341625838345,1.2891596474017344,1.1721503629984946,1.232284189437434,1.3034625368486863,1.3056786320659366,1.3112064863673236,1.2718412182223908,1.1923282389664978,1.2452601526764742,1.2937579089904796,1.2829688756712276,1.2659208248954457,1.3261298036460119,1.2135479144541554,1.296653189820687,1.2718981370384865,1.3061650235158608,1.3040688281706811,1.2907803051901245,1.2736764490137904,1.2668150735640435,1.2718209126401496,1.3004854621177226,1.2968694745655465,1.3239601333694417,1.2460015244670457,1.288215338825532,1.2774983333496177,1.3067836240607944,1.1987889889056234,1.2693756961679734,1.224995976929494,1.2813140776939844,1.2595222273725823,1.3091122434444311,1.2794763344090792,1.2994563490650795,1.2309645545523873,1.2950334866196087,1.2247868415632865,1.301233466207669,1.2583758170611217,1.280874171673869,1.29725658634654,1.3353726049180803,1.229896314562011,1.284122313165674,1.1775630175083034,1.2504833236738213,1.203601848840702,1.265795348672847,1.183007699386192,1.243552527501038,1.2936672554555195,1.2842522102745757,1.1813896535067543,1.2354974573824735,1.2635762222713285,1.3237221605074883,1.2414711069889781,1.297087544751105,1.1600315972826842,1.2129651650284832,1.2123691304794735,1.287231974423794,1.2758673802920204,1.2946454329653585
Floatzel,Water Gun or Waterfall,Hydro Pump,35,1.8341997103520904,1.614432239018285,1.8141739637815517,1.6118314857177358,1.8319278033761015,1.6157171708394245,1.5695192636091786,1.5344492066569735,1.5801216579295498,1.5825105470779313,1.609382704346624,1.580570412939155,1.6699652577691027,1.4827011430106711,1.697407361147055,1.507990098097419,1.738689641095131,1.5821382212081534,1.776993107836973,1.604698390413861,1.6599383832339154,1.6115041150050753,1.9470778744788335,1.7074138342126977,1.7527996841847338,1.5355222598336828,1.6143781122577916,1.6041571087433377,1.7107094449870932,1.5985607589317186,1.5836644089494092,1.5451782121847386,1.6456692334704548,1.6240787522219873,1.6554961980670462,1.54806265013521,1.6015830719186548,1.5519130918531339,1.597610810908356,1.5100519376494184,1.5485295859163617,1.545281682936571,1.4549881017857353,1.5043241565599568,1.6256393620839986,1.5808019236648738,1.609089637720042,1.6171896546930318,1.591278533438651,1.5044401802964644,1.6248914370904581,1.603855092645257,1.615043341304256,1.6203558299253675,1.570268504478325,1.5469821890891715,1.5920292398495917,1.56155813584685,1.4430179650737749,1.481457509205752,1.492135909327018,1.4896162898196725,1.5180088771714946,1.5441721523842438,1.5332491824862655,1.5298746419556464,1.500640594025194,1.5128563416588456,1.427983745279704,1.5003040611399932,1.5597373434794384,1.4879925440427064,1.5366766500368714,1.5315815883033903,1.4914481795629764,1.5070923513421177,1.442974670351692,1.5110672468315494,1.3961234324179383,1.4669184253240937,1.5152126144691658,1.5117243779091405,1.6332510332974126,1.5785102706893053,1.3205433543643046,1.381463058776177,1.5268890145873486,1.5589614414717146,1.4675252908460437,1.5002715060234948,1.558422157007216,1.5226173686835487,1.4708182918694617,1.5135257265470086,1.6008972974843365,1.5160215639856023
Seismitoad,Bubble or Mud Shot,Earth Power or Muddy Water,35,1.7766838425086537,,1.9977723204242661,,1.7792115940144093,,1.6616136895004288,,1.7323340661405193,,1.696499397673638,,1.9425457991385702,,1.8155502786271316,,1.7153262330848391,,1.8104852494344992,,1.8988173578458676,,1.905085683954868,,2.008644535397628,,1.7613449389776383,,1.6644967595503615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slowbro,Water Gun or Confusion,Ice Beam or Water Pulse,40,2.0593329841070016,,1.9591001252578206,,2.0566633562368275,,2.0756662992185055,,2.111424124095603,,2.0701626610317883,,1.9181680671780084,,1.947212168310126,,1.9640705735062358,,2.1558381379840124,,1.9927532379526,,1.958884344092318,,2.1772747623066615,,2.1622980457904544,,1.9704645670052467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
