Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Steel), Tier 5","Arceus (Steel), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Genesect (Chill), Tier 5","Genesect (Chill), Tier 5","Genesect, Tier 5","Genesect, Tier 5","Genesect (Burn), Tier 5","Genesect (Burn), Tier 5","Genesect (Douse), Tier 5","Genesect (Douse), Tier 5","Genesect (Shock), Tier 5","Genesect (Shock), Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Jirachi, Tier 5","Jirachi, Tier 5","Magearna, Tier 5","Magearna, Tier 5","Magearna (Original Color), Tier 5","Magearna (Original Color), Tier 5","Melmetal, Tier 5","Melmetal, Tier 5","Meltan, Tier 5","Meltan, Tier 5","Necrozma (Dusk Mane), Tier 5","Necrozma (Dusk Mane), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Solgaleo, Tier 5","Solgaleo, Tier 5","Zacian (Crowned Sword), Tier 5","Zacian (Crowned Sword), Tier 5","Zamazenta (Crowned Shield), Tier 5","Zamazenta (Crowned Shield), Tier 5","Cobalion, Tier 5","Cobalion, Tier 5","Regice, Tier 5","Regice, Tier 5","Registeel, Tier 5","Registeel, Tier 5","Celesteela, Ultra Beast Tier","Celesteela, Ultra Beast Tier","Kartana, Ultra Beast Tier","Kartana, Ultra Beast Tier","Mega Abomasnow, Mega Tier","Mega Abomasnow, Mega Tier","Mega Aggron, Mega Tier","Mega Aggron, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Lucario, Mega Tier","Mega Lucario, Mega Tier","Mega Mawile, Mega Tier","Mega Mawile, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Scizor, Mega Tier","Mega Scizor, Mega Tier","Mega Steelix, Mega Tier","Mega Steelix, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Metagross, Tier 3","Metagross, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Durant, Tier 3","Durant, Tier 3","Excadrill, Tier 3","Excadrill, Tier 3","Forretress, Tier 3","Forretress, Tier 3","Galvantula, Tier 3","Galvantula, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Grotle, Tier 3","Grotle, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Mawile, Tier 3","Mawile, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Metang, Tier 3","Metang, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Skarmory, Tier 3","Skarmory, Tier 3","Stunfisk (Galarian), Tier 3","Stunfisk (Galarian), Tier 3","Tangela, Tier 3","Tangela, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Charizard,Ember or Fire Spin,Blast Burn,30,1.5871459045337641,1.5269784700580395,1.57466309684194,1.524299069389409,1.5848031758829555,1.5338136941817542,1.5983472655346158,1.5275127915511997,1.6236733429957972,1.5435294442899279,1.5678449515716866,1.5624098801234758,1.5350175391587066,1.5490862289709275,1.5511670270712146,1.5691977777364283,1.5279886026595462,1.5342218133692966,1.8020311663763582,1.5695425600298525,1.5945937762657412,1.5621647205165776,1.5704480086865726,1.5673842058807586,1.5824868583772835,1.600791297195117,1.5162794353110107,1.6476605139627853,1.707074918475643,1.59428278754325,1.62753386528921,1.6156448412112019,1.6886833327084105,1.6346014322312532,1.545431537979381,1.5250715630116047,1.5808428078443963,1.6069963231662985,1.8352437507927362,1.6108921018405344,1.5341102478530078,1.5331024913269844,1.7980525562418128,1.635905619868497,1.5381250628279917,1.5203100296213603,1.5800007822595856,1.5490256629312809,1.6252634147141265,1.6409294743412342,1.5984830713029519,1.5952890596414195,1.6063722376033651,1.5875255008893177,1.5985756914237692,1.5203747838164179,1.61087560631238,1.6225853739127423,1.6329785688184812,1.5794987222592836,1.6331328919242154,1.5842436203813604,1.5739139232983683,1.5868175838481688,1.5764632544295982,1.5226068426222314,1.585148152248899,1.602280753953433,1.5832423781162588,1.6103180932714545,1.5359455464925635,1.504604276299982,1.5855625024133115,1.5409988099549135,1.568827951426773,1.5657199293226238,1.5829060615384414,1.6107304955648691,1.5418809728354177,1.5993904507415315,1.5204870096044736,1.5657052748580165,1.5532854605614315,1.562545553901834,1.6035865623983316,1.5802719739161055,1.7968650176196181,1.6023268986235955,1.570711124300182,1.6000995448501327,1.5390151341706901,1.571462617299227,1.6342703796335274,1.551841732693411,1.5619301594953776,1.560734454597408,1.5163095538306495,1.531612938089049,1.5316232032521429,1.5968202570923093,1.6011229741857342,1.5684746032119463,1.5501709258078402,1.6186542786700708,1.5184560509211356,1.5461644724669095,1.5504176738174529,1.5962376058601202,1.5687719443257826,1.647571311744018,1.5982754491231623,1.5688381961303088,1.4850835400443902,1.5341470879407835,1.6003724919298454,1.6085236115782342,1.5608440245368056,1.5370148910663288,1.5072530130708428,1.5522620549561164,1.544452700597528,1.561963435738766
Shadow Ninetales,Fire Spin,Weather Ball Fire,35,1.6470716235839993,1.5952370185436855,1.6480065158381538,1.5942112327672042,1.654624341750966,1.6027139605645624,1.6489388527088762,1.5966631363633155,1.6745907179300927,1.6596244090006107,1.6429241208687961,1.6859318015066358,1.6525313277798772,1.6888700049844279,1.6777927937628097,1.7197747839193018,1.6447932571885127,1.6731548049261284,1.6645212952312907,1.687816669262656,1.6823758754488227,1.6932595676732982,1.6707040787166243,1.683160602668625,1.674219082774992,1.738505459329478,1.6937623515060385,1.8239185414563925,1.5938011921615807,1.6079637461813028,1.6915483848287733,1.7134960601065132,1.7874680570472556,1.7831878911566819,1.7194795510434944,1.7257472232452498,1.6891250483511395,1.7384271898730665,1.7020744399052021,1.6740113281219733,1.671136919986798,1.6762982507870543,1.6674986624775658,1.676684508619635,1.6733128201792797,1.6338443498591173,1.7349128907709361,1.7191139445863495,1.7693030924139606,1.6903132014562103,1.7520775792877963,1.7516812140741,1.6861535726517178,1.676530188434252,1.5357556163517652,1.4984536330964904,1.7061520085382371,1.721454861127652,1.672214724701946,1.676224937000472,1.725641548279233,1.7193609761167916,1.6650289893445094,1.686178916078306,1.7620146899565152,1.6705490779651153,1.6970141687050322,1.7467811883874114,1.7653804773887758,1.7259412563527872,1.6941055032400623,1.6899964122746023,1.7270407394768326,,1.7021803923771706,,1.700818067868929,,1.671182356603212,,1.6187113188341726,,1.6680783801237913,,1.625759050334955,,1.7649238878347138,,1.7088808889350973,,1.648620724176443,,1.635715646144952,,1.6410730579260744,,1.655370409885356,,1.6770044595901326,,1.7014119135517123,,1.672543514142528,,1.70099628706041,,1.663639236821222,,1.7412488954689356,,1.6659797706694333,,1.6746471585302267,,1.6930957751763476,,1.690155400265396,,1.681468216248226,,1.6698757052648465,
Shadow Mewtwo,Psycho Cut or Confusion,Flamethrower,50,1.210889785544847,1.2120086463697621,1.207371096289666,1.2075332982758842,1.2151164893357114,1.2197783836161173,1.3086386744559046,1.3338393388646728,1.284350889612461,1.3233270713476393,1.471356663507575,1.5137872082896204,1.4547392378712258,1.480792238952814,1.4910228847653937,1.5425603866653315,1.4711783110627978,1.4859587601099056,1.4854616448981612,1.4931229163288318,1.2227279650066338,1.2688226619107938,1.387504648034759,1.4400592844468163,1.3494273442416775,1.4026059659246413,1.3523808255929688,1.4950904022513944,1.2775229948441824,1.3181139697314694,1.4111319995756628,1.4688684484046455,1.3968245789304066,1.4962750186729261,1.280919398462324,1.2756369548257278,1.404594076700515,1.4911243659022644,1.3230571287925412,1.3517088025005395,1.2405337981454791,1.2678413784118647,1.2115244649424899,1.2423405380653751,1.2239414049740547,1.2344874036175204,1.4121547051276344,1.4588392250389348,1.3233859698974517,1.3418613692754822,1.42642515904772,1.5183024385349901,1.369410209418837,1.4053557749873857,1.1735208450463972,1.2186981719205374,1.075535077557793,1.0895293579221192,1.2379828863191338,1.2710516139136938,1.2248020721716537,1.2572160819264717,1.382890730503472,1.4486113114005947,1.3739433740870208,1.4335158643087287,1.4676226960094485,1.5424171060455927,1.3556766231870612,1.4054228408348743,1.0434201753490024,1.0444705710925097,1.3611592242756676,1.4321317739255244,1.052561985534563,1.0627564714265265,1.0417081847830183,1.079527008015301,1.0572835937672613,1.0967752374837703,1.227589139145199,1.2983915815141336,1.225237701921708,1.291718261432302,1.4144922246889533,1.4692390686563084,1.3801671308826151,1.409915913604935,1.485439661903915,1.6050401107571146,1.2379801379858706,1.2994209987204213,1.211868335991523,1.2455315966900873,1.2547652269510141,1.315016820546936,1.005892962216797,1.0440308303104369,1.278190090762449,1.3354414014111633,1.3322460888653203,1.4030837510749385,1.403404473767205,1.4853587139933564,1.242131907487201,1.2913747777830247,1.4694177121378582,1.578213621750811,1.4434246022225214,1.4933819570827507,1.2084425654444892,1.2745436068384381,1.2426787898217333,1.2942895219869082,1.3662536564400078,1.427726923548783,1.326756439495823,1.4149377825230771,1.2495230268069464,1.2939753180820195,1.0476797403514835,1.0515616468570406
Ho-Oh,Incinerate,Sacred Fire++,40,1.2353653263396798,1.2935830647980922,1.2352885854029192,1.285627857890759,1.238397132217947,1.29860632840128,1.2320618148570177,1.2987904678070814,1.2608927347933108,1.3267752583138466,1.2691483713269158,1.3462180244361124,1.2584010411915714,1.324867509512764,1.2775057175848639,1.3805112050864605,1.2540855016102215,1.3301041702998382,1.324272823210222,1.3667539988005208,1.2524171311595582,1.3201554248914766,1.2446965183716692,1.3053416790449885,1.2935605405214643,1.32978636451435,1.2674717136425322,1.4385182712078053,1.2753114330578286,1.301396938175018,1.3051332632534507,1.380116331775461,1.2224323892857087,1.39085924903898,1.2449610535613909,1.3401113536820686,1.2751461434866926,1.314079356317921,1.290365712854784,1.3257560509977566,1.2527040133770349,1.2967597695063542,1.250770493353713,1.3112072037890505,1.2280406482603834,1.2880634733998457,1.2772031252619171,1.3484504034898797,1.26472213473775,1.3096026493519866,1.265101713820332,1.3179293108128842,1.2379034935673707,1.3136020022500914,1.1618254951006945,1.2001259091976184,1.285411090443025,1.3543803996123025,1.268313757113677,1.32938537696134,1.2746014472894869,1.3134317220112153,1.257738619027211,1.3476289790134621,1.2602416791925903,1.288180054434284,1.281350418789329,1.3446954026511153,1.2748456526518497,1.3189557479051193,1.2293540871391844,1.2904809705012499,1.233171457980903,1.2914580783050364,1.2839678336617781,1.341142921594529,1.3217441157305967,1.414448684349377,1.2869471459708015,1.3619217567495558,1.3105282812469201,1.3847557490278672,1.2642516357576112,1.3583577096659647,1.2865592745182917,1.3446381680625523,1.283739810631432,1.3530088963179294,1.2834316077122703,1.3555640150029051,1.2517820180424573,1.3428408667676917,1.2309457927993779,1.3247459586802048,1.2843039152001012,1.3845956259640024,1.2693822391325835,1.3321425107452538,1.3263772261639408,1.3938261459479164,1.2561986290903757,1.3451163809478999,1.3312470102371323,1.4105138363578185,1.2668420040978252,1.3087065425758877,1.286039690266952,1.3686307672675282,1.342944606669905,1.4376900744351533,1.2968788956380453,1.3609600591590618,1.2847958303221985,1.3693333300060637,1.2894439791451142,1.3433996845341853,1.3051105802866603,1.324967272586386,1.2864209278924015,1.3404794587991498,1.2632819416723993,1.3390438320752447
Shadow Arcanine,Fire Fang,Flamethrower,35,1.34306030916549,1.3033596525355018,1.3393473741973927,1.3019013988005133,1.3470738349908606,1.3106452015267043,1.3514766624031624,1.3093169891158098,1.3307921143678694,1.3112555665575152,1.3093876226068086,1.3367318402144701,1.3188235854650179,1.3495322823140774,1.3370019470835666,1.3623688102008529,1.3214093848216741,1.3284648024781782,1.3312675804405034,1.34479247387389,1.3376652550514456,1.344419790629886,1.3116503346136734,1.321737907443843,1.301214749641527,1.3596893152971903,1.2779603997418265,1.4244886302792161,1.2779360452269821,1.2781767793324745,1.3411151660933658,1.3560694954341783,1.3533013066102504,1.4050934014353598,1.364852779577182,1.367107977628855,1.3040365893015404,1.3412648691108644,1.3527760648561085,1.3272005129792563,1.307288159180742,1.3072239080371515,1.3094223983212532,1.3138814166061348,1.3413607075793232,1.3153386766449586,1.3582174731743728,1.337450648764868,1.3924135060412401,1.3290920527492356,1.383321456393187,1.377000416061754,1.346485822769146,1.3350997682806844,1.2275980752494295,1.1988433696998118,1.3641375128939655,1.3807892014692407,1.3063353207294361,1.3016053545070874,1.408383544112966,1.3790736665922345,1.3542425744076418,1.3710457485762082,1.3733624302865655,1.2943127151976055,1.3361906890808444,1.3729545824861185,1.4153200267905068,1.3723067006561203,1.3430945414730207,1.32062561456806,1.36730218065935,1.2970870854887901,1.349118340390754,1.3702484865839646,1.3511673620401055,1.384500514708832,1.3296261994408785,1.3844033370547464,1.2895637229091053,1.3406050874708217,1.3127215699209722,1.337213976769919,1.3045619556210977,1.3423824092643806,1.4176386071977458,1.3776549369860671,1.3489010216945454,1.3749873309026799,1.3001279819130753,1.3399067410978418,1.3062794116702938,1.2960529473501101,1.3199049184662865,1.3606906662665126,1.3175570008803117,1.3299307851401894,1.3165535263329662,1.3771022851745576,1.3291796398461835,1.3111765631756676,1.3103253690731331,1.3880507551812966,1.3525062848404443,1.3590670698003777,1.3161847534639974,1.3634854157373348,1.3758637286628006,1.4223746540111304,1.3454429369726744,1.3382447456414572,1.3395294175155938,1.35069603562713,1.3377385331215865,1.3347341199789629,1.3624940114607418,1.3336914659869599,1.342271885134698,1.36241667154685,1.3155332558017576,1.3349071009257518
Ho-Oh,Extrasensory or Incinerate,Sacred Fire++,50,1.160445109025014,1.1953746215709313,1.1591834341847833,1.1948511952142336,1.1651625967544188,1.2045879912771351,1.166120677801627,1.2015822599452572,1.1497406304931845,1.227806102204748,1.166660471365163,1.2575598806610846,1.1633658407068113,1.2406085888531255,1.1723740767137962,1.2927147337546683,1.1631352035609603,1.2397596027150932,1.2274629948946163,1.2741134491701571,1.1530383799677824,1.2307144577567202,1.155643250653056,1.2216181777743216,1.1685815249630342,1.2344086385603177,1.2066535197537096,1.336674830645036,1.1477061428845299,1.2166654002586015,1.222357079504372,1.2803779958294277,1.1870239323997522,1.2961080952511306,1.1717151981340976,1.2597793832336803,1.188197598348117,1.242019427661245,1.1757016657347559,1.2095223864587832,1.142686504718238,1.2054191707283521,1.1699809765342124,1.2258417377446473,1.1604647446361305,1.2233286441526714,1.2110593683003368,1.279851632716408,1.1538681531104764,1.2160149387552837,1.1743170390566904,1.2303107627208667,1.1663460591594488,1.2299189810276,1.0837598528796382,1.1152051472729705,1.1717029851726215,1.2520233195661925,1.1433411299655243,1.218312701129614,1.158461095273846,1.2130650501570897,1.1781325221668448,1.2695330620401708,1.1621114639219472,1.1888489505403463,1.1742396916698559,1.2528158624041548,1.162528246271687,1.2337276252349056,1.1255145836817573,1.1997489797890322,1.137318053724918,1.217756544117417,1.205568327200083,1.2709414151271121,1.215121122648013,1.2995449290178023,1.254380631669788,1.3253780700032882,1.1916320917817127,1.2581151255677225,1.1812136642509186,1.272805991879585,1.1950823813006064,1.2342739255197965,1.1807514298010002,1.2647731749740292,1.2370693293670803,1.3350376814504186,1.19023700750429,1.2720375804604103,1.1525707095303213,1.2391872512055095,1.2002555938155572,1.2812336177823838,1.1913471264240405,1.242674244922504,1.2108574351785601,1.294231027216824,1.1807664868655734,1.2756176313535268,1.2277792996761043,1.3134527013183732,1.215275321762735,1.2460155408032463,1.2287679282761064,1.3158548259342089,1.1972281390626556,1.2859583379660244,1.189199055702913,1.253386236330283,1.1777115474117443,1.252780416143396,1.202727486063828,1.275856271467326,1.1942224659444907,1.276237438969055,1.203946257472469,1.2747324238272646,1.2114126813483093,1.271873332274215
Shadow Houndoom,Snarl or Fire Fang,Flamethrower,40,1.32168760410073,1.247219442860724,1.3238435676813682,1.2456509721916813,1.3273454485621412,1.2536010021501185,1.3428449357005683,1.2511667863743445,1.2758753894275878,1.262408798913071,1.3593504251973663,1.345870063535121,1.4537001027834608,1.3454250161260897,1.378667821020516,1.3768426261814897,1.3556621205192496,1.3296948329516078,1.4391846109226691,1.3498312884006742,1.3295651622591067,1.3349295201661704,1.3106848344630178,1.3140995000116258,1.3736740621320216,1.3569830587562648,1.3741430654588511,1.434758590423914,1.3194815632710715,1.2970723082973468,1.3282069868128907,1.3273344207225735,1.3348213207434758,1.3606160098803761,1.4077441288107984,1.3613412870964032,1.3628343495743613,1.350592287006418,1.4726404605964802,1.388733553402984,1.4407806185136784,1.3396766896673322,1.443552892251855,1.3531378733934127,1.5076940841882809,1.3450997299888985,1.385254320105632,1.3634234492522581,1.4411279195795725,1.3624886015810285,1.3865122221828783,1.4090730232640485,1.326597177015605,1.3205019568473972,1.2816213932677087,1.2209896394472888,1.412932551503888,1.3871423424050375,1.3116636177508574,1.3044556089270425,1.6496906586454565,1.4389586904056841,1.3578273868752875,1.3583355160799502,1.3483070591921946,1.2832337104836962,1.3843648726025672,1.385104673945536,1.3638366311078731,1.320925404989453,1.3685307050216273,1.3381867811523678,1.32808544669826,1.2729001374413371,1.3586725130426394,1.3353180807040204,1.319219304689562,1.345312276919744,1.339864521503832,1.3659742845594285,1.32808879140187,1.3350862987720578,1.2725971777980647,1.289070215639604,1.339169075345355,1.3372265043674512,1.4661603809645658,1.3915398564706691,1.3831763660343295,1.3534861146822879,1.335478103002545,1.3018360098486823,1.283623563637431,1.257781128411509,1.2763166580206682,1.325683491442444,1.3223541458250774,1.3250507357023233,1.3151153961395194,1.3655672399624446,1.3722559445400626,1.3108504684621616,1.3294788892239624,1.3509796983878877,1.358975028425551,1.3153522335406282,1.2778459132775741,1.3445237908330894,1.386181877497996,1.4036440015916951,1.3321456399405736,1.3135581918842725,1.4049054893455424,1.3767701495340503,1.339649830142588,1.3418805619366687,1.3887952102116983,1.3078602790901446,1.326516309762814,1.322609927182585,1.3835699897275806,1.3347268901406366
Magmortar,Fire Spin,Fire Punch or Fire Blast or Psychic,35,1.5717544764545526,1.535922614969886,1.5654311004596861,1.5281392998115204,1.5793284110110168,1.539701372960857,1.58644947165919,1.5453012209352321,1.5983338681843011,1.5900699540670558,1.5501496344516108,1.55599830627625,1.5528183395991608,1.5751145929709796,1.5825772085641572,1.5872358459067237,1.562888951217968,1.5528338456912842,1.5742587353138746,1.5635785043805026,1.5785995049861086,1.5851538745582348,1.537558003678261,1.5654492606150474,1.5593628188355317,1.6240464340863174,1.5542769682504038,1.6805718802035727,1.534818538560854,1.5265808667254406,1.5615303131786782,1.5787522939547234,1.496608623981903,1.632009708311298,1.596642692230407,1.604137560337288,1.5800290222449924,1.6455155742694973,1.574146261487281,1.5500526927332563,1.5949362189650538,1.5769379451257912,1.5977444199174216,1.6004977885463703,1.5479317342693741,1.5204260523323403,1.5822096540466615,1.5395779035173358,1.6644753527350968,1.5979309895690463,1.6487757161573597,1.6582067443315274,1.5806666440088923,1.5682568067004268,1.4121486686970737,1.4068601971474464,1.6183228831890444,1.6317903931578117,1.5760952645643214,1.553464713796128,1.6583106859995502,1.6298273642211563,1.5948282047329387,1.5934486344496988,1.6790797301614977,1.5778060753449752,1.592963914823295,1.6382701499387127,1.6667254637372648,1.6100496105321003,1.5712111819910308,1.5934058192802605,1.6353590537523992,1.5737559750107926,1.5909073751327194,1.6070376370639916,1.5557436011607373,1.5971354607470933,1.5785082549085612,1.6361801926383603,1.5201717528234786,1.5618411706983304,1.5387403303230225,1.5651423597246068,1.5332743912959488,1.5580602098073435,1.6954134034408808,1.6601200535587397,1.5884068065863401,1.5855716225481622,1.541496413706191,1.5968134438575952,1.5224469072825229,1.5242005329831063,1.5623799958887732,1.6084872251657822,1.5429055692421096,1.5539135539378017,1.57257002252957,1.6109066139123447,1.5714503002378444,1.5629539604130536,1.5688199098064224,1.620273297130058,1.549981650506115,1.5721001546007725,1.5544614811097144,1.58953060479645,1.6182618118990912,1.6849036205211632,1.5704454011902285,1.5487076572717167,1.5753871804863133,1.5898884131070146,1.5715633115662755,1.5632625813590408,1.5704303626949956,1.5676340780853366,1.565225778046829,1.5903031480869154,1.551701812943249,1.57355904636162
Victini,Confusion or Quick Attack,V-Create,35,1.4296823845825697,1.4563439953293589,1.423966420667226,1.4523701532187308,1.4398789285427898,1.4636087031115703,1.4625479748077996,1.489678276442069,1.413092132615528,1.4584273989125363,1.5720090133956752,1.6492470148630913,1.5820147065051668,1.6157791141075595,1.6064663537980257,1.6863786315471025,1.5353048013091042,1.6256755075460168,1.5970674318992426,1.6464954561263823,1.4312787471850412,1.4809295351914264,1.4960102363458057,1.5432687580516873,1.5095453684627709,1.5618461183659207,1.5756527883705524,1.6813412747320606,1.4502331833461086,1.4931312252037037,1.5511022026631807,1.658710681561597,1.482991822558091,1.6224579344465857,1.5006591502556612,1.5290408889211928,1.4847598860118791,1.5443613239772436,1.4269791688333087,1.506415605368949,1.4841318337489664,1.528574829654489,1.448962945150902,1.5258261783856928,1.4221863624534248,1.452178614338222,1.5415028208550405,1.613239396673624,1.4906582924105563,1.5639609162257455,1.5502079571072787,1.629037053102463,1.5123011671368154,1.5669681022109632,1.3236577791431727,1.3818048943706267,1.3648981334446801,1.4472786716880381,1.4726996831265597,1.4758174535091735,1.4883557380964325,1.548792571589542,1.533794955911901,1.622852032714712,1.4727588216062522,1.4802101597949033,1.555275597851105,1.6455452959728953,1.5389268065808563,1.6005845360256212,1.3599804474994175,1.3828577515967788,1.4709081111956426,1.5583032691279486,1.3703109071115793,1.432071060222198,1.3965135529492292,1.480050087640864,1.3995965797658239,1.4892961330662926,1.5025712944217464,1.600928365578197,1.44662974699854,1.5523897321075775,1.543400869172818,1.6221827142582397,1.564089643751405,1.584352022815334,1.5945340780651582,1.6953126191876169,1.4700295299425878,1.5746287905583023,1.4003311349385192,1.4789260729747238,1.5096428485766218,1.5664926498442038,1.3627591169539919,1.4352467413222783,1.5268550072456577,1.588205568561942,1.4479127941626233,1.5519375043619823,1.6046773588336989,1.6769716320709762,1.4969108256397066,1.5625768031961758,1.544513801484674,1.6548676402033884,1.5845951564484133,1.6989607898786918,1.4555772713953181,1.5277267961023884,1.4458165715483429,1.544530470295596,1.556258033360351,1.6392322853684194,1.53546519121974,1.6186591334630263,1.4506860076537156,1.5349082442025759,1.3518536049097847,1.4093894696901925
Heatran,Fire Spin,Fire Blast or Flamethrower,50,1.227822311521347,1.223890714964254,1.2206632176130228,1.2207506886075064,1.2318429630389756,1.2318240735936952,1.224324987859606,1.2267846379254694,1.2166760898309483,1.2581629516427961,1.242307560367069,1.3153476050551611,1.2459876171177626,1.3073325248569827,1.2886471417511545,1.349350132373667,1.2210796502660448,1.2925137608397697,1.266311119247023,1.3210157569722418,1.273441789881355,1.3002204387192655,1.2173857091512834,1.2712541382527118,1.2183552762193124,1.2867222007698709,1.2481295310751426,1.3642894203318445,1.2132022881821236,1.238594776654896,1.2844247512853768,1.3554704462101643,1.212710736075587,1.3300485392561607,1.2797785614813721,1.3233452961986214,1.2153892551628778,1.2850697296927693,1.2427017301732377,1.2518679002965394,1.2638373235692923,1.2801259660110562,1.2626783120563954,1.3063176267013021,1.2839472924914759,1.3001026504583786,1.3141332438551678,1.3591565700267798,1.2732486131341243,1.2772622834352545,1.2906902494009889,1.330506916657814,1.2457690527917429,1.2954986845419079,1.0894348377114875,1.1164731390383835,1.2407087885530514,1.295158372518354,1.2260144652367337,1.2780954788899759,1.3190975628946577,1.3208961009118765,1.2927440225302074,1.3502391414148847,1.3083539404211526,1.2466820380219967,1.2611692536071006,1.3219694023883466,1.394351639037753,1.331517408422163,1.2323961613577343,1.282545603985734,1.338318929996059,1.3046554522049578,1.2836224920927497,1.3406782527835437,1.3046662147272041,1.3555404414942684,1.2948034431085191,1.3867335567914054,1.3069378137785197,1.3527688886573728,1.2730280715859725,1.331265509240897,1.2472168087177296,1.3043054910884488,1.3397736202486934,1.3372080403252,1.3129569956767457,1.3724303295483133,1.2653366354565783,1.329728351208617,1.2254510286231555,1.2855058952505072,1.2896167738050235,1.354774781489489,1.2709661306279219,1.32128354629858,1.3183260155456258,1.3869887199404765,1.2593961988074494,1.3088706431723702,1.332205414837511,1.4039852762091996,1.3160146636589043,1.3550554243540076,1.307108472418423,1.3767140475537631,1.3441848268153809,1.4366008312510608,1.2889021230628017,1.3080516580281534,1.3198853231707188,1.352509202953773,1.3105519928783012,1.3617828975212671,1.2744577531373242,1.3160460441367452,1.2884582558911943,1.3337804616572633,1.2913173761217143,1.3341626975435652
