Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Water), Tier 5","Arceus (Water), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Manaphy, Tier 5","Manaphy, Tier 5","Phione, Tier 5","Phione, Tier 5","Suicune (Apex), Tier 5","Suicune (Apex), Tier 5","Suicune, Tier 5","Suicune, Tier 5","Urshifu (Rapid Strike), Tier 5","Urshifu (Rapid Strike), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Kyogre, Tier 5","Kyogre, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Tapu Fini, Tier 5","Tapu Fini, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Blastoise, Mega Tier","Mega Blastoise, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Mega Swampert, Mega Tier","Mega Swampert, Mega Tier","Brionne, Tier 3","Brionne, Tier 3","Alomomola, Tier 3","Alomomola, Tier 3","Azumarill, Tier 3","Azumarill, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Cloyster, Tier 3","Cloyster, Tier 3","Corsola, Tier 3","Corsola, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Dewgong, Tier 3","Dewgong, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Feraligatr, Tier 3","Feraligatr, Tier 3","Floatzel, Tier 3","Floatzel, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Kabutops, Tier 3","Kabutops, Tier 3","Lapras, Tier 3","Lapras, Tier 3","Lumineon, Tier 3","Lumineon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Octillery, Tier 3","Octillery, Tier 3","Omastar, Tier 3","Omastar, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Politoed, Tier 3","Politoed, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Quagsire, Tier 3","Quagsire, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Vaporeon, Tier 3","Vaporeon, Tier 3","Walrein, Tier 3","Walrein, Tier 3","Whiscash, Tier 3","Whiscash, Tier 3"
Trevenant,Shadow Claw or Sucker Punch,Seed Bomb,40,1.6158859613903567,1.6133566673568926,1.6148658919201893,1.6128012909387475,1.6134727446100097,1.6108569229857972,1.6268828069951438,1.6783426970196351,1.6645113984539623,1.7359056441983332,1.692389655631607,1.767654133830365,1.6582049773073804,1.6884533379149063,1.6267386046685042,1.6633564791884496,1.6908271237855366,1.7382354852829136,1.7777251718034108,1.672986507575686,1.7635369239411953,1.7171954395655593,1.6294299263508092,1.6812593533264626,1.7497026115843968,1.762799405139574,1.6260715927841187,1.6496283783574717,1.6152233081824683,1.6255671991557714,1.7546348352366088,1.7990856879923853,1.8137351765728793,1.8862709551211194,1.4619572325005394,1.4750405913079105,1.796857771519619,1.858077721601059,1.6219004819913798,1.741900008877918,1.6222432256502501,1.6805936850196947,1.685666152241841,1.7842196315777858,1.6442615837253614,1.7081573373249457,1.4414188182813936,1.4794647785675947,1.7087223832273335,1.714998800704246,1.84358365748268,1.9564037474573057,1.8121327583872273,1.9140228587634915,1.716329476500186,1.7698543090556216,1.6740355446499904,1.7281425198595106,1.6945684205671767,1.7087496381986986,1.6424084700635349,1.7436829729283374,1.7783904581282277,1.841174416981157,1.4098011516749414,1.4543306792466306,1.8353475963094554,1.9284304272607715,1.645840547323118,1.712697105400575,1.826741516766111,1.9132844167255747,1.6230699467388514,1.6833973398356863,1.6260500564361036,1.710292595992544,1.6722377411840932,1.7559347792788116,1.6858812844052358,1.7966426836557428,1.6694722646188895,1.7557373546361208,1.8163209148901434,1.958751928450303,1.8577803746077233,1.9671660779396904,1.6581850929615172,1.7106231894977788,1.7055566526864954,1.8047805104455379,1.7350268294318276,1.8215917985817927,1.8088173327630284,1.9344013334919126,1.8053715365509484,1.8759171973179898,1.8044729687611585,1.8626259637406004,1.4434670899660738,1.4739854741850595,1.4330971262604169,1.43641966162301,1.4087815171212923,1.4254312304234054,1.629224144661829,1.7401823159385958,1.7077196188847221,1.7895155092932937,1.6707427807460664,1.7740645844225003,1.7333288375382692,1.7588673749181045,1.8583188548801781,1.9594117034103935
Tangrowth,Vine Whip,Power Whip or Solar Beam,50,1.0856898181088488,1.0918944820043897,1.0839018151283628,1.0915709454227638,1.08236187106095,1.0934321038432209,1.1245380759639478,1.1763942198515573,1.0965766797614152,1.138011583621451,1.1358121278833224,1.2113591208364412,1.1232393142889003,1.1714905533041338,1.0965047573585136,1.1367077486579003,1.1541929602707575,1.1941218588723825,1.1235740324743495,1.1331642156051205,1.1229195030671573,1.1489939127264635,1.1622918173198287,1.1912977077475773,1.1530693911876058,1.1822995167385997,1.1119031244436919,1.1427110237680669,1.091609995957202,1.1071978560230793,1.1263874389396913,1.161546446539797,1.1198687021160487,1.158292126415736,1.1288785058226563,1.1764535111514773,1.1136945449242401,1.1382584472825128,1.1279726679818565,1.206597331372541,1.113643560746597,1.1741125702248554,1.1496732687761044,1.206954062953996,1.1147781886872588,1.1847778809485203,1.1263090526768298,1.201278589404273,1.148040490862273,1.180579630765274,1.1675592614918582,1.2339147607965948,1.1130403669457405,1.1940903354393289,1.1305301649902872,1.191939160951525,1.0951328554638784,1.159997769976044,1.1399617918154465,1.184763270614915,1.150917549438268,1.2176916516588938,1.1084495671743289,1.1734217258193915,1.1164965397254787,1.1909769061049698,1.132647875600575,1.1782602021255622,1.1233583105094556,1.1899565541065158,1.1128086963317414,1.1849925358744051,1.1383800050987478,1.1798905899111647,1.1380995322133034,1.200845866898728,1.1585317062778728,1.2256915132425672,1.161837875703972,1.2428575864949165,1.1541884047587516,1.209351848434387,1.138002981306579,1.1971447880954504,1.146655350749044,1.2032939392933013,1.1344254235377114,1.176809405287615,1.138517078675993,1.207171634666709,1.1530074376448896,1.2246610022274613,1.1165411722709382,1.1922267857392777,1.0947739561389849,1.1743530306710077,1.0947153494876196,1.15432236309998,1.104770896398285,1.1690125330163657,1.0929797272956456,1.1426495593852108,1.0945063942237356,1.1367372000950728,1.1362584210111426,1.206286095214077,1.1390634699652638,1.1998015036385365,1.1444122707489313,1.2057227346813912,1.137041024149566,1.177234329024497,1.1153117173749236,1.2141718005808395
Shadow Meganium,Razor Leaf or Vine Whip,Solar Beam,30,1.470444267497948,1.4088222102747767,1.458906527174142,1.4077554579148228,1.4675379794389063,1.4091825196947512,1.499363737211921,1.5043821777082838,1.4914149797791987,1.4926327647941837,1.4720073501929283,1.4938131738443199,1.4120785201913575,1.427044540133238,1.4220114650750753,1.4061434761624687,1.543781994141474,1.4982294080807417,1.6738813965824317,1.4486726515010617,1.666711596758158,1.4643899473594224,1.5287927150498386,1.5065738928374608,1.5263117483262236,1.4915187666092369,1.5151506134629533,1.4640208964589556,1.445409324260174,1.4203526759439105,1.52733395752486,1.4957765309074162,1.581658635740177,1.5063965854541432,1.5540706175093957,1.483882489400527,,1.458563703314667,1.3931146220854858,1.4766103476250445,1.376093263327593,1.3923560083837552,1.389681583464392,1.4092369996525118,1.455131506343298,1.4505797658191277,1.4484793320693705,1.4453773527587588,1.525952698291807,1.4834303485293583,1.3857680891879682,1.4738541764231685,1.4942324074985616,1.481815309521618,1.4604388441426788,1.4188946440945627,1.4990664636194677,1.4594974969879462,1.4458312211750846,1.4497296865474285,1.382290915731903,1.4312045452360913,1.4547623122660156,1.436307187097232,1.4579248292737594,1.4204258639907144,1.4280003433162451,1.4653064992323317,1.4386402141435175,1.4459863201746999,1.4437591475111797,1.45466144218463,1.3648362351172383,1.3934856307665238,1.4104759204694393,1.414455374543944,1.410803286741235,1.4541992573669096,1.3989381043824536,1.4610923044240989,1.4488930851337143,1.4799539691603143,1.4649237686696255,1.4540941377498164,1.3378409966377054,1.3791741740152617,1.3923482954462694,1.4153405609861756,1.373901114698127,1.4059553138044552,1.5296568635963586,1.5242827653108013,1.4410492773415273,1.4514975716598844,1.4125451635326427,1.4186262421606963,1.5308372080406427,1.466925158868074,1.5029304878848835,1.4706721275948333,1.4861015159058812,1.4423243000688888,1.467995162682798,1.4197341567470787,1.344751704303918,1.408291214344205,1.4359689932549162,1.4219221851782602,1.447626600974059,1.4787026789052597,1.4208362690551593,1.4042935470273152,1.4326568404577247,1.4589856363820668
Shadow Tangela,Vine Whip,Grass Knot or Power Whip or Solar Beam,40,1.2237194859258735,1.1705934439525998,1.218052129998083,1.1683616793617688,1.2139432688088925,1.168378199420992,1.2475269673795555,1.2719626398878396,1.1843285515867372,1.2028411178309848,1.2093177616382658,1.2320328707573962,1.2146301845895893,1.2270811617413173,1.1773363461680426,1.1874304680142642,1.2727580894293904,1.2794645994221756,1.2777951347125398,1.2012625672807735,1.285130009290578,1.2371442644928945,1.2602960492484956,1.2626723250991136,1.2423860206127997,1.258442988780745,1.244201243985167,1.2301903726777903,1.2078394070883816,1.1995825388755985,1.1812646554882889,1.180828450261981,1.2475973486054606,1.249328784276198,1.2526718320794223,1.2507490436872393,1.2732773859859505,1.2118617179039721,1.16324519506461,1.2149881077439875,1.1809011803236602,1.192057884437629,1.2064128978473059,1.2314308240683165,1.2039630845730216,1.205423650452064,1.20975434755084,1.2224805277298862,1.2743758922595554,1.24276363075868,1.1947860721051176,1.267038621203837,1.2096451201668401,1.211915003413639,1.2307538993044305,1.2138013213440448,1.2134588813370137,1.1841114534035966,1.2453469907393622,1.2283672601911033,1.199702684447054,1.2117622926109328,1.2220115647720966,1.1996262643900861,1.2393740122875827,1.2199244603138528,1.1902522165436429,1.2139519757241672,1.2256184537913206,1.2126929718267807,1.2150843746174125,1.216862791372653,1.2479251947780254,1.2022384644971134,1.1969287995445694,1.21992048156787,1.1351385878703262,1.18000742985216,1.1711140587590982,1.2470660475368656,1.232787302855497,1.2301171993449083,1.226783887243045,1.2126568826693624,1.1570402902383239,1.213234368322535,1.225704496546188,1.2210873955687844,1.1819848206304817,1.2228326060454953,1.2411645038313759,1.2453736720898503,1.168664629560829,1.2173353669821019,1.2172916680516717,1.2011914294442259,1.2221741578289755,1.2068210718384298,1.202984712874451,1.2006063759745695,1.2611775991146272,1.1736037015996117,1.1897247884705926,1.164867160261662,1.153178918790601,1.226774233376034,1.2203735459509233,1.2204979785511503,1.187261741555484,1.2178651305300674,1.2517777188337806,1.220038763439116,1.1679456616741701,1.230436551058788
Tapu Bulu,Bullet Seed,Grass Knot or Solar Beam,45,1.0701999560928575,1.0775870464157131,1.0729538574204076,1.0791113928462719,1.0682033502947312,1.0769560639075175,1.0894705603409072,1.118512617948017,1.0886380973029322,1.1160864341957655,1.1029530038298394,1.144525176665958,1.0957578492260518,1.1202040926019812,1.0744248523425641,1.1018842791661934,1.111042432710564,1.1345439817086482,1.1135062735200716,1.1084494987201245,1.11823124402377,1.1482631051879781,1.1229702033512705,1.1346567151244278,1.1245237396624608,1.1367543659461632,1.0766586314182887,1.1091466718868965,1.131622167486953,1.1100026398048197,1.0507762410894734,1.0746055330267659,1.0982997005935913,1.128384749123276,1.1297424166932104,1.1479057399091386,1.1957090090880156,1.1131263591869955,1.075193904355467,1.1522293958207328,1.0715907705122056,1.1011119347890304,1.0873607520158595,1.1216024007732188,1.0822210386781637,1.116893720173006,1.1091901171844134,1.1578641253584137,1.156067941959031,1.1430259097338304,1.090077040673238,1.1235812879035922,1.0734814282764447,1.1173995002333217,1.1041176043787477,1.1351891790905573,1.1036962256230367,1.129968185866299,1.0957523639278761,1.1113449959621964,1.1037522052906001,1.1641831970618841,1.0731917543580236,1.104605896426668,1.0634699905752303,1.1212774833577195,1.078014411623012,1.138949766170249,1.0778589930912394,1.1309444348747317,1.1033103391478167,1.1306827477634744,1.0873949522159525,1.1252943331777914,1.093827504887465,1.130482454777208,1.0738995631880757,1.1339082184376537,1.0763744309174592,1.1399843143116006,1.1127602510075694,1.1331120263484131,1.0946475883251778,1.1343107365961351,1.0567040972696913,1.1123259867457054,1.0783709350746644,1.102813238800444,1.1057774902194966,1.136770833750649,1.122544687414588,1.1834694961901695,1.0996521909705037,1.1080917329936038,1.075588634106159,1.1011603723326635,1.0842117879308426,1.1182738005937864,1.0852898172520475,1.106378426741783,1.0794356170116843,1.088389243788592,1.076556861804916,1.1092295346098429,1.084978822588047,1.1411170182107782,1.0795733072977158,1.1352740251177198,1.1065345153254875,1.1463279202754169,1.0917776564847692,1.1276403960773884,1.0724605998226433,1.1034811376059126
Vileplume,Razor Leaf or Acid,Sludge Bomb or Solar Beam,45,1.3587211025376675,,1.3516037996760466,,1.3504451857258575,,1.3461583483919137,,1.3807073092984,,1.3237158300614287,,1.3347633149060187,,1.351386115450345,,1.3661730768041431,,1.5335634455157852,,1.5081965151738568,,1.3803189132231712,,1.294214614540308,,1.341178083203395,,1.37706595841922,,1.3609063304971056,,1.3554221068386818,,1.4860913091141428,,1.3223846212210044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Abomasnow,Razor Leaf,Weather Ball Ice or Energy Ball,45,1.4737545728884682,1.406116765367879,1.477454736308875,1.4066997915605273,1.4785079933581462,1.4076108827764255,1.6373832172801353,1.5031802041336286,1.3961028812809202,1.4113810935874773,1.426223972264031,1.4349392957226277,1.39426360736145,1.3896882823209187,1.3969496345612291,1.4010982838616675,1.8699296699208714,1.662573968173804,1.576097802725565,1.4149597591179053,1.4413522087964676,1.4246385766147014,1.545088351772274,1.513821176954568,1.4439797550171494,1.4497199575004158,1.6850981278751402,1.557315709969477,1.451600242893158,1.4174882083885825,1.452270491520917,1.4076770332103858,1.5230364558217138,1.454041247075074,1.4361844598474338,1.4484076519997722,1.5880331929845994,1.419460503146761,1.3650588881932213,1.4175737080147885,1.3566317348606494,1.3786093931027341,1.3729246789200071,1.4050602049563898,1.4669843793690038,1.4481083815888944,1.246364432068933,1.4541169819441055,1.406832647550469,1.4060306442732184,1.4336537868835793,1.4523358366015116,1.4106998474968842,1.4106242356629835,1.3824066368589247,1.4190023914147594,1.4743788868210639,1.4495462802974286,1.4029725545742804,1.4015369608887396,1.401534047764475,1.4235424328931925,1.5002020432305243,1.4515253283713228,1.428902462766235,1.423649079303505,1.469383166886112,1.4502449131888728,1.4545612496023976,1.435190509639833,1.4987977477667953,1.4700540786581355,1.3759509788939173,1.3990541402655003,1.358584314174369,1.403643293503367,1.3801379839747596,1.4348793881463928,1.39017277641015,1.4378063939656496,1.3755385221064547,1.4377403131153699,1.4647301840735205,1.4206843220662255,1.388920011109112,1.4278609704123182,1.39126977604754,1.3916072898963254,1.3932895884447134,1.4295787555283028,1.4955214719339827,1.4884867409279328,1.3889914764846536,1.3922204905279931,1.4460956373268667,1.43994574458871,1.4397353149100436,1.384057445499905,1.3942798713128481,1.3929207851016538,1.4571665122929034,1.3675260334556854,1.4159297309073713,1.371859525123207,1.337248866959803,1.3931918319658048,1.5258703255312625,1.4978426047362705,1.3766457276875241,1.4207535442769577,1.3862815058450875,1.4216243664406683,1.3593234078840761,1.3877911728574903
Shadow Tangrowth,Vine Whip,Power Whip or Solar Beam,50,0.9295017836644873,0.9364598274075258,0.9299875938190904,0.935781277362172,0.9294110708297234,0.9365969819072583,0.9529488437742456,0.9869932761035932,0.9477579184320236,0.9791959430260847,0.9542426833585422,1.010641714034627,0.9442521023897077,0.9765641244040673,0.9402280044577852,0.9729524615009942,0.9818987359349468,1.0089362177328045,0.9521367228029216,0.9396518271072467,0.9348252837606668,0.9620484865042368,1.000821729906671,1.012380854432635,0.940777740717427,0.9650655341246415,0.9289036259075495,0.9571732125474468,0.9536986861861835,0.9572473956766177,0.9348348996910191,0.9535876676586484,0.9519559591931783,0.9899643394783373,0.9727856375101929,1.0026386690276619,0.9212623650912989,0.9504458404320625,0.9551254345585869,1.0089876772952218,0.9433057932206473,0.9897680239313926,0.965399750711573,1.0103758548623465,0.9445582944224713,0.9917000157828787,0.965690458311875,1.0219751121196954,0.9798996383154798,0.9971178779965908,0.9519140888821644,1.0317105452406818,0.9452150947875636,0.9990374995601897,0.9496652136836746,0.9932640299906499,0.9397175920889203,0.9944338456888748,0.9433092263607623,0.9774728589600307,0.9523425014002884,1.0138817527330746,0.9292993967840563,0.9699203832874199,0.9423312539156734,1.0016911594935343,0.950819372177312,0.9991945234200575,0.9288256327112326,0.9825042084524672,0.9324906977933508,0.994499815029603,0.9479420091681616,0.981056063211694,0.9465698750218884,0.9995372163697296,0.955890552291546,1.017245074201687,0.9539120624032557,1.0186828945947226,0.9764613461804282,1.0189923801790575,0.9379753916091822,0.9839641578898802,0.9448632947859799,0.9748136285885187,0.9285621161969063,0.9779607179124025,0.9539880663837011,1.0072642964082263,0.9952748494319441,1.0578408060137863,0.9555971816411566,0.9901444536316983,0.9337796561350197,0.9747432649044315,0.9155974430530128,0.9679239835847855,0.9391715595793607,0.9750679482689761,0.93576009825615,0.9548209205825989,0.9400753040423417,0.9754577442836241,0.9506656439728483,1.0013327983904219,0.9504818575734687,1.001481305014674,0.940368582143545,1.005492200891188,0.9471280971908154,0.985827422700975,0.9117746507626974,0.9904569095006299
Torterra,Razor Leaf,Frenzy Plant,40,1.1952508595674016,1.1982463089610502,1.1945961649641734,1.1999688847385064,1.1986886462663828,1.1989541589924337,1.237077819597528,1.2468661038748479,1.2434742853386223,1.277563063972292,1.2755002386135084,1.2996029650596124,1.2666699331845728,1.2777950666216535,1.2404147919438548,1.2537321333876243,1.2670190541525623,1.2904811620151992,1.246927490243837,1.2490381164112014,1.3699103328053293,1.3021582727304801,1.25654180489725,1.2816625271765116,1.2758579958821212,1.2763235769870267,1.197025479768481,1.202050019730571,1.2361987461174608,1.2407429158931877,1.2482801213151093,1.2618464201433304,1.248779775830273,1.2717024142151554,1.2578158493177904,1.2682799956460122,1.2166627457375598,1.2343546306706485,1.2102244113732816,1.2790288022604688,1.2017944630172057,1.242909281417886,1.2353965887283036,1.27048597712429,1.222882264761972,1.2674244687436869,1.2493946703419023,1.2984603822369518,1.2664466309268287,1.2705459763009266,1.2513112604906576,1.3037127942060591,1.232349390289628,1.2762498342936897,1.2907401195149255,1.266281874392122,1.2008835339280084,1.2539868866886246,1.2256216821447772,1.2515638941508047,1.2603059925358722,1.295658712328743,1.1996520588991408,1.239559321654763,1.2040751473576827,1.2553748094516273,1.2290424217582,1.2958623859532894,1.2206095110415889,1.280936377794008,1.2062788538875555,1.2685852742310668,1.2576742278766377,1.2536362893587334,1.2193538918928344,1.2711949217361247,1.2132558422054338,1.274688169809095,1.2251100429358293,1.3039136151354644,1.2581047712714875,1.3057814097790477,1.2331907588837945,1.2957610370985935,1.234217597723873,1.2915434622109543,1.2125827622835421,1.2589893070563214,1.263913548150524,1.3036484264589334,1.2858725512363471,1.3232872510206182,1.2064733953163518,1.2567760087434852,1.1989504327650784,1.2335491489045403,1.2125717390594302,1.242190843197944,1.2500165788161182,1.264023101878371,1.232724578714117,1.2382963035266739,1.229406616642887,1.2456771672930305,1.2047450508324766,1.2776163589129277,1.2229105023512683,1.2719541654289566,1.2507832451479135,1.2986214587578724,1.2997705762251515,1.2762579405656873,1.2458266257513024,1.26967917732614
Roserade,Razor Leaf or Poison Jab,Grass Knot,40,1.29175786609265,1.1619007648031179,1.2878081840786266,1.1660395916067294,1.2852616433278765,1.1645481489210265,1.1504499500137748,1.1715197899949652,1.1625122981622706,1.164500868067943,1.172228455195415,1.187772030935333,1.1505015037774218,1.1625106562226795,1.1604929803773991,1.154453373234795,1.156027556517805,1.165531236504101,1.273609143863231,1.1393253424922989,1.2105763324561412,1.1644624084398614,1.1648778213051276,1.1611620503316802,1.1270703291209925,1.1155208748694876,1.1800368702796957,1.1603832413295332,1.1682220394779874,1.154535291460829,1.152072459573835,1.1494764746559194,1.183669945132146,1.1766601333979039,1.2021547425437291,1.2029261178021133,1.1623917454054922,1.146548133079372,1.1110740513388655,1.1737290760819252,1.1299478612763905,1.1225503409315944,1.0988737369086155,1.128082022471815,1.140435574576948,1.1460874678339221,1.1616643606572947,1.1584369517547266,1.186608564702624,1.169091634438169,1.11578617323918,1.1628824915590417,1.1283202302438096,1.1460510187073096,1.1429462077085157,1.1452327685803172,1.13570097779627,1.1374762868024095,1.143482459310092,1.134746580079517,1.1361229003317872,1.1586336853933956,1.1804676094635391,1.15114042889789,1.1692742631046182,1.158419732541918,1.1567925992671664,1.173225322711889,1.1538150243345522,1.151261966526726,1.1394383453041985,1.1535807767162676,1.1202408457271422,1.1397144032645712,1.1179013501456576,1.1612209301003418,1.1124658763792323,1.1435307713841534,1.122172063266847,1.1757360043461653,1.1467554608475523,1.1687047824164436,1.138644768736991,1.1500136547204385,1.1098467095824849,1.15968709821163,1.1754178282622938,1.162450815570054,1.1442241888621625,1.180042535557058,1.163988202267067,1.1966645358843542,1.11253624137524,1.1394933787926764,1.1592956829860543,1.146713663002663,1.1349601383545922,1.1438515190384266,1.203499029330751,1.1948102939201979,1.2012951947040553,1.1803031249978055,1.1465150548216896,1.1339632846688505,1.0991101376466021,1.15742779228815,1.1413552700133058,1.1499973330551747,1.136915576690562,1.1837419536536926,1.172095285288342,1.1488868510434769,1.127726113742161,1.1462376366060663
Chesnaught,Vine Whip,Frenzy Plant or Solar Beam,50,1.0838246490924648,1.0585649002662565,1.0789560686884105,1.0602055515190605,1.0792697996467704,1.0584036774605547,1.0997641766319828,1.1316636695718414,1.1183502703602801,1.1559581170134527,1.0985949196607196,1.1645089198818181,1.0961257020857524,1.1289916945614271,1.057694307371838,1.0874822134635864,1.1301674159509987,1.1513666178397857,1.0968322058245612,1.0913314589038587,1.1050986004427272,1.1089515668690932,1.119490523885591,1.143477442508467,1.1295170646195978,1.1403590562818546,1.0879292430577372,1.1024776770197329,1.0664663677339337,1.0644366951397395,1.1025707298454654,1.116243742184284,1.095601527713266,1.1115183359833856,1.1241757042668812,1.1476575519088679,1.0926838665304235,1.100054145772836,1.131812789847999,1.1868871394173144,1.0840428387340186,1.1330396113159034,1.1118592808352776,1.1670876019896055,1.079092337936446,1.1502511323097517,1.106892622176306,1.155191654482315,1.1243873700556868,1.1418052862978605,1.1031681112293232,1.194687019429748,1.0820369739202258,1.162159928891113,1.1002379077279913,1.1468807033303263,1.11962012653013,1.15385677311011,1.1134203843975923,1.142904560791935,1.124131537119224,1.1625489664079298,1.084800253306206,1.1403590050880392,1.087588317103431,1.1461673672571286,1.1293886990934985,1.1783820999174923,1.0946542997366846,1.148653884752981,1.10319395502131,1.1608574966365497,1.105529733456418,1.1334825625248894,1.101679377739842,1.1500071786420616,1.114982124339104,1.179874467189808,1.1217917366684949,1.1763531380717935,1.1204395237774745,1.1743621140968499,1.1184763677841603,1.1978288216012591,1.1043075910197209,1.1502900266523801,1.2185189347804704,1.231435884147279,1.1033965818846296,1.1619439500154476,1.1619938388818933,1.2285215612349338,1.1178993264681518,1.1586839595953378,1.0709293601353331,1.1148398111716302,1.090042255946031,1.1531430662437934,1.139833660277775,1.1637920077525599,1.1382974973192335,1.1368957039619167,1.1100597012583657,1.1375579255247479,1.1000968713579777,1.154920454044193,1.102909558605811,1.1561431476565287,1.1301670208650643,1.2106862600695665,1.1001938907203586,1.1396589914935655,1.124091281242092,1.1639064674204678
Shadow Torterra,Razor Leaf,Frenzy Plant,35,1.0886033417615053,1.0641851745831223,1.0899267618859225,1.0609807434605945,1.087470048369474,1.0613115798986688,1.0924986945237325,1.1176859704517648,1.0758576531942352,1.1081496724115008,1.1150290635347542,1.1372133932660622,1.1950383106583133,1.1322478286015816,1.1002264374531003,1.1040176742651884,1.1481731111109295,1.1513702935669057,1.250921402328217,1.102509439392115,1.2165221214360862,1.1459266650443587,1.0876424617917742,1.096668630583163,1.1223496485257642,1.1332820479382602,1.0513581192485593,1.0679342226289124,1.3045457184423639,1.13181606903574,1.118815936590172,1.1236816463694408,1.1249200121086738,1.1341028097378583,1.1949850378473328,1.1394444814408595,1.0944268899042522,1.1041984036111632,1.0500474310326244,1.1128323859682152,1.0871351968097254,1.0961799062050968,1.0897952677144427,1.1104442108686812,1.0473038630862752,1.0985846969921482,1.0904748498253183,1.1241960915599918,1.2420194285912107,1.1576388751512514,1.0786345353877158,1.1274293989514614,1.1013564638610975,1.1160638984857376,1.1626580041894554,1.1350735152210714,1.0851316670297295,1.1059196332085186,1.1201160102861127,1.1283761860348003,1.0906225888167407,1.1242961420194038,1.053587659213512,1.0936908157886993,1.0627903934162544,1.0920003666559643,1.069719379518713,1.123724181290501,1.059022622575032,1.0912321749794642,1.0727676419805539,1.1058542079049551,1.1573864781656389,1.128787667680204,1.0974506345176702,1.1085165074655603,1.0637607376329055,1.114689521971763,1.0619066289540386,1.113318767756668,1.095452441794743,1.1323053920600148,1.093605843701354,1.124896629458635,1.0535400805739075,1.096630369845111,1.1564041944578962,1.1186049451560227,1.1599448118262021,1.1299497854428218,1.1581810944411424,1.1650368703436722,1.0420618807559852,1.0792480116416243,1.075180935846437,1.0697573278304677,1.082198084227344,1.1000657117882076,1.0878160663334602,1.1142741367838689,1.1371834781918677,1.0823592711685754,1.0773459192395936,1.106914096331536,1.0437575836912247,1.0993314891880337,1.0762197042403618,1.1127957987002262,1.1016650292072052,1.1238913967825943,1.155248067746789,1.1305570651826269,1.0732321223888277,1.1132798428033406
