Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Swellow,Wing Attack,Brave Bird or Sky Attack,40,1.89391538799507,1.7151611257029953,1.8527154418667966,1.674400035805646,1.8952097008802027,1.7150205063606285,1.7453235483831706,1.6774079639094184,1.781398101370418,1.7078480276248047,1.6368540396666758,1.6437337979541815,1.7724055136919137,1.7455853251725408,1.9827706532613292,1.7594787836663468,1.9588262458293995,1.8304690492763365,1.883156833849972,1.7463462867774053,1.8050487967025146,1.6609669070221074,1.7859725387880607,1.689964522429865,2.119296710914589,1.7585028497557198,1.8958121134657466,1.7680536884718203,,1.7030351208283685,,1.6785260279606662,,1.6835329436272066,,1.7999417623922713,,1.7336868604496183,,1.6244421370599686,,1.732535913920007,,1.6267249065819542,,1.6863602376253517,,1.6753849120024356,,1.6736605064724517,,1.6566827827952642,,1.6378572418958608,,1.6316091547067764,,1.715066271243555,,1.623796822847599,,1.626717307711194,,1.6752175717371802,,1.6537812805791328,,1.6705129903772504,,1.690820041583239,,1.6490241882292005,,1.6816104136770778,,1.6500966447268728,,1.6417072083920996,,1.6772889389555277
Shadow Skarmory,Air Slash,Brave Bird or Sky Attack,30,1.826957475248815,1.861292363496323,1.7851684925533888,1.815617105962426,1.8267169550947335,1.864080076437739,1.824616536667102,1.8654818996971951,1.9109261605549908,1.903557210925853,1.7634363980087244,1.783120581582344,1.8327358500223483,1.8446173442387213,2.208503576705497,2.0128667934909346,1.9595361762379666,1.9422405971725516,1.935208504157201,1.8932387619676554,1.965658567959208,1.891062047288102,1.914999653475168,1.886025149546796,2.2633101761618954,1.9262541464595615,1.8851900678252176,1.8571544903001913,1.8877921576644316,1.874518242398834,1.914937967440855,1.8905633864162195,1.8951717382579363,1.8790879112973777,2.099604809594514,2.021654232714463,1.895125501295759,1.8852722014681165,1.898119819589175,1.8119426444652014,1.861065814549988,1.8366661804697229,1.867374743336066,1.8536243745261625,1.970367800255353,1.8413990897694144,1.8134727544905311,1.8179962712149649,1.9275431118037227,1.8333449408445746,1.7947065632396386,1.7883797130084678,1.824532547676933,1.8275137708835456,1.827873886768598,1.8112618064107302,1.9434417132405817,1.8365139068721597,1.9280156652518152,1.8316884294138314,1.8355933781062201,1.8331804077372889,1.8651408154637064,1.8367872145415594,1.9718535140336877,1.884722271280892,1.8784096541197424,1.8590658847435064,1.9446088716595997,1.889082306140369,1.870314706747629,1.82707861701619,1.9122480774433495,1.8274801551122617,1.897108906848768,1.8835820362321496,1.8658766436128897,1.8874904649512707,1.866157074054812,1.8791261767411092
Moltres,Fire Spin or Wing Attack,Sky Attack,45,1.0966518413988002,1.1174224725133486,1.1000272385771992,1.1107308096949335,1.0980686353125466,1.1180516102804832,1.1168148501448902,1.1359680812507873,1.1146093588959889,1.124220378094019,1.072817765017884,1.11351891711091,1.122634624858129,1.1455955444117185,1.132384074200857,1.1288900191030888,1.1562500630435495,1.1608588915824594,1.1397346086514824,1.1479731400650408,1.0508349726990183,1.1132692343837147,1.1584766558183683,1.1475030797066839,1.0967250999471834,1.1232063153943053,1.167424568212853,1.1652178299130573,1.1676988893189153,1.175441490122649,1.1642732692910218,1.1502330462853427,1.1794511247677317,1.1874862407746472,1.1594383041092071,1.186010145227701,1.1470119013403863,1.2008581257019977,1.1564104473300887,1.152265045868324,1.152161964262685,1.1640786741888953,1.1493993556383,1.1495813581846912,1.149720016095745,1.158861761984836,1.1179970594643887,1.1605158293480227,1.1611854487865179,1.1679950632179144,1.1031274257782904,1.1350830141710277,1.1340953350535823,1.1356163643805972,1.1458122866775888,1.142557097362654,1.1624035254613505,1.1327813525176365,1.1565377466176603,1.1500836378669212,1.1532729411989782,1.1634229556911768,1.1473330121991514,1.1536186712558663,1.1750075863387706,1.1684203752614273,1.1443133995950905,1.1414637304363666,1.1474664277516735,1.1535250255167044,1.148859341528001,1.156062989951293,1.1796180271468093,1.1577835239627297,1.1689254588106002,1.1688086722887125,1.1327773708507358,1.1481277488546717,1.1565227201556365,1.1626312808948553
Ho-Oh,Extrasensory or Incinerate or Hidden Power Flying,Brave Bird,30,1.376289081553246,1.4143006471966983,1.4108561826280537,1.4142315606240354,1.3777329180963749,1.4143142412841145,1.3591390164617287,1.392453384605549,1.3308801741632135,1.3849409259605516,1.3750675622013884,1.405270599440263,1.351002990571088,1.4111424014482121,1.4590307642486435,1.4064405161018179,1.4256944469128163,1.453720663418381,1.417824038692469,1.4010606437695388,1.359891752860929,1.4004185934609223,1.4020326695327143,1.402787486347653,1.4119356301964068,1.4552745296901628,1.3830754141443173,1.4238402919139648,1.381231866712447,1.3980148779922328,1.4002881094723505,1.4136815307883912,1.3878992687784932,1.4057406543628443,1.4221798565336232,1.4475387105487454,1.4546032502519364,1.4781836299552062,1.4189696793461948,1.400700185948768,1.4135223465688453,1.4254603659680571,1.392980778764183,1.3834097049394192,1.422906443360997,1.4035524311462406,1.4087190788028043,1.4379837469593306,1.417365855724656,1.4267570091418857,1.36016715711963,1.384401097559266,1.356969568587194,1.3786525597622845,1.3833513429365643,1.3869520694841135,1.4443616896280314,1.4109750310634603,1.3880755917564105,1.4158912050630788,1.4079318575989672,1.4511517311618445,1.3827351987143581,1.397046840401182,1.4414477540280344,1.4235784284722253,1.3901239636779223,1.3957072102505323,1.3853237442564004,1.40329141749905,1.4140851315898049,1.4210747694220203,1.4507465102489163,1.4521953687447287,1.4104920580490705,1.4149450510008592,1.3457104984279298,1.3861052980606106,1.3570137986167587,1.3982947971589443
Shadow Scyther,Fury Cutter or Air Slash,Aerial Ace,45,1.4754564866907693,1.4450709469105203,1.4416271024705831,1.4100260155020323,1.4752600980904074,1.4412232543966152,1.356136798321617,1.368794978466622,1.4008898076936747,1.3856878592595725,1.462293648596391,1.3939137944392896,1.488806697547705,1.4558970484647418,1.6512013465835702,1.5037536139112844,1.447828040445091,1.4513594316299836,1.401822992138956,1.3834776818092431,1.4583794058731099,1.3831598836433183,1.412932281999868,1.3802244652827065,1.800839274964214,1.5437960120904501,1.4852265312830064,1.4351430675798305,1.4434565022581929,1.4064876713474261,1.4171155524776606,1.3904248434785578,1.4544593415599676,1.416292160471051,1.5590927174786835,1.5101819373041976,1.3743848326427064,1.3782305018663787,1.4661974962763678,1.3939841591968112,1.4183637353661858,1.395894645166041,1.441389030791146,1.3910030272279201,1.4039968461169494,1.3479438197016123,1.3871021329215636,1.3648448466382321,1.4415667279484838,1.3798852920875855,1.3591642498402687,1.3455197875710783,1.4330617370694014,1.384193287942325,1.394723233522631,1.3548301135446708,1.5130044209828934,1.3857585308411993,1.371177675059025,1.3459425260653675,1.3462395705099384,1.3410921222420227,1.4007422107690286,1.39225291388505,1.4539015604994927,1.3948603842097287,1.4069764367720898,1.4056984349937771,1.4083097918330547,1.3949564017313845,1.36988624393428,1.347631142942756,1.417019219265321,1.364136473629198,1.4467403413215998,1.419859428443865,1.4042426452321597,1.3904701583274452,1.4162693980497925,1.3945239557344038
Yanmega,Bug Bite or Wing Attack,Aerial Ace,45,1.563313233273635,1.5649428639995295,1.5241525449317337,1.5198951131303984,1.5184185252871847,1.5071630006871444,1.4605581712599771,1.4775415551698,1.5681265748612168,1.5683623166834977,1.476518711445382,1.4987383049527851,1.587757357433083,1.5836452026146652,1.8274955004845632,1.6274037370848389,1.5645226832372177,1.5694414708494349,1.5343042793678505,1.5259424064814568,1.4743462761468435,1.5191605069790655,1.503263175810749,1.4950527324249707,1.7361369264316682,1.5460091532253548,1.5965669321425866,1.5808289289743462,1.603510540001011,1.5985751788865867,1.5905930869912563,1.5693956970470737,1.5874281780978767,1.593330285611737,1.690330055436757,1.6300914839087108,1.5184143956013303,1.5497452010706594,1.619815462881579,1.5242575191910086,1.5055453021336354,1.5123304529220767,1.6031291484250805,1.5823495367845122,1.5424489287619303,1.5157298680556814,1.5138994058245354,1.5168686898076054,1.5958109001330831,1.5617487331679563,1.501877719437279,1.5153979242583764,1.4982712563928335,1.5102247856664721,1.5023461329143382,1.4900683875930978,1.5522781581078249,1.5244516252034865,1.52801317676406,1.490133732628909,1.5312463438378165,1.537774712882611,1.5378067403834426,1.5373048603706845,1.6176976293210956,1.5571186203087788,1.6107573002814486,1.5935532468600762,1.6019138181908887,1.602981247693301,1.5191438131179764,1.5437225800263057,1.5844004292661018,1.548497280016918,1.5585197396132089,1.5632330904433465,1.546612259936556,1.5578010239946565,1.601327455942531,1.583678400018436
Togekiss,Charm or Air Slash,Aerial Ace,30,1.788861268630875,1.8021243759716725,1.6559661905644278,1.6736725949115479,1.7885736796956584,1.7992599116132886,1.6115108139493197,1.6556899384186061,1.8266629779226224,1.7945025928394798,1.679838221835599,1.6963528649204331,1.821026100165536,1.8318172362067644,1.8942050313503374,1.782880983168836,1.7310688986981186,1.726957492259319,1.7297569277301006,1.7064075054612906,1.5887060424303712,1.6718810073134043,1.665832163155143,1.6612588417458345,1.7816139926594579,1.7513438844618765,1.9418611066635305,1.8749720256781284,1.8749907195417443,1.83058200878828,1.8125877941936461,1.7881966523277961,1.82791895663448,1.8047662033975134,1.8078731205322927,1.8022499953529687,1.7791009237060291,1.8025878542712923,1.7661697620204262,1.7317559814481553,1.7038626105148527,1.7005283089346166,1.852214038906764,1.7860000284444033,1.7158715373332267,1.656884575578752,1.6941303879637695,1.731907406466181,1.7243880522892023,1.701929335985824,1.5915745747648034,1.634029354324388,1.6668744442629422,1.6571541921004256,1.7576295013372483,1.7452439334833034,1.7438880583915153,1.6859927942549582,1.6854033854149024,1.6526179402577794,1.6591080104811822,1.6662280673783378,1.8338986242351105,1.8177842767518473,1.7833022085598844,1.764482841276728,1.8057287413026661,1.7841318197829663,1.8138624473398657,1.80219428871009,1.6403171968266608,1.6726252999807856,1.697656904796314,1.6602850825526876,1.863628133322567,1.8187087653987304,1.825204425556523,1.809101217104643,1.8602418462207126,1.8437419299740334
Shadow Lugia,Extrasensory,Aeroblast+,50,1.1467738752592405,1.174821648601503,0.9805350194159431,0.9947091887071285,1.1472903923616289,1.1682137101674999,0.9419016243653872,0.9790666029494229,1.1300252288768686,1.1738913328775378,1.0515784801492194,1.115513939570314,1.0394423678942268,1.0566137091093568,1.0139536982437891,0.9985868667303044,1.1271955606581738,1.1555905719703334,1.1358672613844822,1.146514685638972,0.9477051484249814,0.9954461128931762,1.1224273158755298,1.1539083754341586,1.092004727138409,1.141993962175759,1.0603254940438918,1.067352347313852,1.0705443142141684,1.0769049124535317,1.0556169207664268,1.0194123335466285,1.2016921562971776,1.196435821094101,0.9961909922980426,1.0501623894405137,1.0895527053296516,1.1288824001042392,1.0172518245403563,1.030676444929286,1.1761693438606045,1.1981554045304341,1.0776996073733496,1.0558000804524084,1.0258231853115045,1.0232722375838679,1.1056059366114896,1.111966724643966,1.018369714896659,1.0195069883503327,0.9634533913164944,1.0082185615598975,1.0102879359485126,1.0050702326670633,1.1683165227946744,1.180900602840143,1.028038027814112,1.01927342098924,0.9934959254555338,0.9874110135005435,1.1712612039525916,1.1568155052868476,1.2109570311806093,1.1883761287421266,1.0432700601503133,1.0261126154535625,1.4000165951683532,1.3637001683346448,1.2134567178573288,1.209240401524044,1.0104690522236381,1.0308301995159916,1.029826612697982,1.0429254294540025,1.1852424531279657,1.1845740105561586,1.02601094936206,1.0253203611782193,1.0228396455611701,1.0384755115167954
Mega Pidgeot,Wing Attack or Gust,Brave Bird,40,1.1393913386676993,1.119274661627961,1.1084242939412534,1.0906707705066156,1.1349250335670595,1.1187825582581248,1.0473092901461525,1.0704616061687096,1.0989063377390944,1.0960929415186846,1.0190994873363088,1.04258476842342,1.0808927127558936,1.113605749051983,1.3084886259778539,1.1034118475648356,1.1184623599028234,1.1280872236756836,1.1077452063626814,1.0917998538380183,1.048954679370542,1.077040985085284,1.0859735836176165,1.085059627376132,1.1641104346705564,1.1182416189872577,1.1501045705742405,1.1492421928649383,1.0850690996406152,1.0852958533429558,1.066735356651086,1.071737746969316,1.086927497231598,1.0894604372474896,1.1098280090126211,1.0920659736899474,1.0866555584255888,1.1068530491042903,1.045912247924034,1.0376511318963026,1.0661960537062778,1.0712225812430862,1.0751143435795742,1.073081328043321,1.1243116537466398,1.0604401630988558,1.0433241034145584,1.0635679013493335,1.0655515025696856,1.0677808257156072,1.007589787297128,1.0288256130609257,1.0410856766395424,1.0492656302762402,1.0563024630141362,1.0486683413550306,1.122683513966512,1.0722957426834616,1.07308861225938,1.056041603177256,1.0370238159185345,1.0609358737271157,1.0681859698508887,1.0731044096035889,1.068933267238656,1.0979162419543473,1.115998857131208,1.0909262180681758,1.0996699169027007,1.1020702425803088,1.0380330079975781,1.0535190073705958,1.0852008228200398,1.0525833037630565,1.089030386731641,1.0916859873657847,1.0675433567927664,1.0728629745042746,1.0951071172150233,1.0904027608045999
Unfezant,Air Slash,Sky Attack,45,1.3767141056621477,1.3491682151770141,1.344756478538258,1.3164375749553563,1.3770239072057286,1.3496988576909024,1.278897237592549,1.3227068246331337,1.3529841509876535,1.3786627405996554,1.2637647640388725,1.288475425046818,1.3736595842364567,1.3909494038168857,1.5563612580958757,1.3484887691998395,1.3709072247763603,1.360240645176776,1.3653062402189908,1.3656782861617365,1.4167247516255461,1.3264978840578285,1.3626174946384477,1.3573126287530128,1.6089095429375464,1.39676477861234,1.3734810452529662,1.3956724490484131,1.3626778962464525,1.3653816968864685,1.35625321261716,1.3501147839912884,1.410080130352555,1.3958899076323767,1.4511245669674386,1.3592096889086678,1.3407060645417912,1.3438912213859953,1.3230994917982728,1.306944120653977,1.3400395489131216,1.3209653529662857,1.3798833047800618,1.3572209551533583,1.3912638591252773,1.2966861794450395,1.3190713770375238,1.3156110005315624,1.3470660239208232,1.3060580844332321,1.277861648704556,1.2908712079570832,1.299523654047677,1.2888474916525523,1.327133287135471,1.3101492557739345,1.4164859450116363,1.3346137721669038,1.3617788737750893,1.3056262905920464,1.3152356831127432,1.3194368423788707,1.3659092577833096,1.3547358527320137,1.3408545646896461,1.3207220833892725,1.3729825562802358,1.3675687352395096,1.3859679173234816,1.3644136419299269,1.3293334979435998,1.3074533030776296,1.37473377498358,1.3159901199578818,1.3881816268826326,1.3750938962076977,1.3646489236309522,1.3552730577603251,1.38293427395617,1.3743404183501462
Shadow Staraptor,Wing Attack,Brave Bird,35,1.3085290591384837,1.2105735037311274,1.2709634542202792,1.1770216527061328,1.3036443570043263,1.2070750183175982,1.3046909155931024,1.2091887120315568,1.2510201058022419,1.2129315581127258,1.1481221753210364,1.17086751691778,1.2426061118061313,1.241598362001949,1.4428966730011916,1.2589222386906045,1.4220204849987097,1.2898006384561842,1.3740338516002764,1.248006178845447,1.3003255507089697,1.1823987088276835,1.2159540279941368,1.1839035524034667,1.6908525678007247,1.2966062424771192,1.2732713152056432,1.2469962571890174,1.2154115709065487,1.1847987034442242,1.1648685645049592,1.1703409312791242,1.2279258675002103,1.1845279396396418,1.2949199175261594,1.2267354639887735,1.2194771062304377,1.2137647179142834,1.1776831130835308,1.10549845382812,1.2075470359809135,1.192643116114269,1.2166576418097388,1.1700692071720624,1.2551077236781898,1.1522109215270222,1.1757581354458384,1.1586601774909402,1.2076780244296736,1.142125608245462,1.1719900341257217,1.1332340739177686,1.2064882597768676,1.1367838195186644,1.1889697404001565,1.124606455538454,1.2550164282761704,1.196144000946696,1.196588340850382,1.1196904700432597,1.1735708498926052,1.122054056479466,1.1476953984057376,1.1321829829024448,1.1780215452021086,1.1587103624770465,1.1955082198640024,1.1976445512627028,1.2433795726866381,1.1652542260752778,1.1769035116664797,1.1350604742851762,1.2429058490206897,1.1663266615456542,1.1994519580218406,1.155409534388692,1.2319879120555683,1.1643698309113037,1.2304487188929774,1.162973348326213
Shadow Dragonite,Dragon Breath or Dragon Tail,Hurricane,40,1.3862502001318076,1.3696301313079862,1.3520780664251686,1.3347833910998372,1.3856729263016558,1.3707092221839343,1.2526844264360184,1.3196610502641963,1.346837027852609,1.3599938469793973,1.5290147460396042,1.566829019401826,1.3389491633846635,1.377827389750833,1.3246466610135863,1.3202946283866677,1.3793088044531756,1.3968174639368267,1.686386734886333,1.6475745776278787,1.2800773426740222,1.3243506079170024,1.3377629778804636,1.324777631647856,1.5478944914033863,1.4058307660754317,1.389890470125186,1.3973693024353755,1.362303267282813,1.371067154453576,1.3445296774723134,1.3663990890250863,1.3759098414296993,1.3781627962922998,1.346524827070035,1.3767307664039623,1.5923040262523147,1.6284362224459803,1.3176194958374043,1.295037454824298,1.332640893002995,1.325874865320155,1.3967741310527408,1.368887907880215,1.348422014698765,1.311187575520472,1.5832733804258392,1.6252987549267324,1.3285183459484604,1.3219438365749578,1.2435640507354135,1.286541677518554,1.302745397005312,1.299712992429746,1.3348578470346548,1.289153759564664,1.3604903497148937,1.330049959450195,1.2994071642854008,1.2956032196827607,1.3319265463680465,1.3251612087364202,1.3699172669921826,1.3906410199029022,1.31467390174756,1.3219577447743136,1.6208861819900695,1.6291315728262183,1.3632374567388426,1.3767226013169218,1.2943821105880764,1.3238266040526843,1.3643494445056379,1.3453312440220284,1.3693191569832577,1.3802411032048614,1.3515144472316787,1.3630968401843537,1.3827846299390973,1.3706117698172726
Fearow,Peck,Sky Attack,40,1.8730603039024774,,1.8292536688874197,,1.8694174716544831,,1.8241032899171739,,1.80744700558687,,1.642015339087656,,1.8062862309487984,,2.0835036159833646,,1.9696232882535532,,2.021633295534915,,1.8706167123405446,,1.8300762162975233,,2.2972138988909254,,1.9188857493286433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Articuno,Ice Shard or Frost Breath,Hurricane,40,1.9120060933154115,1.9011212827451838,1.8668096688185853,1.8490351848730024,1.52952050387886,1.521300546379105,2.1741369125355394,2.2073340349912263,1.5645064487123899,1.5380863645600042,1.8069391075480394,1.8854189052056307,1.864423737123153,1.8964005649779374,2.612875008586142,2.26029285444417,1.9005522470834495,1.9542671435086292,2.214547780252177,2.2258046723561953,1.7782553202927385,1.8448607300049886,1.8965610084323927,1.8918041081759438,1.9168823145772966,1.915711266815381,1.5764743311786555,1.533860665267695,1.5650049672548,1.5780109540816014,1.946924593241914,1.9361715512889925,1.593820290885801,1.5933442092129375,2.376901038809634,2.2761307238301556,1.875299837620799,1.9135746958469162,2.228059778773178,2.177460737925807,1.8563057589522403,1.8688623866100798,1.5169338999331123,1.5067353235364993,1.9539039740510094,1.8639082063353156,2.1268698793201213,2.1930285506910616,1.864098573291317,1.8861112063271577,1.785948843755108,1.8221050915210668,1.8054729149354984,1.8154688999944935,1.8138987182771789,1.827267066509854,1.9599221904179476,1.8658678863580545,1.8896699286667458,1.8585631257641364,1.865943847235518,1.886489766300631,1.5817642760624964,1.5677117050706315,2.2132440067923715,2.1988832790454413,1.9082315857336338,1.9096272786433794,1.903506403597098,1.916078411350291,2.0906333270831166,2.155996690522582,1.8853545021467395,1.8974987115463393,1.5272739888304792,1.5311899272453766,1.5160077879888254,1.5366822190082112,1.5143759636528804,1.5315515393796932
Zapdos,Thunder Shock or Charge Beam,Drill Peck,45,1.2953840762101922,1.3272844203259413,1.2629145204954744,1.2954953408735412,1.3466495878711024,1.3836956268457896,1.154298824262936,1.177431231857233,1.4326676305380028,1.4470517452154072,1.360511090147015,1.4112885480661481,1.3297548161804427,1.3721841798878074,1.3388629867933983,1.330155650729964,1.3242565352264302,1.350411156181744,1.3850889111541356,1.4208206833052865,1.2355204459216984,1.330390490158018,1.323503280115651,1.331320513019079,1.2484304703284066,1.2866379950345634,1.4562264974454584,1.449763818165375,1.4590156038557627,1.4796913778512315,1.3784701756982205,1.3860501249177668,1.486566477499292,1.4989938186946006,1.3255186727661803,1.3727254725991977,1.3972787841084242,1.4880877065293585,1.3084521929951856,1.3415457193741847,1.3136307048590712,1.3216902895373335,1.4686480522327117,1.463027770949505,1.3475368446916554,1.351862074578576,1.3424814828746108,1.3852454513856904,1.3029796500509978,1.332872077934758,1.2522523552152287,1.304014561326751,1.2667928267746822,1.2962406665485784,1.3152090232681553,1.3303430973769546,1.3278772664084573,1.3152910440980607,1.3250218063702364,1.3361325415718746,1.3229105883928485,1.3431695175093352,1.4447600257223152,1.4706709986150663,1.3435268265409623,1.3754473687854607,1.5147916780804898,1.498776795184084,1.3856181898559221,1.3962208347997882,1.1898102090329004,1.232582850527975,1.3591583942488685,1.3473626689774898,1.4454774521020364,1.4512343932959446,1.4125485929601571,1.4616954536109592,1.4084808558771278,1.4415757231929414
Rayquaza,Air Slash,Aerial Ace or Hurricane,45,1.2596641788266132,1.2551167714341815,1.2241064722791517,1.2227084825813206,1.255445416231538,1.2536956130829724,1.1202129070874143,1.1663284319585927,1.2169170858892433,1.2296834690673166,1.1619280222255706,1.1842284906562455,1.2525998201695157,1.2730076315818286,1.2325306969106669,1.2254083186730662,1.2616317390192069,1.2727268319612128,1.2272604681890273,1.2353754728799093,1.160278679713278,1.2173095128968543,1.2369351328389497,1.2272562282815216,1.3126953847135427,1.2296174863590188,1.2739061674651637,1.2552900688091677,1.2407098193591295,1.2437915182920987,1.2451044628064778,1.2350361189228662,1.2731834400083322,1.258966683142928,1.2299892398265408,1.2390533246650968,1.2047784839676308,1.2456953427150703,1.1806126423884211,1.1965224275331054,1.2096895410319974,1.21025276504528,1.2667794066792157,1.2372357761419015,1.2176496036890643,1.1914383133510444,1.1714998540708148,1.19740576234072,1.2091644724273798,1.2100673327841625,1.15326053395953,1.1860759305016855,1.1625469504254353,1.1752911041717666,1.2116458476913832,1.1990985498976328,1.2349696490959847,1.2160702476698824,1.2075956926490912,1.1888295820900618,1.2063032052079201,1.2289580168685306,1.2316974833106942,1.247773678648979,1.2338675986431886,1.2339646832376117,1.2576117991965516,1.2531888026252316,1.2548874067366944,1.2585803761793448,1.1941177637252527,1.2040205517834917,1.2473838835030588,1.2088282857401416,1.2487261523877238,1.2548068895878546,1.198473238205432,1.2199033612150276,1.2602630927250476,1.2545597129392212
Togekiss,Charm or Air Slash,Aerial Ace,50,1.4878008027612604,1.5439022840171917,1.3796919175708622,1.4257651954140291,1.4932346057735342,1.546387694674459,1.3752574976015903,1.3950118616673965,1.5588718218456574,1.5608694193999237,1.389365290137069,1.462468852576737,1.5494245505508293,1.5536840722208232,1.502274439930597,1.4854357645055953,1.432696051509246,1.454574082519262,1.4737544700214538,1.4666049942765753,1.354846391281696,1.428776418373794,1.4143924467602154,1.4346934344166962,1.4306422015389009,1.4459924364840149,1.6121488093310155,1.5908850749711827,1.564916207600264,1.5686213296477005,1.5820363975217038,1.5729052478031047,1.592686925128719,1.581750645320239,1.5118539552422072,1.5456452805488645,1.5166123381513508,1.5301007418106092,1.492467845278273,1.488692260889027,1.4149415220599826,1.4444597105896233,1.5776968849322932,1.5544378602115974,1.4508773836783673,1.4242422363630274,1.4507433088026442,1.481216936550653,1.4419459086438076,1.453449116791314,1.340424708788477,1.3976115764613526,1.4319078402777774,1.44442122484073,1.4813457065452538,1.489431218722127,1.4847240389352268,1.4395784303693853,1.4461841497764987,1.429530784581658,1.4365540427679915,1.4459457078206321,1.5547524404816186,1.5469589274232154,1.53512318967094,1.5374463035890682,1.5831737733909055,1.5704377635524525,1.5589482387543883,1.5743967791902616,1.4146552629477664,1.4437102259110342,1.4665477515984957,1.4459888522468298,1.5691382648547392,1.5647957420469258,1.5494982139689994,1.5395086932412103,1.5746255736859442,1.5624695414767986
Talonflame,Fire Spin or Peck,Brave Bird,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.882724039620746,1.820849235925415,1.8182799217063668,1.801953514338332,1.8636641929228193,1.8521236199197226,1.9731635964122862,1.9560741210441608,1.96713124823402,1.9476636648169354,1.9124672666699243,1.898857001781852,1.978384512874891,1.9740225537075997,1.8376228100546965,1.768149145318415,1.9476362793490003,1.856847848914303,1.9064106682575648,1.8769778611386736,1.9524324940334545,1.9223894979596339,1.8825107116315243,1.8759316821741057,1.9229414582575761,1.8670509179372765,1.9533017133230413,1.8792045483988549,2.204747920453451,1.950558737711791,1.8733232430025561,1.8507455489287987,1.8527914131420953,1.8495309464782905,1.8339856679808104,1.8141689512195223,1.8953279324836634,1.8932679829891441,1.8282949850101988,1.794186728610696,1.7896497060277095,1.7798687872447765,1.9694497841188516,1.9148569818124255,1.9067390424459196,1.8586023649661005,1.917116100587908,1.8573160045663573,1.8212593428644237,1.787628242477673,1.8335856283515015,1.7965160532938584
Crobat,Air Slash,Air Cutter or Sludge Bomb or Shadow Ball,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1274037946624005,2.1102785811611318,2.1103395691537883,2.0840372132135006,1.7624670557732822,1.7625848082681437,2.163679768492291,2.144830700676662,2.019600830935239,2.0665607973711175,2.087513098663758,2.032399027467758,1.8701150644102773,1.8758970545211098,2.1046292767596855,2.0871573681751414,2.0969840633406442,2.0295499721055457,1.9983499645333438,2.008591199917616,2.1161946486643544,2.0824737000474385,1.9629969740019324,2.0061214235807023,1.997581155922742,1.9882124023201029,2.0311553530748836,2.010138238289656,2.156079771632097,2.0709285290088304,2.073426373551148,2.0353506969649775,1.8342999704931613,1.8034825011884699,1.7356200179298276,1.729729922131483,2.0784923658569032,2.0667936193961025,2.1202278220386384,2.092361100096726,2.1597537475461035,2.1453458262578993,2.051130502249032,2.062228213176198,2.0952043817613952,2.0423675980001423,1.752340499458023,1.771360103141379,2.0628840294530795,2.0802826414381768,2.073207204887181,2.0791433589066313
