Attacker,Fast Move,Charged Move,Level,"Arceus (Dark), Tier 5","Arceus (Dark), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Darkrai, Tier 5","Darkrai, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Absol, Mega Tier","Mega Absol, Mega Tier","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Gyarados, Mega Tier","Mega Gyarados, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Sharpedo, Mega Tier","Mega Sharpedo, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Absol, Tier 3","Absol, Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Cacturne, Tier 3","Cacturne, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Crawdaunt, Tier 3","Crawdaunt, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Nuzleaf, Tier 3","Nuzleaf, Tier 3","Sharpedo, Tier 3","Sharpedo, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Umbreon, Tier 3","Umbreon, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3"
Durant,Metal Claw,X-Scissor,40,1.4574915504538257,1.5383347225192958,1.4565313354619231,1.583611225056101,1.4752548931544995,1.5393448685706121,1.5833870304842534,1.5743012166522838,1.4795725622165097,1.5132087674667936,1.5163589642610642,1.5541863346039249,1.5679559770554654,1.569641635351054,1.485650013022614,1.5169554817900184,1.4732013872162668,1.525584377903139,1.4648405697999567,1.5161795449898865,1.5027000948187788,1.5338152525306057,1.491847896299206,1.51769381625996,1.486900147821522,1.4989542657859602,1.4626793944068086,1.4839020331370645,1.617108302071691,1.5164355365277096,1.4605197781906263,1.4661071135504167,1.4584504597409358,1.4734404309632552,1.5108087347814432,1.5548045168474522,1.691503366103083,1.5302062688886842,1.6788622646044236,1.79869492367396,1.5382922075887342,1.5596349908990688,1.442600220734922,1.5105181087267614,1.337465685468241,1.4132834468558493,1.6820827492263855,1.7942387012807248,1.687541315426055,1.7590183041053877,1.6959341390005989,1.7461105615023211,1.5627203120937212,1.6069088990230858,1.5229701386875767,1.5490629512989735,1.7024272616676974,1.709924788089297,1.7936077841040101,1.8109933292363027,1.526354924366193,1.594037737029506,1.7238273723157727,1.7940244354202033,1.3975740445834077,1.4393220462770357,1.450729524588044,1.5266171451178763,1.5487584831022436,1.6296685103865698,1.505926606312254,1.5648711104175526,1.2349276354150156,1.2749496365377355,1.445819925924483,1.4956148578831272,1.8569329063575994,1.9279061201518097,1.6576062270793528,1.65668612252533,1.817116971672833,1.8089632065980898,1.7354388720994096,1.770868403685439,1.6867337615650053,1.8042584268740924,1.772429913235554,1.7751568428731288,1.725698846969796,1.8097327316138507,1.641804504075211,1.6428235416553887,1.5809078675118764,1.6126608803724218,1.6133009059903942,1.5888974825361037
Leavanny,Bug Bite,X-Scissor,40,1.3498054316002812,1.3871632311090691,1.3457785126611004,1.429032014344806,1.3363792696690548,1.3826144250043462,1.4034588139792004,1.3980139057760166,1.3044566049494604,1.3514562873462344,1.3717559386882874,1.3797786902495122,1.3554262273986855,1.3764498588091112,1.4629883663024772,1.3778433332987898,1.2227179645328263,1.3757773951000316,1.2971982904253125,1.3183915638784647,1.401693926259926,1.4361359690497641,1.3288946114174442,1.357711561723739,1.349131583547915,1.3303774600149354,1.3394239238608012,1.3335960919705763,1.499396497870224,1.3935573501129055,1.396959883037996,1.4000574589661376,1.3218148075693132,1.3044597019682451,1.4208862864432594,1.3792389239112164,1.4063312455935741,1.3438638032993946,1.3047985995382312,1.3931411743895061,1.3938971563387736,1.3915485131621967,1.3359545457353852,1.3672774671089853,1.3685557453635706,1.3692408744919424,1.2933299858383522,1.387905840086617,1.3337608455456949,1.3580227354211718,1.3745674330143005,1.412556069281914,1.3897388288086239,1.419683169687584,1.3732317822098006,1.3703126408387367,1.4930059740242088,1.4945102485073118,1.4237327408818057,1.4231513929681505,1.34097327752066,1.398444568812176,1.3181254065162187,1.3889451238971662,1.3040442150132379,1.2746720309143955,1.339375277100421,1.3942719563934851,1.3880812821735942,1.4402392673602527,1.3385501126903947,1.3835010829247825,1.4154532993364075,1.4006291623751577,1.3889345327088298,1.3851421528660715,1.4947866473278073,1.534159483816855,1.4494227473942356,1.4696002105698471,1.4289674322299608,1.4388035763515608,1.4142747247062262,1.3991066615415684,1.402675047052138,1.4433321319213481,1.450679949539703,1.4200735001674456,1.4135540067250794,1.431979447793502,1.4620338946913094,1.4536474369277066,1.386991912175241,1.4157840403666266,1.4252104587702137,1.4026322277295138
Leavanny,Bug Bite,Silver Wind,40,1.5139941075834602,1.5556042383440263,1.5109302089314114,1.6003390791935042,1.5023369257343944,1.554593827885403,1.569404045999937,1.5551543535638193,1.4748976241344782,1.5220022760625063,1.5551138965036824,1.5477207299959344,1.5555632185553703,1.5329967774541697,1.5955540469121987,1.5105325044955165,1.4213556428714123,1.5335093033422351,1.4602679595496133,1.4802121812043436,1.5463426255848622,1.5716146483650433,1.5077177705290543,1.5191446803880886,1.5538835191514415,1.4965802219869875,1.5532665974083555,1.5088134468416958,1.7207805553413127,1.5756120430616007,1.554068479447352,1.5468663029838157,1.4791427532380959,1.4569463827016578,1.6154357913288993,1.5594498448637713,1.6159639731392792,1.5312849252411722,1.4600671718953189,1.5406967811508523,1.590287659182715,1.5529517217870283,1.5249098031317487,1.5289915813231854,1.556792834490938,1.578078759333488,1.4598706929459926,1.5291101819871087,1.531284416382763,1.5378066902538368,1.5159321352709347,1.552375777239955,1.5515507737561778,1.568695400132042,1.5647496425253256,1.544459545965106,1.6520994719207271,1.6362062157004345,1.5676275008356753,1.5597158798696897,1.4938087238883766,1.5449767375709098,1.4799119972469776,1.5255439195794724,1.4919277817290517,1.4357734638780866,1.4961826530517992,1.5287925219017309,1.542666020013048,1.5765481798003236,1.4984754134517633,1.532958627590619,1.5574015698019408,1.5440801914948001,1.5396006938097817,1.5033122882601058,1.6406969851921516,1.6632567234918296,1.616917339025013,1.6166544384668524,1.5285822115402765,1.5550574149896392,1.5466242665510226,1.5070013586527005,1.5391423257183716,1.5608881695846673,1.6005397710714713,1.5482113472245171,1.5652597485017938,1.5689792075032694,1.6489474227618615,1.600216198704738,1.5549085327579462,1.555690496176741,1.543931978056667,1.5189297753676418
Leavanny,Razor Leaf,X-Scissor,40,1.610172652326849,1.6841618412836652,1.8737186988540622,2.0492008973019624,1.5921649856160291,1.6842827495122252,2.014651709842647,2.050398195026424,1.6070492939805499,1.6667842007953804,1.7385814999214033,1.7807660390811204,1.6723506240291148,1.6984870877420006,1.7415650277027463,1.6505733548866375,1.4768754920504166,1.690712315480251,1.6034561859011747,1.6526910624811069,1.6213407992368092,1.6805118236260534,1.8753952733608565,1.9466255272312691,1.8983980021743598,1.9099699279124793,1.6400387439190147,1.666041351640536,1.8071852966283724,1.6787714765998845,1.6396936454411404,1.643738174692513,1.674888241476883,1.6689746180651786,1.7443932997116014,1.6952453563060976,1.741932225977385,1.6814365493998629,1.3081338034480197,1.3894990432357623,1.9289496858848831,1.9661850817766384,1.8318185178575346,1.9424447780143286,1.642540238417463,1.6741263735627556,1.277692985004571,1.357813476968891,1.3324003161056015,1.354036325841734,1.68402659413797,1.731869053363713,1.6941057998429168,1.7464641949615654,1.6581090737184836,1.6717916058374527,2.146341029108926,2.165820255187728,2.26180012852963,2.3320328720552697,1.3031354929900902,1.3483202677407626,1.3335701245815859,1.387549775963946,1.626830467396552,1.6103192926099836,1.587391555595581,1.658291762697693,1.6467283484118123,1.7183813826603112,1.6633812878219916,1.7240457479977658,1.655134529520047,1.657469806479691,1.6472071897065965,1.6461924000180255,1.7948829078941142,1.8392734165376063,2.1288259039639708,2.155449295771524,2.279826067762156,2.3583622549439442,1.387454237662353,1.3485083672182174,1.3523490312020952,1.3794795887257478,1.3895035074253097,1.3606397744101544,1.4026621445275242,1.412897045783182,2.104958641840721,2.1031558492478437,1.6782105924322173,1.7066381232499255,1.7424839739386782,1.7294748656068437
Leavanny,Razor Leaf,Silver Wind,40,1.6919717187853187,1.7650656018692144,1.8583790628574053,2.046249381433634,1.671161706288475,1.77733438517342,1.9878582067942403,2.0203828098540266,1.6558350000786044,1.764298506297309,1.7953375007817909,1.8385108594436503,1.7583703674474371,1.7784244286910458,1.7995084494438032,1.7077246505336774,1.5875291250194508,1.7836387633632176,1.6588081712999303,1.7262318395098633,1.6834103622070622,1.7570063066405215,1.876592499251508,1.9410161479683994,1.9128806433879364,1.9271601321897893,1.728651340203869,1.7569447234149527,1.9560995036625606,1.8219780924206732,1.7008201791220225,1.724979547861692,1.709821419287144,1.718788801417244,1.84972140146005,1.7973528271345516,1.891033411833174,1.8459688857649106,1.450608027312769,1.5301352783109177,1.9351116121721659,1.9594538638431787,1.825246963261434,1.944274813876889,1.7266378636210178,1.833076162817415,1.4084825463198998,1.4966096524921373,1.5090626340720286,1.5160845197528534,1.7172809665788527,1.7798622830359458,1.7482316505994278,1.8121005495454325,1.7456563424369937,1.7649029113921226,2.110603858988562,2.1226644558166443,2.1037127238518445,2.1626577185835214,1.4337687069380793,1.4719856851072846,1.453618635008536,1.5118557928489607,1.672653216389497,1.6865106106204995,1.6449878884024236,1.7105083302619324,1.7116669129045246,1.7754707322800034,1.708122629064803,1.777063381079007,1.7205554846650482,1.730087261774209,1.703964768367027,1.6988124497262849,1.8431196396748568,1.889386717847166,2.104870829385818,2.1287024397168643,2.1919834923818593,2.2058903360701807,1.496497357542347,1.4711472091674833,1.4768929585120512,1.500227679143467,1.5241158334494078,1.479606625193756,1.5202997748536868,1.5379778837772022,2.0663526792735754,2.0727019900324226,1.7555031411953577,1.7713239068376718,1.7944923632932241,1.748269202439453
Scolipede,Bug Bite,Megahorn,40,1.6234773385959826,1.389640592493408,1.6051351534045324,1.4368133913338603,1.6257296815647744,1.3922299549139436,1.3537035553735512,1.3451149900709038,1.6332005975608448,1.485360682340341,1.3758495353517057,1.3568426164606178,1.3546883678165416,1.341686727690391,1.6629112267330055,1.4126269955840525,1.7814263902847616,1.4485224226549211,1.3052347124032468,1.2821022549731826,1.4920003853615407,1.4428270708569613,1.372672533061485,1.3477706527237323,1.471179468492267,1.3432032304864587,1.4976358626251425,1.3473709608754916,1.6016705557418693,1.444034162600096,1.5384634062899891,1.422401745266699,1.3438609725774815,1.3061741762483656,1.4588452544454855,1.4231415485071652,1.4463519630506438,1.3843538707630765,1.3849121780617162,1.3758282324788638,1.7372792155318182,1.4193857912231107,1.6795895049144804,1.4230680234073487,1.3935521804516342,1.4414248123953308,1.3658008674945308,1.375657323372966,1.4020740970169505,1.3516597554451286,1.4045337503648663,1.3784804467706313,1.4185628212814894,1.393894809552551,1.3863421160340486,1.3694022198841762,1.430445231315033,1.4248209971093153,1.4129514750149186,1.4293792658773388,1.3768355735653859,1.3590491934720688,1.355850965815418,1.3484503048888332,1.530462320628205,1.4600841613903062,1.4070761056306806,1.370528615256116,1.4277220425695105,1.407917223008244,1.3474219350343268,1.3456230690857423,1.4144861636670445,1.385089604552626,1.4336686308481716,1.3942115058654048,1.4599306049078216,1.466779403187098,1.3970441698576588,1.39104131767828,1.3837895527402808,1.3880275397648179,1.3921227735775556,1.3675999612832597,1.4311080839043386,1.4258829589072917,1.4279497244342232,1.4195312652169787,1.4105770326233438,1.4013861664487184,1.3748407658659847,1.3541670775645025,1.3594111088727066,1.3583573792051946,1.3645635417610669,1.3376070500531296
Scolipede,Bug Bite,X-Scissor,40,1.5112158832782996,1.4414108118632964,1.5087456454839598,1.4863193887080932,1.4977977672879141,1.4361174661266942,1.4180418615101162,1.4151357648658027,1.4947873237892535,1.4782651940035252,1.4303575044230346,1.4391571069264126,1.3902670018055387,1.4042719880642285,1.598417907413988,1.4488971913368667,1.5871126314638027,1.4632596494404906,1.3337290246349494,1.3380182263072005,1.4961602976228556,1.490583496740686,1.4153991147466753,1.4128486184609699,1.4755123262214953,1.4015081721819782,1.4739672198368126,1.4026501145568706,1.5440076881532836,1.4623864618592701,1.5163106882641415,1.4532994415006932,1.3887032697695394,1.3582104848671186,1.429371673761398,1.4575894520437274,1.3906738939145469,1.4143863202147249,1.397542167727525,1.426115609758662,1.6491693032108372,1.4548662033329671,1.5821300870248955,1.4323597649788646,1.3641132519018477,1.4529386226174419,1.3839057888822401,1.4212665567399536,1.4365574971808195,1.4265535376595426,1.4436618009392803,1.4395728635483211,1.43993050088862,1.4427341675999739,1.398723171504179,1.4265880442927208,1.5105500316031997,1.5164070808247088,1.4656740561308077,1.472964422957759,1.4336768307734635,1.4284608347975905,1.3978704651704836,1.413809576933946,1.51989024005518,1.4950386714103627,1.42813068633156,1.4315187539242669,1.446745962164704,1.458020615688913,1.3866982721118313,1.3996375229280233,1.433098307458934,1.4329305092845364,1.4402407360908722,1.440671437273593,1.5095968490098892,1.5395910032273201,1.4858340112078678,1.4885323966786947,1.4527552261947403,1.453456979343898,1.4281941837780403,1.4161239002141977,1.4580766970646841,1.470520569077928,1.442379388727043,1.4571642557212698,1.4255942267182535,1.4524936939474173,1.444835951055118,1.457219555407842,1.4162058526307044,1.4387468185626557,1.4352174152765986,1.4197014115394606
Scolipede,Poison Jab,X-Scissor,40,1.8036000261445722,1.7208217714375054,1.4325671361064427,1.4176456464201472,1.7903531685553948,1.7202374256547126,1.3997218083914271,1.3964908332878851,1.7179607762460714,1.7041297017130494,1.6619454967819907,1.701896095464859,1.6309824287802253,1.6764954857618775,1.7850600701584178,1.6471144300713165,1.8969206695326488,1.6802334493617839,1.5422806969770013,1.5753152220233653,1.6542131726898042,1.665731178122847,1.6326897958084807,1.6673712623662782,1.7483156006035006,1.6754973251096064,1.7259564184355038,1.662583170056632,1.706828394447437,1.65582192332044,1.7400157463996206,1.6980676886906936,1.6224775391121902,1.6039391668201224,1.6416345789390379,1.6925263870161948,1.6378668216541927,1.687446835607164,1.6283810946242485,1.686323569275943,1.8887988056307978,1.701889646201119,1.8231581058441066,1.6953090647410787,1.5654828333559372,1.7168764051876815,1.5975919051132725,1.6503758862893376,1.6494282367232234,1.683788235644464,1.6555140352365223,1.6664174937161609,1.6773307623368072,1.6883941727565317,1.6650562678338066,1.688628030127993,1.4419157655790182,1.437519770701485,1.6753540364504351,1.685074486371102,1.8899513740618794,1.9138418337738061,1.620616184013189,1.6484892774832398,1.6380216186339913,1.6628092192284387,1.6477910766736865,1.6626472915886157,1.714940254487099,1.7392209832958228,1.6578104534916227,1.6646195785679658,1.6383063946225958,1.6605735307983047,1.6368003098146544,1.6758465312558355,1.4457012334475154,1.4727413633253417,1.465756011081743,1.4623101168411272,1.7007192547943843,1.6921715857905517,1.6396963017285695,1.6405436242728946,1.6366340826704733,1.6640059283684931,1.6202709524331682,1.6576940500552602,1.6161476716506096,1.6577162104701897,1.4133084322277765,1.420662027402794,1.676299570270683,1.6933631021852873,1.7061716944022411,1.684758380873167
Scolipede,Poison Jab,Megahorn,40,2.1143598553149494,1.7436545789903288,1.493371030610295,1.3620009786303369,2.1113204937967702,1.7451522072233847,1.3550110680206422,1.3432855890385345,2.0441417413157894,1.8580319551413038,1.7132654290273925,1.7072971648959065,1.8186726663881216,1.7629403256508247,2.0135811338095686,1.7348719329733324,2.3207742466268386,1.8281498527009408,1.6281827459541938,1.5984875224704123,1.7299226342992118,1.6874237320472734,1.7211309285583547,1.7249521732964161,1.8420981647890609,1.738611705484636,1.9923638272316122,1.7642970806420575,1.892772152153968,1.7641882874084585,1.9623974152646624,1.7756967673535593,1.684756321845136,1.6274159595228395,1.7741639559733235,1.782931119096045,1.8252880670697686,1.757452402852475,1.7628151961119136,1.7316896990296562,2.1716370994188363,1.7963890523863701,2.1213733501605656,1.8317933258294126,1.8543092030275663,1.802522097714584,1.7380647402697496,1.7072096381020347,1.7973472986933405,1.7933239288874203,1.7124383310018116,1.6836075643410893,1.727344638927187,1.720716776340691,1.770014239464532,1.7850934214705836,1.3648095312531858,1.3625347027839227,1.7335915841555372,1.7286716298757283,2.039806832628094,2.0184438011306693,1.6586818135779164,1.6710876292526913,1.8568467187514814,1.8013159029139199,1.717532778670657,1.6887555753707355,1.8286005875751155,1.7892497634010565,1.7323173481395664,1.7186208715090048,1.7504268689392193,1.6999531444316618,1.7601816478756145,1.757196546884149,1.3952009802686605,1.406658822321997,1.4023494341299787,1.3850388201187858,1.759688199304795,1.7472915950284231,1.721241757350408,1.6836601919058463,1.7137690466645221,1.684667353007454,1.7001697157212277,1.679050190347715,1.663450471796742,1.6728258056174796,1.3638130673411977,1.3400974460828603,1.6897878384792364,1.6891631206458757,1.7201550339286569,1.6891897734135686
Accelgor,Infestation,Bug Buzz,40,1.3014938467557284,1.3063106130290616,1.2956925020361667,1.3437602426876654,1.3356970694615908,1.3308155617181696,1.3085488111169536,1.3096604858634695,1.333912681530866,1.327362712427423,1.2885707821936878,1.2866204422946002,1.2961469971332429,1.3109015026092536,1.328184704757249,1.2877695411045704,1.260721948696827,1.3397226672021367,1.2284284645373298,1.2539888250968452,1.3240658534450893,1.3197853834331443,1.2764866172152989,1.281853777158293,1.3205653522197445,1.308946948915167,1.3074933932545232,1.305088885267536,1.262156144161645,1.304279394580196,1.2549083464908806,1.2910005190670701,1.255957415923054,1.2485963808683789,1.3696436605660272,1.3731406072576093,1.350722015374412,1.3582919077056874,1.3186142218758345,1.3519150871091208,1.4169839010654393,1.3618288225849797,1.3736887694415147,1.357570836975521,1.3363363959113046,1.44197183910935,1.3380572173485938,1.3461683430977192,1.2963903101825631,1.2988508172723443,1.3061869082266393,1.2741784342672262,1.2655318183158484,1.316974125962528,1.2965355596510315,1.3078551917676637,1.3265792560674745,1.3055995049000122,1.29566827970393,1.2842525878841589,1.2152711871416841,1.2275969887379263,1.265662131786304,1.2886557875624325,1.283671282237064,1.2893175058037647,1.2201717272131087,1.2200002980959341,1.2454744780126037,1.2703299073335246,1.2260772316701918,1.2453983408216316,1.2633237755127147,1.2565261561261951,1.2534777877959957,1.2562648949490818,1.3237050157651942,1.3332575824323563,1.31711567178324,1.3148921236181046,1.2658431363230889,1.2791985550060274,1.297480582403356,1.2928524665969174,1.2654422205703915,1.2631330846768212,1.312945713690171,1.2508143514449022,1.2692781300751887,1.2905973354594467,1.3490742259245947,1.2972810523013145,1.2804573889020134,1.2755561054641171,1.2555220136597498,1.2295200725335775
Accelgor,Infestation,Signal Beam,40,1.427959562286353,1.423284496013244,1.426184962126739,1.4677400878077453,1.4626904462099088,1.4383300240105878,1.4461123347961304,1.428160456761341,1.4623292837609227,1.44629769751206,1.402106687695065,1.3965599019097028,1.4305790416799873,1.4196893983469572,1.4693888468888217,1.3909928692104658,1.3937756553097278,1.4530098969309981,1.3351339192612686,1.3579402808062742,1.449761473479955,1.4368000847951667,1.3881571484558297,1.4042080527197327,1.4560962360774257,1.4354210720850065,1.4222935677932105,1.404687757258181,1.4016037450858365,1.4204862230972886,1.384883410425765,1.3895381343711248,1.384299582580547,1.3750808503328134,1.4911430783447284,1.4863824066862188,1.4502108893183208,1.437869052345817,1.4479671442899564,1.4722836769867973,1.547653585061091,1.4838727585955769,1.4785250742784162,1.4640696378093783,1.4216871207246309,1.4865406905100267,1.4612297371571832,1.4766248163458688,1.4386303328586376,1.4253385438062827,1.435990514986257,1.3771612377549414,1.3893018368388181,1.429762074646449,1.4249136930817488,1.425477669233138,1.463586181585869,1.4242979840127863,1.44227714007067,1.4059965440256204,1.3282569320465574,1.3359940626694797,1.3999189103107768,1.421193612474962,1.3979915182879044,1.4147548815528974,1.3517856235683146,1.3417105526105317,1.3734584981916091,1.3845594171201476,1.349957176245155,1.3622600933683688,1.3889246679320146,1.3687081521877462,1.398202644507163,1.3785050866525563,1.4790618733684913,1.4721044195048933,1.4465174986590044,1.4435322106063224,1.3780359141069118,1.3547845398598384,1.4566281590856243,1.4197309968304943,1.3845108545517504,1.3971987953898604,1.4076333547700688,1.3808401939982193,1.3904846955325032,1.3991933614749361,1.479812331903299,1.419065715537841,1.4044617323388269,1.394517896987149,1.3753442440644,1.3370100958761464
