Attacker,Fast Move,Charged Move,Level,"Arceus (Dragon), Tier 5","Arceus (Dragon), Tier 5","Arceus (Flying), Tier 5","Arceus (Flying), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Landorus (Therian), Tier 5","Landorus (Therian), Tier 5","Landorus, Tier 5","Landorus, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Shaymin (Sky), Tier 5","Shaymin (Sky), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Rayquaza, Tier 5","Rayquaza, Tier 5","Thundurus, Tier 5","Thundurus, Tier 5","Thundurus (Therian), Tier 5","Thundurus (Therian), Tier 5","Tornadus, Tier 5","Tornadus, Tier 5","Tornadus (Therian), Tier 5","Tornadus (Therian), Tier 5","Yveltal, Tier 5","Yveltal, Tier 5","Zapdos, Tier 5","Zapdos, Tier 5","Zekrom, Tier 5","Zekrom, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Ampharos, Mega Tier","Mega Ampharos, Mega Tier","Mega Garchomp, Mega Tier","Mega Garchomp, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Pidgeot, Mega Tier","Mega Pidgeot, Mega Tier","Mega Rayquaza, Mega Tier","Mega Rayquaza, Mega Tier","Mega Salamence, Mega Tier","Mega Salamence, Mega Tier","Mega Sceptile, Mega Tier","Mega Sceptile, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Dragonite, Tier 3","Dragonite, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Druddigon, Tier 3","Druddigon, Tier 3","Exeggutor (Alola), Tier 3","Exeggutor (Alola), Tier 3","Farfetch'd, Tier 3","Farfetch'd, Tier 3","Flygon, Tier 3","Flygon, Tier 3","Gligar, Tier 3","Gligar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Noctowl, Tier 3","Noctowl, Tier 3","Salamence, Tier 3","Salamence, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Swellow, Tier 3","Swellow, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Torterra, Tier 3","Torterra, Tier 3","Tranquill, Tier 3","Tranquill, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vibrava, Tier 3","Vibrava, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Shadow Slowbro,Water Gun,Ice Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7334522915922368,1.712437061203829,1.6525345195955894,1.6580071904586224,2.138756292866209,2.1842253185997635,1.9669649114453018,1.9845693186718414,1.7194433697263287,1.7739676588556619,1.6358300313279655,1.6643760459453534,2.0824471694004245,2.132142115063293,2.021936179687815,2.04268342865034,2.0271518092348386,2.0481058238525534,2.2802643343291162,2.3085095231904518,1.9031112369374954,1.9281332674066896,2.030166170824242,2.0561396285243876,1.8467847587631958,1.8603271827302323,2.202692677977361,2.1947859545697566,1.564681640455016,1.571237090026098,1.644297029910053,1.6652714360500889,1.9518674471010267,1.9646740698962406,1.6652245342827106,1.675605726891077,1.8846665429979736,1.8629283345388212,1.880747599181352,2.0350233546471226,1.7710925461213407,1.7519960504267356,1.8389944703113894,1.8503493577729848,1.9900969469361522,2.0618775058783037,1.935512820503188,1.9757741568801939,2.0652160046998596,2.042992099860456,1.817955058341081,1.8759181173429236,2.20399702265268,2.1115745943833235,1.9970041756095496,2.1587787338820124,2.232472842943852,2.1965486013282347,1.949321202422335,2.0169961116501787
Shadow Slowbro,Confusion,Ice Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6330786301357,1.6246561624372722,1.7825368885765087,1.8058579305835327,1.6598669425112467,1.6453421832221677,1.797405337667148,1.8259887074169903,2.1107960667092467,2.2042876809607934,1.7774054969093451,1.8131210531388513,1.9728174324758625,2.0054644535015522,1.9649333500563648,1.9981963851038926,1.809293856618566,1.8099439161118298,2.059561150721883,2.1020486863916164,1.7941332244469377,1.8238246801099387,2.037643882698982,2.062525688363286,2.0362258165785,2.053743870805946,1.6741634325868253,1.6570585155290183,1.7722782378292306,1.803508162934548,1.7880138789375728,1.8241033954069823,1.777874772770279,1.816136255488302,1.5848889350999242,1.5971582342781152,1.8391994422677849,1.8126145604354964,1.767353676460237,1.9080208760704918,1.9491039621886186,1.9412819541474131,1.79449716470098,1.7983092722667913,1.7804762272561452,1.8442177290857598,1.834937519502732,1.8523335089788449,2.036924739304673,2.040170204683014,1.7821376350500895,1.8275299302256718,1.7087138871575014,1.668497966949532,1.9956911449509784,2.0531977908145453,1.6975007049976751,1.677144911353618,2.123552912983127,2.200125487900326
Glalie,Frost Breath,Avalanche,40,,1.6931314454563768,,1.690706838348913,,1.6937277466099412,,1.68981291894979,,1.7467818025763855,,1.727992596233509,,1.6591481464650846,,1.634652161170411,,1.834961637444466,,1.8115235471826758,,1.7226480864745246,,1.7872055334334662,,1.7999933828846941,,1.8755681379073992,,1.7452047201625378,,1.7807229608022428,,1.8115347580652794,,1.7075576830593657,,1.7017482994867565,,1.712081959640453,,1.7800094745045094,,1.839785633154456,,1.787760139119618,,1.7386799298166775,,1.6923294092494596,,1.8963929295506732,,1.7418745179537622,,1.8218543885186,,1.798629972440706,,1.7408564711999914,,1.759600236887393,,1.6514853922101755,,1.7060485399831726,1.902981570103328,1.869654963454085,1.8163311948771377,1.7755048845337447,1.8555458733935484,1.8912303391463852,1.681396713768035,1.685538486416559,1.818396903649678,1.848094306391952,1.7377383269313085,1.714556503646642,1.768895366820417,1.7287057328072186,1.8856279121486288,1.91015281606352,1.7659671907982295,1.7824981802024094,1.730171565795386,1.7131323766010311,1.7339568103698306,1.7355356557364086,1.784636534780182,1.7662970710089998,1.782581610994232,1.7638925463816195,1.8653686328344912,1.8478355539048468,1.783619464205705,1.780939141853667,1.7956696913339312,1.7858740360927587,1.6321345665356912,1.7158788997561858,1.882418114738172,1.8656971274927088,1.7902753938711966,1.758751132779313,1.634889606195109,1.6552889045070216,1.8907969029152367,1.8875639600811887,1.7661031497283466,1.7176972813896587,1.654426217330582,1.769920293206551,1.8094683513069658,1.7712218636244978,1.6866017288768598,1.7114139650548885,1.7337169771082173,1.729845780381445,1.8135020803481277,1.795818025461978,1.6851820299739702,1.763442780990728,1.8355176624989546,1.84292727815683,1.8230591045300328,1.8588971156801735
Glalie,Ice Shard,Avalanche,40,,1.7713063789151278,,1.7747943164491047,,1.775503878156972,,1.777696834760614,,1.8089565983750535,,1.7658496854690044,,1.7406060038548272,,1.6841416591751952,,1.8380094850689304,,1.8439096498016427,,1.726902492985774,,1.856354332021991,,1.8816318471971034,,1.9207257997849534,,1.7806772614912438,,1.8214292882267398,,1.8554173918954702,,1.7383312215014803,,1.7860937152794651,,1.7424291541823882,,1.8128325378863819,,1.9277821920345735,,1.8594086220160813,,1.8399291487365945,,1.7700048446701888,,1.9210802819846218,,1.7633462896902832,,1.7939590207621647,,1.8923956636874784,,1.7781455762710032,,1.7926201843866416,,1.7045615661589801,,1.7323195731283003,1.9156764764872358,1.8899236451841934,1.8553822551793335,1.8097287035214036,1.8615033788373383,1.8888697492564037,1.7544669818589906,1.757427770590772,1.8106243108824045,1.8468073374899228,1.7738514227038784,1.7440554681626144,1.7932710184485254,1.7499221066918917,1.9185425145823076,1.9368455549714152,1.7885354917372212,1.8016765956296636,1.7121804282837656,1.7236946258620143,1.7838759270544033,1.7921259761167025,1.8361247560028988,1.7920139196807152,1.7961282160612124,1.7594053195711714,1.9171189600876686,1.8918754169485754,1.7784062521153592,1.7781227627183742,1.8060466969788886,1.8015761235358785,1.64288215808616,1.726514950224392,1.90512681034929,1.900503662486976,1.8153157560709774,1.793812133850015,1.6675964701463866,1.701151729534037,1.9031842781387247,1.8963362560719512,1.8230523196711574,1.7674598166388942,1.6602972829280735,1.7929858140241954,1.8167079456486435,1.7855749771475795,1.7089364469902018,1.7357466248352587,1.7659164309838462,1.7666213664599073,1.901921763270413,1.880877726786742,1.7439884889590551,1.7877500541122353,1.8696122649211937,1.8802329280247205,1.8701857218129176,1.9013800589800378
Glalie,Splash,Avalanche,40,,2.4251022196889473,,2.4286654440961106,,2.4352867678967534,,2.435419647284306,,2.5771821637658467,,2.5052824358921666,,2.3722425796406537,,2.354352384607541,,2.5571431576156316,,2.5861060104413363,,2.4183034355041966,,2.5469353547382196,,2.589970450077389,,2.582287421696087,,2.4725363846701565,,2.506082871262866,,2.612506160024747,,2.392164670938006,,2.4389705519010585,,2.41882087326332,,2.522099739010312,,2.68622545836589,,2.560984482318934,,2.5490970620195363,,2.4291313376154946,,2.6828644615341,,2.5082395762447613,,2.489072680846942,,2.5740703247989924,,2.4726588956656452,,2.5212686894969787,,2.3712084564664853,,2.439759862138311,2.591115815626246,2.5943993954559397,2.482941998972486,2.4807682378816627,2.5183664359767577,2.6344325800275725,2.3508767644487434,2.383903757007331,2.4684055471272903,2.577254150042518,2.3936581665620933,2.4204638976069255,2.4807387658433964,2.4387123429685937,2.559094112927766,2.6929343735490803,2.3908220985419906,2.455527238052373,2.4505869865694785,2.4321864842719734,2.4281407955799414,2.497525326057506,2.502266236154497,2.5090352007123915,2.45902816498845,2.475568039700192,2.6175795135284585,2.638004458491242,2.423002536819338,2.495484775224215,2.412384262884033,2.4576324086385326,2.235426314711931,2.4023616236011933,2.583518635067233,2.5979553265838664,2.433096086497417,2.4579857978862423,2.288943447720414,2.363712907341743,2.549490590942425,2.608344446477539,2.430733755659023,2.4264902125854744,2.218134475272545,2.4541123542790064,2.46572369307372,2.4893956513359736,2.347266528188666,2.4287629900640826,2.4356271114462635,2.481359997027526,2.55145512244039,2.542200394173585,2.409538587145379,2.5027878965704717,2.58409470674745,2.625817000889385,2.496326463609212,2.6301908890495325
Kyurem,Dragon Breath,Dragon Claw,40,,,,,,,,,2.7260881786090043,2.9358162739678924,2.8093093018714703,3.001166222302539,,,,2.84474685578931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9761804657894624,2.032451120393916,,,,,,,,,,,,,,,1.9945328965586635,,,,,,2.0540699442834396,2.0917516995762653,,,2.062266673912115,2.1627869862484084,,,,2.031338629178351,,,,,,2.2333809135658496,,,,,,,,,3.100488236865163,3.107428791542163,2.1552426516415295,2.1867385513609676,,1.897768198701366,2.0189397358760526,2.062173082295567,,,2.100561925885418,2.168835332219251,,,,,,,,,,,,,,2.977198858686544,,,2.084857273628454,2.1825420208273205,,,2.018252417897263,2.1406564246716737,,
Kyurem,Dragon Breath,Draco Meteor,40,,,,,,,,,2.8049478900827496,2.8819203724800166,2.862996506592923,2.935430195315273,,,,2.7436687763965075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9952936080086334,1.983847891099856,,,,,,,,,,,,,,,2.1407691465229615,,,,,,2.0023896332458495,1.9907172265806046,,,2.0064539480578967,2.069245022384432,,,,1.9311213283209419,,,,,,2.14217841647943,,,,,,,,,2.9686863054713455,2.933887660853577,2.098774660058705,2.0899217122372735,,1.8373982460334546,2.0153581552459023,2.0081912452866084,,,2.0843172803134533,2.102191439618463,,,,,,,,,,,,,,2.817751857807284,,,2.038630908982182,2.0810785867745003,,,1.963062936831727,2.039271385817877,,
Kyurem,Steel Wing,Dragon Claw,40,,,,,,,,,2.8184773261813896,3.0297215571760345,2.9113324642693583,3.1005947198739636,,,,2.9329312088196295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9096633747813252,1.9499984408419113,,,,,,,,,,,,,,,2.507799526481171,,,,,,2.1241948828307553,2.1445665570192762,,,2.0820151145233723,2.1670285553216497,,,,2.150742931611433,,,,,,2.2477373327467673,,,,,,,,,3.369630917294924,3.3641840156503138,2.1797662740390766,2.1937815323520553,,1.9877992763956656,2.0296914861927067,2.0566960391982265,,,2.0731750521890233,2.1205738038742585,,,,,,,,,,,,,,3.2380127057259247,,,2.088012870788416,2.1741676757755792,,,2.081403678057535,2.1958294652652897,,
Kyurem,Dragon Breath,Return,40,,,,,,,,,2.8510568972440784,3.0705828072191865,2.89039183621031,3.1106662846346707,,,,2.998761375480843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0856033323419156,2.1504692638680707,,,,,,,,,,,,,,,2.4209049104136815,,,,,,2.1450725267125934,2.1859332758426238,,,2.1627307060819074,2.269269881508771,,,,2.0754140726399823,,,,,,3.104770605824217,,,,,,,,,3.2135103855759275,3.2244474141863613,2.28105805892162,2.3149458025993934,,2.5606196678935937,2.1241417099930553,2.167872159123253,,,2.2305547596520316,2.2952756807513666,,,,,,,,,,,,,,3.051453441263648,,,2.1879404496035955,2.290507521939482,,,2.0987873076985424,2.220531651075377,,
Kyurem,Steel Wing,Draco Meteor,40,,,,,,,,,2.9554303269824755,3.020750033336921,3.015731357602994,3.053194530261995,,,,2.8642485703884084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9180404957256432,1.8991684774970772,,,,,,,,,,,,,,,3.052667000592395,,,,,,2.0808247067551573,2.0706564780991212,,,2.047228809973878,2.0964668284918577,,,,2.074681868970815,,,,,,2.1556067799673597,,,,,,,,,3.3000386559898045,3.2205197427502075,2.1413287003721475,2.1078516838019716,,1.953440568239167,2.0254232172147506,2.0050922448122797,,,2.05357319479948,2.0542003960498967,,,,,,,,,,,,,,3.1165244496744355,,,2.0548049256755667,2.082221428124966,,,2.0512148510308212,2.120262563376807,,
Kyurem,Steel Wing,Return,40,,,,,,,,,2.971694591953371,3.1889863274626506,3.005178829780536,3.2237820352341293,,,,3.1132032699687304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9892931108263856,2.030173767101081,,,,,,,,,,,,,,,3.5601309118535394,,,,,,2.22828638108159,2.258352955309759,,,2.1841912720808283,2.2754179126497687,,,,2.237475511574941,,,,,,3.121708847054726,,,,,,,,,3.583358479249933,3.5664680628974272,2.305697037119945,2.3231822619233493,,2.751471372547568,2.1235256555877693,2.154343858630823,,,2.1824563204048655,2.2319434314088564,,,,,,,,,,,,,,3.3881076909612093,,,2.190684203384217,2.275736215147438,,,2.18356951758578,2.297350670933984,,
Regice,Rock Smash,Return,40,,,,,,,,,5.291214997312673,,,,2.7768429496237297,2.8651393324143806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Slowking,Water Gun,Blizzard,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.704869772110704,1.6857134231525297,1.647293061677441,1.6456665652605533,2.3767863588903593,2.3495814740494665,2.1785520648491308,2.144702592712376,1.691889439994654,1.7436410530402144,1.6403302244078286,1.6445426248408264,2.410700054167176,2.3774021444653872,2.1461862102646374,2.1270731099930926,2.2255085716496934,2.2769595667817746,2.840990287540792,2.703634194884688,1.9891579903000407,2.022643482697946,2.2112474608935475,2.2197053801402604,1.90665726428046,1.9210059441138025,2.3388333481900716,2.341954213329422,1.5873768256557212,1.5426057909096509,1.6486355205701637,1.657454210385094,2.1108151914733697,2.0852908823492426,1.6355566416757172,1.6341563456720214,1.9506268032186473,1.920900229681594,2.2191471374145033,2.323086940997967,1.7215314127969035,1.7177870777018283,1.9050163756886946,1.89993481390257,2.226992354572913,2.2469632527705445,2.012348455368621,2.033098218863417,2.2581553051761403,2.2406353672162633,1.8981121445998317,1.9276488517129449,2.491840901093189,2.304375409851676,2.266535725617504,2.326320856385272,2.5516002925599914,2.413289491622251,2.0341933831781653,2.1182792290536367
Shadow Slowking,Confusion,Blizzard,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5840602300244582,1.5709165315301294,1.8683028249762863,1.8642618975969572,1.6259836666886618,1.5850219135691301,1.8955309391506276,1.9014464747736095,2.2859274499900972,2.3813305424036084,1.87860358362837,1.8846484709905833,2.2158684175187813,2.216564034510693,2.0938475694976577,2.073923688685661,1.8931201043389576,1.8949310209167152,2.343278590883518,2.355227755032057,1.8463765819890225,1.86680048791339,2.2538298498792035,2.2585845376671587,2.2509863134368224,2.2454050936141323,1.632697820191871,1.6143643614043224,1.9111591040224867,1.8905854343223738,1.8783847864272125,1.891285053139821,1.8821298687637569,1.8990360456629376,1.5323082915394954,1.5507706593434025,1.8920348528274602,1.8605179424130553,1.965082206458522,2.0892805451470173,1.999540020463107,1.9900738096904527,1.8570608708605336,1.866600422433265,1.824079768044301,1.8938134786096679,1.891777712174882,1.8903174913607745,2.2695191036696674,2.2359109138365416,1.8404275140004192,1.8811314317755243,1.6862259448966497,1.6179334303863055,2.216521017229542,2.3028596534802577,1.6399772282139669,1.6202946980959365,2.3249609006516447,2.414565073391765
Cryogonal,Frost Breath,Aurora Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cryogonal,Ice Shard,Aurora Beam,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mew,Shadow Claw,Ice Beam,40,,,,,,,,,,,1.8926354178617895,,,,1.7481028125050542,,1.6705849255696599,1.686307103542116,1.697713731222093,1.7377299100290302,,,1.6540407994648405,1.67990919970608,1.5690574061512486,,,1.674894387605369,,,1.8937151286729619,1.9179703496895288,1.7416599804382806,1.9258419308732493,,,,,,,,,,,,,,,,,,,1.7906601412516447,2.1044158026838544,1.6016882331751043,1.6229817212087536,1.5284456313017176,,,,,,1.615260356151735,1.9375852148126598,,,,,,,,,,,,,,,2.0137328124834974,2.101986635011093,,,,,,,,,,,,,,,1.5828445577650203,,,,,,,,,,,,,,,,,,,,,,,,,,2.1637814130741666,,,,,
Walrein,Splash,Blizzard,40,,,,,,,,,,,2.522734950082086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.581890284918829,2.7717298409027653,2.276190119188517,2.588852113994508,2.6478473526535677,2.8391272986872367,,,,,,,,,,,,,,,,,,,3.041951047903204,2.9422991303659285,,,,,,,,,,,,,,,,,,,2.3891316520218733,2.6208869420355008,,,,,,,,,,,,,,,,,,,,
Walrein,Powder Snow,Return,40,,,,,,,,,,,,,2.6676489220135675,,,,,,,,,,2.6624198471744935,2.6874995649721876,2.6361611401190403,2.683720388898438,,,,,,,2.529228925416263,2.5998845654506537,,,,2.4372093491527047,,2.514297102746598,2.7116999074219557,2.6211069969013194,,,2.781764988560809,2.7169196845630963,,,2.453557965985938,2.441244840403407,2.8855311189914907,,,,,,2.682144513586363,,,2.507227735107086,,,,,,,,,,,,,2.477872749595832,,,,,,,,,,,,,,2.6524621190256417,2.6743380539762094,,,,,2.779256078811736,2.7760790983974983,,,,,2.439315769610041,,,,2.614113078032227,2.5845188974710847,,,,,2.6124867897409882,2.6477429474039464,,,2.5822084895273765,2.588695716783142,,,2.559732643452896,2.6095501993471824,2.670327784204994,2.6213879443769477,,,,,2.681016602879465,2.788081946062301
Shadow Lapras,Frost Breath,Skull Bash,40,,,,,,,,,,,,,2.016717482592738,,,,,,,,,,,2.090344384772712,,,,,,,,,,,,,,,,,,,,,2.261751087665102,2.122277891522751,,,,,2.3389325735002253,,,,,,2.1272215828871435,2.0997100607764563,,,,,,,,,,,,,2.133033423513292,2.1444571854640913,,,,,,,,,,,,,,,,,,,,,2.2081237924136228,2.188007928134231,,,,,,,,,,,,,,,,,,,,,,,,,2.11530953372142,2.0449023096893857,,,2.13133757599891,2.1134685047293216,,
Shadow Lapras,Ice Shard,Skull Bash,40,,,,,,,,,,,,,2.1620398023672696,,,,,,,,,,,2.1897143184173284,,,,,,,,,,,,,,,,,,,,,2.376987323957596,2.233336209588438,,,,,,,,,,,2.208824477677087,2.2168930450664277,,,,,,,,,,,,,2.243033889292133,2.267047545775723,,,,,,,,,,,,,,,,,,,,,2.3188247314180077,2.3105565070788607,,,,,,,,,,,,,,,,,,,,,,,,,2.281198753171122,2.2033278148267663,,,2.305715721504331,2.294272554353118,,
Shadow Lapras,Frost Breath,Hydro Pump,40,,,,,,,,,,,,,2.178474907272051,,,,2.2664226442689634,2.241119013907634,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4568868266280033,2.3651683655794282,,,,,,,,,,,,,,,,,,,,,1.631911656414705,1.6379119265900057,,,2.3513928728074434,2.3655485930652245,,,,,,,,,,,,,,,,,,,,,2.4308327639384615,2.4214926246429815,,,,,,,1.5328631456201094,1.5668256405889935,,,,,,,,,,,,,,,,,2.3273545366309167,2.256209823438099,,,2.3427734809165917,2.337529294529307,,
Shadow Lapras,Frost Breath,Surf,40,,,,,,,,,,,,,2.196940915916561,,,,,2.2434973714818462,,,,,,,,,,,,,,,,,,,,,,,,,,,2.439636244459586,2.3361373972824517,,,,,,,,,,,,,,,,,,,,,1.5758623893710046,1.602414985209412,,,2.3727560133989045,2.3643691538887435,,,,,,,,,,,,,,,,,,,,,2.456569766024544,2.4293148953350654,,,,,,,1.505856484820881,1.5336492807532816,,,,,,,,,,,,,,,,,2.3586368084768723,2.2740658424681763,,,2.3587089161300736,2.3320835957127737,,
Shadow Lapras,Frost Breath,Dragon Pulse,40,,,,,,,,,,,,,2.300418208364438,,,,1.7964056545773177,1.7873461383952853,,,,,,1.8277972159423064,,,,,,,,,,,,,,,,,,,,,,,,,,,2.031057829385641,,,,,,1.855767803617992,1.8264167697009903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starmie,Hidden Power Poison,Psychic,40,,,,,,2.0843996647952525,,,,,,,2.1117650436769777,2.0515770228778822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0052850346669904,1.8789423953025344,,,2.1729997967094454,2.111590959082523,,,,,,,,,,,,,,,,,,,,,1.904948900179713,1.8705986161576627,,2.075794927770591,,,,,,,,,,,,,,,,,,,1.8889804339819976,1.8504575985970027,,,,,2.0677648956072625,2.060496362015946,,,,,,,,,,,2.0616058815609484,2.1265664678180545,,,,,,,,,,,1.9077344624852157,1.8916032628100672,,
Starmie,Hidden Power Ice,Psychic,40,,,,,,,,,,,,,2.1117650436769777,,,,2.1695771042465153,2.204848822969966,,2.2982502194548187,,,,,,,,,,,,,,,,,,,,,,,2.41167316570118,2.324339051729622,1.7919894720290783,1.6978278151240043,,,2.1729997967094454,2.111590959082523,2.4576780812667867,2.4363374768367425,,,,,,,,,,,,,,,1.6463645506762667,1.6372247598396787,,,1.7134802218659877,1.6730225861651442,,,,,,,,,,,2.1928551895699253,2.118701501152881,,,,,,,,,1.69465572704392,1.6414216625582942,,,,,2.0677648956072625,2.060496362015946,1.62409821565131,1.61060399489943,,,,,,,,,,,,,,,,,1.7226285871342715,1.686235993087392,,,1.7194887679465443,1.6931327456033858,,
Mew,Struggle Bug,Ice Beam,40,,,,,,,,,,,,,1.5784158543880678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.845705099728318,1.9478564844110589,,,,,,,,,,,,,,,,,,,1.7856294289984886,1.9822422363743064,,,,,,,,,,,,,1.672952082467845,,,,,,,,,,,,,,,,1.8678316862843836,1.9687425641392569,,,,,,,,,,
Sandslash (Alola),Powder Snow,Ice Punch,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandslash (Alola),Powder Snow,Blizzard,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandslash (Alola),Metal Claw,Ice Punch,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandslash (Alola),Shadow Claw,Ice Punch,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandslash (Alola),Metal Claw,Blizzard,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandslash (Alola),Shadow Claw,Blizzard,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Articuno,Frost Breath,Hurricane,40,,1.9400859746877583,,,,1.6135842093564663,,1.935750593022156,,,,,,,,,2.0085892008065276,2.0061271973040333,,2.0746885789678378,,1.9639615785608133,2.0378789729296325,2.035404088634135,1.9269928194986965,2.061657419019625,,2.083411850051757,,,,,,,,,,,,,,,2.5770572600493886,2.4427765288498353,1.6010230756131687,1.639009494632011,2.3120562714175494,2.311851163352294,,1.9031538323259876,2.481493332304387,2.458939007854934,,,,1.9176272239805452,,2.0377512668659015,,,,,,,,,2.122814554779857,2.1148566452528637,2.3603955146529785,2.311363671441372,1.752734315867921,1.8135933084531635,1.6108191757290293,1.6466172110823631,2.091866487566709,2.1518976020311826,1.9678146058719415,2.02063386062047,,,2.1293475782338924,2.188092283142915,1.9896940881029839,2.032504956143793,,,,2.01766335030347,,,,,1.7578578431878966,1.78515885839283,1.9402422710818716,2.003995411688231,2.0233522959817245,2.021804293020391,1.5647028650944985,1.6688494413869601,2.0731755691338187,2.11884335101572,,,,,2.486323336034827,2.4575226282865903,,,,1.664230337986364,2.1225606698848822,2.0972651965393565,,,,,1.6990889708199262,1.7484928520149325,,,1.7229080668586572,1.7911257863268388,,2.1360781154934267
