Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3"
(Boss weights),,,,6.25,0.0,6.25,0.0,12.5,0.0,12.5,0.0,12.5,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0,1.1538461538461537,0.0
(Weather),,,,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme,Extreme
(Friendship),,,,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,Best Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend,No Friend
(Attack Strategy),,,,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO,No Dodging,Dodge Specials PRO
(Dodge Strategy),,,,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging,Realistic Dodging
Shadow Exeggutor,Zen Headbutt,Seed Bomb,40,1.3744003002410026,1.3546885038064593,1.3719373427772557,1.3534997879953155,1.4006352039176704,1.40198801378348,1.3219217328483017,1.3353377460105509,1.2267148282449674,,1.3941796344400412,1.3422324366972591,1.4893153254839626,1.4706698058938055,1.3853508589833305,1.3453311722848103,1.4860288230073784,1.4422530855424174,1.3651102102422161,1.3124108364295395,1.459924881419653,1.4582403591752524,1.4064781169711837,1.3465812105769035,1.348613096224597,1.3453987735187278,1.5061581178880308,1.494631982197184,1.3656723643004531,1.327355440759755,1.4854597800345368,1.4540961013872449,1.314129438133761,1.3112542875657078,1.359251152107312,1.3046147220458872
Tangrowth,Vine Whip,Power Whip,40,1.2888835874910662,1.2851373203407288,1.2924363470746054,1.2837795730824397,1.2483304381053673,1.3384949245909752,1.2455455879283959,1.2485410120754525,1.3562245457974924,1.3628663007003357,1.307871989739923,1.2913333477680435,1.2859908626768792,1.2622055515549293,1.2939525881769942,1.2970165039764932,1.2624201044112189,1.26717333786107,1.2900414613263809,1.2912791777283377,1.2715029083445366,1.2837987189471498,1.355169932534744,1.3459228957373286,1.2871468324568758,1.2812020504774972,1.3246363990884307,1.3158779661739397,1.3275828390051683,1.2932733567983636,1.307743801770785,1.3027475163228244,1.3140427382511999,1.2872813294834364,1.3083053126946802,1.2820030665750546
Tangrowth,Vine Whip,Solar Beam,40,1.3977892758595027,1.3415406398289311,1.402457239674771,1.3467043352470487,1.3359618569490312,1.4029910841980684,1.295326072976542,1.286793114848567,1.4685048134082537,1.4216081605271575,1.361520351456824,1.3167598106431022,1.3391544840780276,1.297232571287619,1.3364027727066135,1.3124081332159836,1.3147017663670348,1.2925218408272505,1.3327643457253384,1.318880938464993,1.2894424369327655,1.3061013713484524,1.41261276192738,1.3752689471052912,1.2961076141618655,1.2898935551186679,1.3317862294177194,1.3048868942220768,1.403520568908263,1.32525104458338,1.3658300725350432,1.3385852363057353,1.3188376590289892,1.316228811235712,1.3494757472609216,1.2900610757960362
Tangrowth,Infestation,Power Whip,40,1.5049364577678257,1.5419432990708024,1.5059589150614439,1.539466037966731,1.4322241954186428,1.5359214268839247,1.4941258358699228,1.5245442186699592,1.6302508933373365,1.658613321461935,1.5357665370432714,1.5016173499915468,1.3745556810471586,1.3555246276871602,1.5092637768975623,1.520893481561823,1.5444364264777735,1.5710004144036862,1.5791883971119123,1.586185638593513,1.583311057421679,1.6136326004408517,1.5663590093011823,1.557342383373134,1.5175639237753875,1.5114196776753646,1.6362225969106252,1.616459346034238,1.539824809934144,1.5160611347525446,1.5699661028614356,1.5615284776199676,1.4915181705799325,1.5033486580820128,1.5093606753609266,1.492109013323319
Tangrowth,Infestation,Solar Beam,40,1.6933520942711493,1.6978211652271258,1.7021822617395523,1.706375737586903,1.5604526680853723,1.6631323450740032,1.622194766859921,1.6452096638832772,1.921041132561472,1.8564816143285963,1.673101074390589,1.618063603167924,1.465939598221761,1.435580323666644,1.6489899071198884,1.6085056229709274,1.7674454205385721,1.7155793954161007,1.7284773793644648,1.7222869510239378,1.6891459643415316,1.7114944915808497,1.6895230090374584,1.6649895791277616,1.5955059981567703,1.5629520869721008,1.6910524894466032,1.6635186135684308,1.6656088937577005,1.5840346239810819,1.690333812965581,1.6607013344414654,1.585375661627513,1.551461267853313,1.632312358877305,1.5873244345496902
Celebi,Magical Leaf,Leaf Storm,40,1.2828827007689345,1.2788560532156443,1.2826041118322207,1.2832366874761179,1.26347403583626,1.3376674628560503,1.2801838462080832,1.2974497876197058,1.3315652457956226,1.3322881012414982,1.3223182945230094,1.299473530559589,1.2695877870913996,1.2392404661312328,1.3235591225190908,1.3175517331915039,1.2646646224395248,1.261176526119876,1.2872389749642636,1.2644069219119027,1.2801823910423302,1.2776058656910512,1.3306965018419687,1.3090360384025144,1.2761632481288718,1.268633822279457,1.2956410861135004,1.2636908341429018,1.3384759945881415,1.2914232048045202,1.2736473951498302,1.2831350122417227,1.2559309442389937,1.2324910702929655,1.3078488724834543,1.2738400325725387
Celebi,Magical Leaf,Seed Bomb,40,1.4271834692791263,1.4100064077326537,1.4293555847422066,1.4070204535207003,1.3799487047193242,1.4812814389486575,1.4173126097707627,1.4383449134786799,1.4442990835112306,1.4534956831352597,1.4617313581989422,1.4366490385384796,1.4171639163807876,1.3870589985170572,1.4620733185769619,1.461042676902196,1.4016421570607693,1.389812343520593,1.4098193095566778,1.402303322562305,1.3992420489352055,1.4073442351844407,1.473426523230863,1.4487940882664252,1.4521273621006177,1.4358435612717237,1.4454537395840765,1.4270381151464238,1.4624398569241341,1.4134592217885364,1.4232209884705416,1.4176745578404721,1.4145572657360672,1.3966086205802581,1.4479651255992945,1.4159377620173306
Celebi,Confusion,Leaf Storm,40,1.636253005017511,1.6332122458715679,1.6437539877673657,1.6343465568745987,1.5849427748580927,1.6652103577209165,1.5656649278139316,1.5916218565997746,1.3597117784149462,1.3644307983888229,1.6624486991488376,1.613333306834832,1.8838953329570933,1.8627851706862046,1.671717494912089,1.6518798135263637,1.8849991048887533,1.8650368369777228,1.6024717348677644,1.5859026403087022,1.878841272436343,1.8759923505253582,1.657118265103516,1.6470605421625761,1.6342138171729843,1.6405551906426763,1.9318326360591338,1.9439618013806772,1.642460959458617,1.588615461920292,1.877067442849652,1.832148415608558,1.6150260941919268,1.6267019270826006,1.655540278156389,1.5841726911397453
Celebi,Confusion,Seed Bomb,40,1.663653399481579,1.6796120107594597,1.6644112685358183,1.6791974178196,1.5814673126855006,1.7231552794833427,1.621502544502666,1.666413144298709,1.4664001777326114,1.4723158051337637,1.707808460427666,1.6857556467871075,1.8617695114587611,1.8527896400909971,1.7025139122147748,1.710499658805631,1.8334414837500104,1.8547200467290712,1.6386050941675616,1.656121729076521,1.830752102362887,1.8648059134877113,1.7128728922771843,1.6995288219298041,1.7343812604492443,1.7238186282063477,1.966565428164504,1.9414396766224378,1.694751402935825,1.6500808900604227,1.8527706127607932,1.878312147012387,1.6892772027063345,1.6874378595461375,1.6970764294207425,1.6686679277830632
Celebi,Charge Beam,Seed Bomb,40,1.8240517279325783,1.8465921937861491,1.7234882715867572,1.73172461141348,1.7657398855585207,1.9331724047219971,1.651025011346891,1.6964064287273308,,,1.7492321988910875,1.7260314166932262,1.8532631300580729,1.84121646659689,1.907905146364351,1.9270319585044149,1.8472995492976674,1.8745279559251704,1.8193995835118808,1.836332074678422,1.8405346803138223,1.8658707189802513,1.9311204576468823,1.9258974540512033,1.7673143676647805,1.749989347037241,1.9839006820161085,1.9569881912488432,1.8706328240469614,1.8632827009429125,1.8430748615037988,1.8676781256902228,1.9143429887535879,1.9073793933282936,1.7427238254457518,1.7088904763236685
Celebi,Charge Beam,Leaf Storm,40,1.8128111195238148,1.8362097677160811,1.6611572459496604,1.66834546621567,1.8261344436451874,1.9535322495069458,1.5894316421121482,1.6305343727983308,1.6999740439998194,1.7267759961493612,1.6768935693990668,1.6550819401658956,1.8410946328031919,1.8671284471844656,1.9467630427762337,1.9756464991006963,1.8768031388851212,1.8874443483028607,1.858926430848159,1.8901288223481054,1.9023063521396093,1.9698573942741069,1.9285004491091609,1.9501196460450219,1.6538158144390394,1.6649273790214336,1.9712963761182483,1.966969951532438,1.9084917712809626,1.8913119358785047,1.8776076725211606,1.8614718492902744,1.9171858485391688,1.9369937787051934,1.6842979750432103,1.6589961339395094
Shadow Blastoise,Water Gun,Hydro Cannon,40,1.2655868019825383,1.256120701851302,1.2677704672787917,1.2577704648235437,1.3010377917496125,1.319261820281993,1.2509727501001822,1.260785506662333,1.2810001528764414,1.307832847815407,1.267459075292668,1.2337789509640698,1.2452042910143235,1.2265564228799262,1.2878331291906384,1.2758083549418457,1.2773688236792433,1.2352870508437177,1.2830300769011582,1.2505642447513134,1.2250963892319304,1.2191503880620478,1.2925148106417312,1.2712882513685335,1.2126246152596827,1.2230116886575249,1.2761859912055948,1.2542573842435134,1.2409476322550856,1.2512047321582764,1.2720103578212125,1.25010139001222,1.2253625747361487,1.2184765335539072,1.2296571237210079,1.2013826901046398
Shadow Blastoise,Bite,Hydro Cannon,40,1.5667538156363974,1.5878056511012106,1.5717765007109261,1.589350766420064,1.500479847716585,1.5227995794937164,1.4629569448819233,1.498153706936713,1.626046076299642,1.704507127027042,1.5555997921604083,1.559117686365618,1.3338166678057202,1.3187647386463668,1.5737022458577805,1.5733188440316677,1.6783648422414266,1.6710819603003118,1.3770742697734315,1.342972580858359,1.6400536415202875,1.6472242001300492,1.5820422874618874,1.5769727872344212,1.5078659013527487,1.5280877150033463,1.8386422754598732,1.8430670429459182,1.5527074733627395,1.5550044058684682,1.722088513547066,1.7485146407177645,1.577045518365616,1.585449135337925,1.5769406417561027,1.5654566522356637
Shadow Blastoise,Water Gun,Hydro Pump,40,1.6287051275909357,1.5563228672824796,1.6435326665405803,1.554615077521795,1.7047872073479213,1.6468985789921577,1.5673223356773536,1.5354624368161987,1.660220285054073,1.6271534134512216,1.548315979522323,1.5127529966231497,1.5337122271643835,1.4991624392083223,1.6268823991803891,1.5751643083606162,1.576360430895073,1.5134297230330327,1.6264953870959624,1.5464711212751963,1.492999352413872,1.5033107868981954,1.607859875046281,1.558930824079886,1.464592143981299,1.4548684994696197,1.5386206149638066,1.5062649074605234,1.5239265947068599,1.5027476746528876,1.594969464437564,1.5313660657694819,1.4898096728941703,1.4792201460966392,1.511986196035502,1.4584235146028874
Shadow Blastoise,Bite,Hydro Pump,40,2.158821904087284,2.0430990583481754,2.164412968629041,2.0398580153393984,2.0700065681907627,1.9107389456956478,1.9085257049156397,1.8754809961626504,2.303419373074609,2.2923560959073668,2.0174524894827317,1.9844978884355207,1.6170090990415273,1.587865307277131,2.045428802344578,1.9900913339833002,2.2773405458180025,2.196489103780361,1.720740983339631,1.646828810722402,2.2091527638573445,2.182047943847918,2.016296577611857,1.9721248971807726,1.8672461084185636,1.8613842453841039,2.3709270048520503,2.355411974276139,1.9938804923571045,1.9805303725214838,2.3452014413771765,2.3047605902468655,2.0522240838055588,2.01209045439368,2.044852913315478,1.971786846663219
Primarina,Waterfall,Hydro Pump,40,1.365215186566089,,1.3684518425632426,,1.4342362101011024,,1.3743514556440197,,1.3897375914371592,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primarina,Charm,Hydro Pump,40,1.7259186262736688,,1.7437916238570683,,1.910361805178305,,1.6593271798520315,,1.380807407578492,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torterra,Razor Leaf,Frenzy Plant,40,1.3309958175919236,1.3201383839202012,1.3333371898218556,1.3247311276118077,1.2582340987711493,1.3370697476218312,1.2775436080243512,1.2803299712624967,1.3489177667721401,1.3282248709144853,1.3536892924790795,1.3130693364325423,1.2876538808493627,1.2453474603149026,1.335861048131648,1.3246031391831428,1.278437344126263,1.2653881091351225,1.2980950625939855,1.2812792095795795,1.276589548648513,1.2744250821678496,1.3331102916605027,1.3138525917783483,1.3413564973839063,1.3273467462390265,1.3625665333602688,1.3259801405541534,1.3335627114540078,1.3144450892808115,1.29590389681552,1.2919782145194811,1.3129093034228525,1.2889369248733218,1.319691313016523,1.2847071547103885
Torterra,Razor Leaf,Solar Beam,40,1.4951454791755536,1.458140894589144,1.5008714412909014,1.4597716092473494,1.4075286345823168,1.4674401247163202,1.3774075870574933,1.3732689867200483,1.455045967416421,1.446000187733238,1.4504367221035992,1.4081652413087793,1.3974628697902098,1.3380432241993223,1.4604286956902555,1.4341168329448175,1.39436687994836,1.3601042993005392,1.4109565359565994,1.3887268421563927,1.3708314271928292,1.3588123524995055,1.4337003922296252,1.4290810621149757,1.4287538691092563,1.4123302941256162,1.4394603420354612,1.4174986546655133,1.4448330146859467,1.423359408866904,1.4258033113007735,1.4015130543788372,1.4072571665334743,1.3655465618079854,1.4234806841295367,1.377542147550504
Torterra,Bite,Frenzy Plant,40,1.5937458070293942,1.616550040506165,1.590085268285971,1.616818508803213,1.5594135116312444,1.6692014895995724,1.5073088150727811,1.5338822304528106,1.7087765925270915,1.7221429192496873,1.6465238381168794,1.6310111197126644,1.4011031439991488,1.3710631303618404,1.6179202018972947,1.6350103785610879,1.7175428622213302,1.714905019455101,1.3891923545766822,1.4024699045577533,1.7750199500907073,1.8227584379437365,1.6372570454949709,1.6288144693372784,1.5813323091467135,1.5804040868704055,1.855959510643452,1.8738728050623648,1.6346542721643398,1.5812370316718911,1.7658625338651528,1.8024156230500958,1.6441476729272428,1.6465473952760195,1.640870651188955,1.622930006840039
Torterra,Bite,Solar Beam,40,1.9323444802342815,1.8650530102799847,1.9458094622949573,1.861586165110191,1.8625041271305898,1.933485440178152,1.6769702224274092,1.6984327678522273,1.9762140204194534,1.9600601589377475,1.8234226053687672,1.8027188648097705,1.5468445750872313,1.4937093868669507,1.8454936240634614,1.8191481162318077,1.941151431986641,1.9263243961062375,1.5381134260412668,1.5215050030338308,1.9782194099175856,1.9884898161710904,1.8451679048042042,1.8178056199192556,1.7034303016404946,1.7067886885468773,2.0969091584470623,2.09355464899646,1.8195278587369286,1.8339402175912238,2.071112519195789,2.024372013303495,1.8121986271127688,1.80476621408271,1.8303154291180752,1.7677869224319134
Breloom,Bullet Seed,Grass Knot,40,1.6181277929935165,1.382952455481399,1.6341711142503714,1.3832147014818683,1.4173730846812358,1.37979759005747,1.2998719156563712,1.286432952858813,1.3941024888064748,1.3663926485523006,1.301916442746024,1.2445946979217888,1.3289028847646538,1.2492040544350465,1.4217703773741595,1.3478374000132702,1.2954126505370882,1.2447203937072235,1.3591866303564066,1.264426303392635,1.2293897107125393,1.2018083133421207,1.362825592559587,1.2712895695202022,1.2387699750226828,1.2278601295233167,1.2590114768248883,1.2247759995879635,1.3698132961882243,1.2949245312209616,1.328499126235309,1.2728677185058233,1.249816516157628,1.2192193910084792,1.261875399523249,1.2147117376878658
Breloom,Counter,Grass Knot,40,1.7332204277020056,1.4404539246038774,1.4817476446091569,1.242828105833716,1.4662650326604605,1.4285492828002082,1.1534804750210728,1.1303801074882673,1.2838332063029085,1.232680325367532,1.1676157560891727,1.1242740674471243,1.5475952935716748,1.4624548392609746,1.518363279676727,1.436522773688466,1.3847154120296998,1.327903480407977,1.7925736138274464,1.6620336380966334,1.3363803035990358,1.338793339550758,1.4636191176740125,1.368564583112792,1.1488303102718547,1.128084265472548,1.3774267917327303,1.3452839765778597,1.2378697845923456,1.1705638157518514,1.4159974356431584,1.3315242470858006,1.343359353085967,1.3123753781541798,1.1671856090479293,1.1220111542832039
Breloom,Bullet Seed,Seed Bomb,40,1.79175677226073,1.5741374843083193,1.787113266878382,1.5694791021335404,1.5487074047106077,1.5527802344640245,1.4793862155735682,1.4830969096354616,1.5873722959291972,1.5544267243505951,1.4621506516598384,1.4297196803708898,1.51480299892835,1.4278493046267084,1.593124799214601,1.5145877389622524,1.4699888972186919,1.4155643141293321,1.5538629872660168,1.4357006875090577,1.407803655895838,1.3834322723075976,1.5455529825026515,1.444643948888873,1.434489893009441,1.4168404661235188,1.4560559924204264,1.4231066304121962,1.5482986010523982,1.4797167804750135,1.5286358981427974,1.4302415728573092,1.4113523064409665,1.4009093787978708,1.4441048661950904,1.4056352766470168
Breloom,Counter,Seed Bomb,40,1.818705541253174,1.5714390862589864,1.5703036017645116,1.3594084257591712,1.586219918170556,1.590811468851732,1.280258287482209,1.2630927441926236,1.4182521823387015,1.3689449343395705,1.2917580870858323,1.247828561110095,1.7429205473751157,1.6434012471298838,1.656826904973733,1.5972338504639176,1.5432913644514543,1.4821204932493448,1.9660081983536069,1.8523878079816027,1.4825312061531535,1.471822608571115,1.626542908796398,1.523712665222498,1.2850666236290373,1.2685964623092207,1.5462657110499731,1.5118321946090716,1.3784377114303248,1.293253204921451,1.5831918154310145,1.4851651199223124,1.497743716692602,1.4853966524042095,1.295655411418246,1.2465274895937326
Breloom,Splash,Grass Knot,40,2.490152098655262,1.9589876228755925,2.604432686177761,1.9537136343014327,2.0049639145712583,1.8707429342071997,1.733471362076901,1.7382568676708259,1.9046655910324217,1.8921219103116074,1.7586943776186048,1.7143943033521267,1.7724085298905263,1.6889999620083636,1.878794911117257,1.844759730027214,1.7107233051674497,1.6710875891463464,1.8594267300649259,1.7489043969046965,1.6803559101723409,1.6741997509570157,1.8319791145202156,1.7374462020856967,1.7019859533554156,1.6996030413641712,1.7083015355905076,1.677306738038955,1.8198241809126459,1.7771037502145357,1.8181170153988375,1.7576807668135708,1.6986234809554668,1.6873606280955387,1.736903346016319,1.691016407036512
Breloom,Splash,Seed Bomb,40,2.5680520786615872,2.154669223283293,,,2.113812834737805,2.081175568392141,,,,,,,2.0161068042361516,1.9109741647356073,2.073955856753439,2.0266575115223158,1.9541131105945029,1.9297230129299014,2.0708881088064652,1.9484498796819334,1.9333593046157642,1.9521440248446964,2.053998959409108,1.9555481207573693,,,1.9937322844208272,1.9708990386408478,,,2.036212667693383,1.9445827929090327,1.93661558585707,1.931759697068966,,
Gyarados,Waterfall,Hydro Pump,40,1.3473781238791125,1.3129360626607376,1.3487333223614764,1.3144303969157114,1.23647811146026,1.313478759280928,1.381513726637894,1.3033785919433825,1.3768339948813886,1.3485275126734797,1.3764771263735884,1.31091661210939,1.2541425733356724,1.2265830049922846,1.323242614239606,1.3068689134785247,1.3429650847081407,1.2714898586488204,1.27998716990935,1.2706135663994877,1.2814045710145525,1.2531009888842872,1.3428243167948064,1.2990438236508752,1.2858454889524975,1.2770186886984656,1.2913608905686673,1.2720475902084514,1.277844574471693,1.2670245597356897,1.2868829118058214,1.2609640444929038,1.2978667347077866,1.2652076334532192,1.3761130850029,1.2886967821704034
Gyarados,Waterfall,Aqua Tail,40,1.360775609625885,1.3489106482531108,1.358426149959615,1.3467759053752133,1.2735937600426843,1.3649598030188128,1.3964631714108657,1.3398194397206904,1.4080119353607607,1.3936228845628105,1.4249794833855944,1.34635933425583,1.3114434250893803,1.281443671678007,1.3726857353423039,1.358440736511961,1.3697640775910496,1.3071471106550316,1.3263954117055492,1.3214813694122969,1.3422746949480446,1.3118433804101575,1.3981718921916795,1.352229069212339,1.3545027225811954,1.3348340184849492,1.346703438971362,1.315899740168402,1.3517035398942676,1.3224407107435485,1.3451960246194337,1.3146866226129261,1.3527959630309228,1.3079797458367513,1.4251890750727099,1.3362740653101575
Gyarados,Dragon Tail,Aqua Tail,40,1.6109930032744726,1.6258824088506267,1.6083983633710368,1.6225704341705813,1.5527953990968297,1.6943175080730628,1.7223092455637286,1.6607517541391033,1.6465674289591972,1.6577226423523483,1.7504402804902972,1.6844327613945564,1.6213103765898895,1.6039095264350738,1.6557568335541468,1.6622147201158328,1.8459558193499666,1.8240185111838936,1.6036301927368108,1.6167760491400962,1.8408726915088436,1.8295360253571042,1.7425309488056093,1.7065023878249534,1.7010036892679763,1.6994561080626993,1.9281769035494225,1.9098144592820974,1.6532695192286377,1.6413849464484307,1.851207106080264,1.843199252765869,1.6518315079736847,1.611707684988704,1.729336047777573,1.6502693059961866
