Attacker,Fast Move,Charged Move,Level,"Arceus (Ghost), Tier 5","Arceus (Ghost), Tier 5","Arceus (Psychic), Tier 5","Arceus (Psychic), Tier 5","Azelf, Tier 5","Azelf, Tier 5","Cresselia, Tier 5","Cresselia, Tier 5","Deoxys, Tier 5","Deoxys, Tier 5","Deoxys (Attack), Tier 5","Deoxys (Attack), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Defense), Tier 5","Deoxys (Speed), Tier 5","Deoxys (Speed), Tier 5","Giratina, Tier 5","Giratina, Tier 5","Giratina (Origin), Tier 5","Giratina (Origin), Tier 5","Latias, Tier 5","Latias, Tier 5","Latios, Tier 5","Latios, Tier 5","Lugia, Tier 5","Lugia, Tier 5","Mesprit, Tier 5","Mesprit, Tier 5","Mewtwo, Tier 5","Mewtwo, Tier 5","Mewtwo (Armored), Tier 5","Mewtwo (Armored), Tier 5","Uxie, Tier 5","Uxie, Tier 5","Mega Alakazam, Mega Tier","Mega Alakazam, Mega Tier","Mega Banette, Mega Tier","Mega Banette, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Latias, Mega Tier","Mega Latias, Mega Tier","Mega Latios, Mega Tier","Mega Latios, Mega Tier","Mega Metagross, Mega Tier","Mega Metagross, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Mewtwo Y, Mega Tier","Mega Slowbro, Mega Tier","Mega Slowbro, Mega Tier","Raichu (Alola), Tier 3","Raichu (Alola), Tier 3","Alakazam, Tier 3","Alakazam, Tier 3","Banette, Tier 3","Banette, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Drifblim, Tier 3","Drifblim, Tier 3","Dusclops, Tier 3","Dusclops, Tier 3","Espeon, Tier 3","Espeon, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Gothorita, Tier 3","Gothorita, Tier 3","Grumpig, Tier 3","Grumpig, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hypno, Tier 3","Hypno, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kadabra, Tier 3","Kadabra, Tier 3","Lampent, Tier 3","Lampent, Tier 3","Marowak (Alola), Tier 3","Marowak (Alola), Tier 3","Metagross, Tier 3","Metagross, Tier 3","Metang, Tier 3","Metang, Tier 3","Slowbro, Tier 3","Slowbro, Tier 3","Slowking, Tier 3","Slowking, Tier 3","Starmie, Tier 3","Starmie, Tier 3","Wobbuffet, Tier 3","Wobbuffet, Tier 3","Xatu, Tier 3","Xatu, Tier 3"
Crawdaunt,Splash,Night Slash,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8602454828240633,3.011830142370554,2.7209087255782136,2.7596021928351444,2.839318466164732,2.9752654630392166,,,2.7578208667574993,2.955005398318697,2.8623481130398756,2.887188446503344,2.567144197011559,2.6003528332579267,2.990514349870462,2.8736209565183457,2.846145764273706,,2.677434283049518,2.8842383868470955,2.5671419099062667,2.8159354415527718,2.7782415609626496,2.868816907073036,2.746523992067818,2.8644277182557296,2.941035643296393,2.8831897645274327,2.7361359228356346,2.872018101452991,2.8992235096461942,,,,2.7293119405663777,2.7450957372642333,2.651172731635003,2.8587173602857674,2.6777745617740725,2.856468164260092,2.6495047489823613,2.851039891590265,2.826539440277852,2.912380475610767,2.9211827172597564,2.961586447592978,2.74431717592412,2.8627708249212156
Bisharp,Snarl,X-Scissor,40,,,,,1.7192134492695834,1.736048496624784,,1.8025572356910584,,1.8080314415419423,,,,1.864471199068107,,1.8483966478050633,2.5145137396017785,2.562793799042625,,2.5598672583631137,1.7820382771601109,1.819450840889157,,1.7617579052871344,2.167301743878536,2.264245054738106,,,1.771984656748608,1.8121554931752555,1.7850127012245274,1.838017676317892,1.7855229170676206,1.8159670274173692,,1.703086811049588,,2.6553206997920533,2.351471696829311,2.7042943737634775,,1.7682417915282422,,1.6963211722533738,,2.199324029167089,,1.7643923376891415,1.7235655177024953,1.769530585200745,1.8053562270959436,1.814018433477134,1.7700106878714035,1.8089125199956737,,2.70686735421144,1.7653866148898796,1.8272987201491058,,2.68600771470401,2.6154193026185184,2.6013280773295726,,,2.6573651706192183,2.6422137933863543,2.8841360394931708,2.7517169883911383,,1.8004611058640891,1.6548569575976313,1.7916777343677792,2.525624275559673,2.5867089161786536,1.835326411502859,1.8443555034126973,1.8212815753449567,1.8240116403789841,,1.7808385303936676,2.8041992173080326,2.793580578537634,2.7065183719238237,2.6395734146641887,2.2662513146636156,2.2920986161462844,2.1851646042822495,2.2955475393915243,1.746250866917069,1.838260771444802,1.7354314789687924,1.834965338685664,1.8504448188904374,1.903305888269714,1.8493630535626908,1.8484173488315843,,2.319805693292196
Bisharp,Snarl,Return,40,,,,,1.8698516584323908,1.9183764597697248,,1.9800149000862655,,2.001322587043003,,,,2.055245927588374,,2.020372154384598,2.5145137396017785,2.562793799042625,,2.5598672583631137,1.9642523182584652,2.012258635402955,,1.9760367265708318,1.8556250647566102,1.948550847761489,,,1.931077446126487,1.9842912319930504,1.9630174252446864,2.011375174114542,1.9997482314429151,2.037039111169697,,1.8710917086691072,,2.6553206997920533,2.351471696829311,2.7042943737634775,,1.9169934374087703,,1.8673870640945294,,2.2594225926457203,,1.9506322522169575,1.8856270334171559,1.934228881180082,1.9915043816798674,2.005650948720169,1.9661057671754094,2.0018188235428065,,2.70686735421144,1.9361162182668905,2.010395243646113,,2.68600771470401,2.6154193026185184,2.6013280773295726,,,2.6573651706192183,2.6422137933863543,2.8841360394931708,2.7517169883911383,,2.0204684448828334,1.8139299555835569,1.961289933571546,2.525624275559673,2.5867089161786536,2.038936658535758,2.0591395533417858,1.9944607464321036,2.0087426795303145,,1.968731519606352,2.8041992173080326,2.793580578537634,2.7065183719238237,2.6395734146641887,2.260001506458042,2.3007106903051064,2.214858342185023,2.333315639237723,1.9603904564948753,2.0629152897429397,1.9460405359565807,2.057280058308135,2.0490689957970902,2.1039190474657343,2.054543596847422,2.0597074913161877,,1.9944568731216534
Bisharp,Snarl,Iron Head,40,,,,,1.9424821075396388,1.980108183589517,,2.0458245990201145,,2.066062608315103,,,,2.113370712117674,,2.1036223088596206,2.042829904583651,2.061159411188783,,2.018073733252563,2.055100967505504,2.090698150393832,,2.018574889506326,1.9074158008845317,1.9966167227813953,,,2.046487227585025,2.0825873704022455,2.064029266654492,2.103077347934007,2.042609354999553,2.0747156352156515,,1.9516779602071743,,2.079175646520825,1.8986653991729299,2.1418016257288013,,2.0101048898845684,,1.9278476884831561,,2.387009629639381,,2.04204466115659,2.3873692815958827,2.419899817561657,2.5302842334192905,2.5020300829595827,2.03682493266641,2.0630157247115215,,2.12221761132135,2.0144572720308527,2.0827011680711127,,2.1159987934706908,2.101224140203304,2.0807149987406954,,,2.1150316626956793,2.095942786191606,2.311578081740531,2.211239981347118,,2.0552999384193815,1.8818095249941829,2.0252900092119694,2.0118628813691917,2.043849115181088,2.097301406446615,2.1016097287890823,1.6171123113666175,1.6192081247542185,,2.0386345653134885,2.714073125884435,2.6708092824758936,2.6557175076410604,2.563163401650538,2.4534113237555015,2.4771623115311043,2.3642754833432584,2.4739560852949682,2.4526551179228258,2.546552375357627,2.433674694708277,2.542163948860065,2.5930242055864663,2.642716964814602,2.0960946819001243,2.095486580699584,,2.068371674898126
Bisharp,Metal Claw,X-Scissor,40,,,,,2.122414466937721,2.141651272890942,,2.2644174054755437,,2.1829803220589876,,,,2.3563678579035576,,2.2720547438612844,3.5578043505973502,3.5970477802547864,,3.4549671596470226,2.1720467061082753,2.2471314762768166,,2.158064925944596,2.5034113103167805,2.627817540291646,,,2.144923303355077,2.1842088042018224,2.0951382420580416,2.1877131860649337,2.143904768651866,2.201837502842559,,2.1085740361238283,,3.511155186790525,3.171282278624678,3.7042512006725605,,2.1060334872175184,,2.0036676508716496,,3.331577567896711,,2.05914364884991,2.471043049050491,2.5800332127398002,2.538707941793529,2.609017240068123,2.0846475995040827,2.1351342841121923,,3.5545947442230235,2.097250342236238,2.188451327012302,,4.268692567564625,3.4518476810562624,3.4093246940857553,,,3.956495774712544,4.008335943026316,3.958488091083762,3.7667895942842073,,2.271049802307821,2.024353340685235,2.2037088214040934,3.809743228075098,3.950876277298558,2.1882936178282812,2.2126998761164893,1.8341432507883344,1.8383052116806038,,2.22970381200277,5.761785012337453,5.66841335769885,6.140126701757381,5.988490215662438,3.29040897678952,3.326921362659007,3.2604392846743706,3.447438791972382,2.3695160833119107,2.5235958608090003,2.3565595318860244,2.514049607468504,2.469049021773234,2.5679330943880125,2.306097270430881,2.3156137826925454,,3.023169444063994
Bisharp,Snarl,Focus Blast,40,,,,,2.416743068546364,2.3920039540595135,,2.437529102904365,,2.5129185790157584,,,,2.523988763200443,,2.5055303797013444,2.5145137396017785,2.5645237531148934,,2.558496928616386,2.558420867549006,2.5442194432234007,,2.448750735031436,2.408662620292073,2.533984432160184,,,2.563485403062073,2.5300139149179177,2.5554934174698563,2.5523027116400647,2.495912440715913,2.507488679902473,,2.3662534392686245,,2.6518035026305857,2.351471696829311,2.7071539136346696,,2.4233203030150343,,2.332020434187798,,2.0436854934440043,,2.5149119485774634,2.395462975388688,2.410092146074518,2.5432299938157445,2.4794321800115755,2.476771236800479,2.477465729834968,,2.7071446424278083,2.4532605305775497,2.5096621200815687,,2.6856958344256254,2.6154193026185184,2.6010620990419944,,,2.6573651706192183,2.64050390253322,2.8841360394931708,2.7518729495933005,,2.452045563024452,2.2658708506009146,2.408260876492569,2.525624275559673,2.586937613597563,2.525738269103003,2.520053774796582,2.1320443116440173,2.1250940892648975,,2.430123767529339,2.8041992173080326,2.7942125524896855,2.7065183719238237,2.6381942287403533,2.078765039173887,2.0726309902253974,1.9668399017479088,2.0576032865568985,2.4498216511918134,2.5207168430378015,2.420900271370421,2.519253107834408,2.6170870040586958,2.6497365873544014,2.5115878867182198,2.5002281646948807,,2.6003764811579493
Bisharp,Metal Claw,Return,40,,,,,2.477750864933214,2.556080150616697,,2.671059343466013,,2.590187956834324,,,,2.8293035058771907,,2.666063257666656,3.553318241937008,3.603440897660226,,3.4226353576484034,2.5924466363028698,2.6750615540152087,,2.6025753124848765,2.2297059283488236,2.354486494509715,,,2.491428785221334,2.562403983044713,2.452250318765279,2.5428196278582726,2.550952801865047,2.6164372205275757,,2.5263150768224714,,3.5202463930520875,3.0271906859522746,3.4799787349947158,,2.4341309771911614,,2.348018009952023,,3.9915507492749516,,2.427479943327269,3.166416401155714,3.3092437606644323,3.2649457927066767,3.351165664251221,2.432023256808174,2.4946276748660785,,3.5936552841359988,2.4323507055774383,2.543350338120038,,3.8990155870464736,3.446838882028132,3.418707044080309,,,3.6551315768384556,3.6481310762907473,3.998498684423348,3.820393205713216,,2.7165799006770053,2.369133990673347,2.5753018901894076,3.5989588924138687,3.67103111658423,2.564951486640848,2.5977914973753236,1.9815636409086872,2.002886303781824,,2.6666242658703747,5.002890059350248,4.973682267926154,5.2664835234479375,5.1843868321131925,3.6964428593423846,3.764024635880598,3.775357064096933,3.987091295412529,3.01328740568247,3.2003423054279185,2.997853459972863,3.192592453498757,3.1002985851088076,3.2166621012693764,2.761949882811472,2.769630822641522,,2.761824155238063
Bisharp,Metal Claw,Iron Head,40,,,,,2.482097389278293,2.5375526938356234,,2.657611517473307,,2.5733545221695944,,,,2.7869995791826945,,2.6670258718129745,2.5946723068300126,2.6397090767926517,,2.514830108797096,2.6109122203969233,2.672945421861715,,2.549366011526395,2.2356856556007725,2.346318861946138,,,2.529637258768165,2.580769551264005,2.504142165837495,2.566537272812575,2.5275304597968518,2.579615414641216,,2.5159379901968806,,2.562788965876363,2.2772193645214993,2.5630614044790545,,2.4640528974038194,,2.342245413611965,,3.9296671129598093,,2.4372903509279484,4.053214417304027,4.177197207060693,4.175766821066186,4.201747110211879,2.4545965542302595,2.4949480681759963,,2.618433102790932,2.4657516623628433,2.5545279022343674,,2.7685094108415194,2.5769143305718347,2.5733988567434807,,,2.6734494994696,2.6631164836880012,2.870474699712199,2.773745776213438,,2.6608089866093563,2.3785824973971366,2.5722751281691316,2.5598833379816486,2.6371700291938627,2.563311694599039,2.5778444399638825,1.6520036276586718,1.6563535169342687,,2.6487559349592855,4.228430666898982,4.220692739044148,4.475769239544401,4.370578940110429,3.835381465332003,3.857501822764123,3.8038195495140297,3.996237876466508,3.7690982698664386,3.957151870685382,3.7541548507462688,3.9492321411774602,3.9396431481554783,4.047427175285009,2.719324245141886,2.7110611912570715,,2.7513937906898005
Bisharp,Metal Claw,Focus Blast,40,,,,,3.2502735172125963,3.19256441047944,,3.2929554112340202,,3.239538428412491,,,,3.5065667788928296,,3.3117379570344965,3.7534202816557145,3.757491301133493,,3.630354492463123,3.4147255366861198,3.412979642819826,,3.227839738662633,3.0713504338644375,3.2593408169481877,,,3.3348541814825556,3.2538487054300353,3.215360245404197,3.219873878448416,3.175476024510299,3.2068685509332227,,3.240288958219791,,3.7220833586623527,3.171282278624678,3.7053191475909744,,3.0414749655252327,,2.9341559617803776,,3.2871759594632923,,3.0963289898942365,4.331691030131917,4.365073893586544,4.402195873629992,4.370110061692436,3.0552494549185583,3.0610951438265315,,3.7321816756246298,3.096297267296624,3.1733829985160886,,4.269164902306254,3.6646054248183413,3.5803000385122927,,,3.956495774712544,4.008146244193225,4.294038837110421,4.044193431710562,,3.290389654456042,2.9554717649643547,3.1726726264471834,3.809743228075098,3.9525599195285546,3.1631892090918003,3.1654686127981235,2.0709058634894717,2.093002677583054,,3.2851345244270065,5.381915772421721,5.248429757157371,5.7728342441201645,5.5682803303753605,3.1843547291557153,3.1566603821518324,3.067289288755183,3.2126989996539272,3.8963997852232226,4.032974159557915,3.8789128222523748,4.026627428295824,4.202538217855099,4.222717336225032,3.41213237822677,3.3774521033217377,,3.975877671333763
Trevenant,Shadow Claw,Return,40,,,,,1.9624778975901436,,2.113454282559786,,,,1.8901487411968168,,2.226228323406052,,2.102803798769498,,2.575028087528268,,2.491671929079267,,2.1797306100822764,,2.0282942598106333,,1.9895181021646848,,1.8747344299871145,,,,,,2.062632797417473,,1.9092508438814824,,2.2868992545159275,,2.3580070590666806,,1.9879357735858822,,,,,,2.0232168786155724,,2.08770468132284,,2.1590265796891246,,,,,,2.037884119466684,,2.626872657926647,,2.443226672095294,,2.109907105048532,,2.5404827989731955,,2.5960605969042727,,2.0252216076945557,,2.1260610614579982,,2.6725744569248366,,2.1909252936872146,,2.1339916744279672,,2.1333410949497225,,2.660435074071698,,2.492355728239349,,2.284214564792375,,2.3527249788451305,,2.1437930769088047,,2.137367028493894,,2.113366877761595,,2.239361554565639,,2.228132219231591,
Trevenant,Shadow Claw,Seed Bomb,40,,,,,2.1348191174268596,,2.3010552792766643,,,,2.0872319461067868,,2.412560873113512,,2.2399548003913625,,2.575028087528268,,2.491671929079267,,2.583941471829217,,2.368530029952893,,2.298189919350614,,2.050068224426353,,,,,,2.225352548368808,,2.0609652493466353,,2.105158141345212,,2.3580070590666806,,2.368879310250723,,,,,,2.24162473619531,,1.7743589208597956,,2.3160286481343904,,,,,,1.7258734116602583,,2.626872657926647,,2.3146750102145677,,2.2860646270697593,,2.5404827989731955,,1.7937881241237636,,2.1889368012153962,,2.2707904821205616,,2.6725744569248366,,2.3335944221863207,,2.3062841993169525,,2.3105534296752532,,2.660435074071698,,2.492355728239349,,2.3559449497189737,,2.444219111008021,,1.7858045262651017,,1.7860714043419266,,1.7851223668668303,,2.359625143560129,,2.6336917506260487,
Trevenant,Sucker Punch,Return,40,,,,,2.372229817880833,,2.6846041088160324,,,,2.3397131352272735,,2.7052998282519463,,2.5827980503872148,,3.7704295715384593,,3.7062015755512987,,2.504305402719086,,2.6283052045664204,,2.3737342144242217,,2.440844443077585,,,,,,2.657676030957736,,2.528681699939993,,3.2861033358138063,,3.3017104817821896,,2.3337210506363086,,,,,,2.481214094477876,,2.640113911667482,,2.634161598000549,,,,,,2.521286897630028,,3.8506031063515977,,3.572938329852867,,2.636384019428975,,3.9367638494983614,,3.7276340613390704,,2.6084640671394874,,2.5252368603633255,,3.9109897870593606,,2.6208529360581543,,2.7364174923253044,,2.6998117049481722,,3.7577142301797375,,3.837357160542129,,2.9941220238984823,,3.1619618640787666,,2.716761015703602,,2.7102946065128903,,2.6702690817007375,,2.8238203865789933,,2.6721336118587686,
Trevenant,Sucker Punch,Seed Bomb,40,,,,,2.4959408008578383,,2.7649427302396252,,,,2.4590085058682916,,2.8103704560864995,,2.613838077295493,,3.604301597229994,,3.6577945386803745,,3.4040626468286597,,3.598719296051177,,3.1690982814226234,,2.504858767487347,,,,,,2.6942770598837567,,2.639291820206117,,2.5514983499137305,,3.3414791133942248,,3.2503840526044856,,,,,,2.6981248915709983,,1.9822427349422218,,2.6960945806891656,,,,,,1.893023634985569,,3.684727302163644,,2.735966705821313,,2.6915769936447296,,3.734661604012395,,1.9499020353075773,,2.661496842255982,,2.5863163825219107,,3.770484957924436,,2.6587171653470327,,2.7547902640604063,,2.758076436554805,,3.635286591064254,,3.6920332699852714,,3.348717006542996,,3.456449178568686,,1.973362101327604,,1.9779469131614655,,1.9810050210722623,,2.819650758852824,,3.6430943179010766,
Haunter,Shadow Claw,Shadow Ball,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8692891928413944,1.621118450360838,1.8663043050746013,1.7637681241923457,1.9160523852509557,1.719927486515493,1.7535903150902583,1.637668047445963,1.8983707925896613,1.6335707200071068,1.6987724716899273,1.598422435036679,2.1022128680724155,1.852593143011071,1.7940760296485432,1.6845110302467585,1.795048976421525,1.6547752919197458,1.7322448836715345,1.6457840995766748,2.0969402085000275,1.7032594119408548,2.0400212659746186,1.7174607434509108,1.7817124982415562,1.6908028469996317,1.8497571857189952,1.6581510342371968,2.1219238844805255,1.687026497008176,1.6849072858758654,1.61330947764432,1.8564011258998367,1.5576814681326214,1.7992324503283985,1.6770920629321515,1.7655936366376446,1.6273789148714195,1.8548122429727765,1.66260111641184,1.8239465739484395,1.6661804293931004,1.8116384640574508,1.6247290458898336,1.5607164714432473,1.5187099965631332,1.7075926770548584,1.6854415457602987
Haunter,Lick,Shadow Ball,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8557080637449164,1.630249970511072,1.9987793595827457,1.8373460475455845,1.8636112187634428,1.725426164164612,1.75392669448071,1.6351432043896057,1.8688026854860975,1.6690541779851367,1.730654987077818,1.6277520654066528,2.088302309899925,1.883526613036099,1.7898882391829098,1.6878719012605568,1.8870948279658637,1.7101220772158252,1.7175762163949544,1.6649116810101836,1.915998959567734,1.6322850078815554,1.9741387439326818,1.7033399856337783,1.8428833714649535,1.7263057677447688,1.9129714431170366,1.6623036570710445,2.0151637319339324,1.687186117241889,1.756027981895584,1.64317306155267,1.8297728004434646,1.5669541965007738,1.8008612582697439,1.6785839924656807,1.732487540380158,1.6344644679695008,1.8625537520160502,1.6745311065966149,1.9024638738127546,1.649598010123597,1.8100294681014812,1.6223964915616345,1.5851679171286452,1.5533456641053323,1.7800430890917982,1.672937437832524
Haunter,Astonish,Shadow Ball,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0810830938141094,1.8549880848343097,2.249531016202813,2.1366083423942435,1.993453122511806,1.9003792142279772,1.9928138853728994,1.8428777856452956,2.046649910213198,1.862982862116286,1.8464390854293895,1.7553634010193517,2.479198734297768,2.234317995182664,1.9441210952920203,1.8409683445074883,2.1061962544526494,1.9421659946411027,1.9302331790356015,1.8580073750002388,2.190420496420563,1.8640291736476746,2.2148708813415876,1.94912116880182,1.9783240892081009,1.875769317351438,2.152780943346249,1.889671302839182,2.24543415330455,1.9129391000786522,1.8566276859900182,1.7711612494815425,2.0410375449231837,1.7710969757988937,1.9873760410202945,1.9184527889417293,1.962007581795938,1.8158354557453784,2.0083656569016246,1.868330761448691,2.0668955223880596,1.8435724651930718,2.0241445807542835,1.8684510597767796,1.6589743514587627,1.6206516507283784,1.911587782522112,1.8516928674754811
Haunter,Shadow Claw,Shadow Punch,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1093480368486266,1.9447603608562938,2.095702962677953,2.015776479679842,2.175845987074205,2.0456991907987874,2.023871832410479,1.959045130189635,2.1616903925410282,1.98397362705761,2.0709180994099237,1.9499146516594899,2.2486182767256024,2.087495325196342,2.049435279502958,1.9939658562110858,2.1388562866552956,1.996134348375944,2.0200207338813057,1.9856848931696371,2.258783836727877,2.030025714799549,2.255961268796496,2.00710032383018,2.09670650591103,2.0325819717154645,2.156339053347209,1.9838903184570502,2.2931734773137644,2.0335227674499357,1.9980423304429162,1.9448550416385864,2.101997196235621,1.8838220369844745,2.0332778441336674,1.9820018338897754,2.063995482475582,1.9816509414349353,2.1108915781295083,2.0093397527803707,2.068125169606513,1.9912855973723782,2.0649309902160686,1.9577045479829596,1.9079043805087512,1.8779450205249908,2.0562481183529724,2.020895251780917
Haunter,Shadow Claw,Dark Pulse,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1958478212172956,1.9852695440186485,2.135938608866658,2.086158048365336,2.2320445304568417,2.1067103748361182,2.06539383269242,2.0117858669232724,2.216005962696474,2.0218278454539305,2.079956735599326,1.9690393089311216,2.3152529650976192,2.2008687942798715,2.10088253469362,2.027767666954483,2.1628644990608388,2.0237482649560254,2.0368028370847737,2.0093955923071567,2.3540066823132935,2.0792243794319947,2.3293094720658725,2.0773388677125064,2.1323494996829058,2.0720495432259405,2.1643385414689913,2.0283240425286477,2.3777675105197797,2.078669245741189,2.0273279072345987,1.9862477688398605,2.1823481146416834,1.9161682228601111,2.0750566814801705,2.021366303852083,2.115749262956878,2.0039762818914966,2.163931002900258,2.0447539798174175,2.135980156037992,2.045813336421216,2.1117636530750103,1.994874466905861,1.9112253858274224,1.8764823506988972,2.072323093506063,2.065027446578967
Haunter,Lick,Shadow Punch,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.291190361781893,2.062458154109001,2.330592279081698,2.2195138916561823,2.333462824010494,2.163488276249456,2.15480764556229,2.0607263670977733,2.372100186454786,2.146903072091868,2.2120908896967384,2.086857460394299,2.5103951895603167,2.1920594046588504,2.205057681055551,2.120201825150904,2.3184981156534366,2.1162090535965845,2.1833825179602004,2.1131965748431667,2.3033611143748964,2.0460639710561526,2.411881045112344,2.1105119313254246,2.278686497691064,2.1935892676939672,2.3127085093991058,2.136857821399433,2.443708950543333,2.1307981772134696,2.170340742427119,2.084654769624252,2.2515936586590097,1.9798840687206456,2.1444248232934013,2.069746647731671,2.1658297175184047,2.088632152134608,2.2909302249088115,2.1422133482751002,2.2536887720488465,2.1330608137371856,2.198761465220735,2.060989154504214,2.0104851631415364,1.994369830742387,2.16215684009326,2.1241809796141875
Haunter,Lick,Dark Pulse,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2733921576392104,2.102760924530859,2.3148063785216535,2.2462056252597304,2.376000618031222,2.214260557225653,2.165181374711068,2.0804843404116613,2.3029525408191414,2.154733900193085,2.2201201284838996,2.0974859527659393,2.406886402759308,2.2936535127063125,2.2031776868571957,2.1526245173735514,2.323928288383724,2.180082876104148,2.2089955063406044,2.1234117009608164,2.2786772312427264,2.078547312577867,2.3444608859237674,2.15561701785648,2.2712388353170243,2.213010934662096,2.3295275638272996,2.135565112370322,2.3633496718784013,2.1773556341769904,2.199412484358376,2.102308085708414,2.246727209274224,2.0183352568187782,2.1573662809257304,2.123301580402361,2.169630883225575,2.1016994000400033,2.2657205641596128,2.153702028034763,2.2400284938941653,2.119748142793035,2.2252996290295934,2.096179601080991,1.9933976922077348,1.9665459573134683,2.2246285632935217,2.1655377762802157
Zarude,Bite,Power Whip,40,,,,,,,1.814162403219058,1.8731744428025079,,,,,,1.8957388366565966,,1.8713570848099752,2.188187984236654,2.258668409770133,,,,,,,,,,,,,,,,1.8164754451970193,,,,,,2.165921594656219,,,,,,,,,,,,1.8129647725247706,,1.7962609869465966,,,,,,2.275788910787957,1.8196884032857743,1.8414673926646328,,1.676908790984625,2.1624618920763417,2.2060551547356173,,,1.7143468807611968,1.8273561672431915,1.701555189536224,1.8601519476084063,2.1034345109718124,2.1522970288275176,1.7849938875405937,1.861033428484843,,1.8258702544773497,,,,2.2582181043011937,2.217198111557374,2.2728247655668437,,2.1413905263771476,2.0608986906110784,2.172634783102399,,,,,,,1.8383705170758207,1.8550309086263952,2.196066703407752,2.289346529469228
Zarude,Bite,Return,40,,,,,,,1.9200151349317134,1.9846871349855597,,,,,,2.002836142711199,,1.9944903715399622,2.2752103446326557,2.4322279088752703,,,,,,,,,,,,,,,,1.9242959129327613,,,,,,2.297553518826689,,,,,,,,,,,,1.9310827659291618,,1.9199913328361693,,,,,,2.456371162788267,2.2398396276987493,2.303132862770003,,1.781387056743617,2.258260072393924,2.3604027698430885,,,1.8325763805414776,1.960835852121687,1.8294968251841652,1.9987913236115538,2.160426018222294,2.2794836444190536,1.8956168319335915,1.9804719174077745,,1.9338724152566855,,,,2.3914977729556575,2.327023708624829,2.446343625988743,,2.112180842226916,2.044344503569406,2.1652152231696826,,,,,,,1.9529918314282924,1.9713503796494787,1.9027726308584443,2.0099507458258166
Zarude,Vine Whip,Power Whip,40,,,,,,,2.050740391770089,2.128407884079111,,,,,,2.201816439047739,,2.101706412829136,3.1352893101236172,3.2914261573988175,,,,,,,,,,,,,,,,2.0725596700444235,,,,,,3.301751846010917,,,,,,,,,,,,2.24011631221359,,2.096061599483101,,,,,,3.50703174919751,2.2087053670769627,2.241890611859863,,1.9709972565767624,3.194979202527079,3.3349034847155368,,,2.1082746064537665,2.2489891260507124,2.0072622679220835,2.1978167530255432,3.389206207762491,3.5466760567188915,2.1197661635542238,2.2085151844607354,,2.1222105844200376,,,,3.57615233015169,3.3353721325425107,3.459043315910393,,3.1220668377332443,3.327407540157281,3.538666101581275,,,,,,,2.2271449506463434,2.2429031931399743,3.273578641760078,3.4523365650773292
Zarude,Bite,Energy Ball,40,,,,,,,2.147564338409339,2.163422435969355,,,,,,2.1817512653474487,,2.158314176111959,2.2752103446326557,2.4335823345217262,,,,,,,,,,,,,,,,2.092750633523877,,,,,,2.298729850073764,,,,,,,,,,,,2.094875294513717,,2.0830741960458377,,,,,,2.4562196208490357,2.130327403093686,2.0987260935816647,,1.9349134932486682,2.258260072393924,2.3603387364817072,,,2.006518001336113,2.110996879359176,1.9861497010262583,2.127845271624532,2.160426018222294,2.2790621973280203,2.0869972368388146,2.133728032428123,,2.1435358850708504,,,,2.3917598562710674,2.327023708624829,2.4473539579171733,,2.2480819852750966,2.1225426157563945,2.3057568214959834,,,,,,,2.1327752552210497,2.1214659227004136,2.3101018064811676,2.4672315569768273
Zarude,Vine Whip,Return,40,,,,,,,2.2992792718808195,2.3896403097547805,,,,,,2.490628333712148,,2.3699882564204224,4.026021329814296,4.198761521181276,,,,,,,,,,,,,,,,2.3325394989447528,,,,,,4.3363282532594924,,,,,,,,,,,,2.6017986470639856,,2.414616517137929,,,,,,4.747206562404651,3.508768879722497,3.5044554432149657,,2.2533890691975555,4.412921403341169,4.544565718739463,,,2.4739455959092314,2.648373862600342,2.352359040720183,2.575885715171862,4.771023077011414,4.932116167665442,2.4369223269633737,2.5467464148789927,,2.40374905610849,,,,4.942137208448908,4.54301885485069,4.660996233806573,,3.4411124669694395,3.9064990331680534,4.145981987481022,,,,,,,2.6105832744674258,2.625826052405266,2.939515237715158,3.1361936199320772
