Attacker,Fast Move,Charged Move,Level,"Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Ground), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Groudon, Tier 5","Groudon, Tier 5","Groudon, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Boldore, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Claydol, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Donphan, Tier 3","Golem, Tier 3","Golem, Tier 3","Golem, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Golurk, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Graveler, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Hippowdon, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Marowak, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Onix, Tier 3","Onix, Tier 3","Onix, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Rhydon, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Stunfisk, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3"
Shadow Bellossom,Razor Leaf,Leaf Blade,30,1.7476782554563863,1.6663632684360354,1.4749117881954605,1.751364400921883,1.6715473318437235,1.4730911732576142,1.5928909017301394,1.4523907504546079,1.4094856370848425,1.5946619239793562,1.5822068434844376,1.3256322066812607,1.644112946481282,1.622910298945343,1.3792647860432001,1.6646841325648636,1.6566644383175195,1.41949919348001,1.6311721755423167,1.643791447775638,1.3826731843894633,1.6679799828833133,1.6425880340956094,1.3876331014939511,1.705419162901176,1.6759601421520256,1.4331636032310473,1.6029847755077926,1.5699808964226856,1.3545189587363171,1.6462426145144489,1.6738510170046907,1.3687514967209344,1.6535003547511316,1.6355420186982101,1.3780692105659327,1.6057736780898406,1.6743272631982742,1.33961585811266,1.600011335875762,1.6870391038415518,1.348992026292695,1.6475138518665275,1.7185224974348772,1.3617085560359439,1.6401221539967157,1.6608739288542362,1.3988457594992671,1.5749590586777196,1.5712284909210255,1.3179426718173775,1.6513300111881928,1.7570898211070405,1.3743889272328713,1.667526657509524,1.6619722353865227,1.3848035725935903
Chesnaught,Vine Whip,Solar Beam,50,1.506532247235847,1.4166227761922918,1.2193854235141963,1.5085731048005704,1.4258744535634762,1.2223836732196027,1.2671713778219929,1.233263702505122,1.1006135293867647,1.2579916172005867,1.2705554054737735,1.0589445376765865,1.3028267160841378,1.3192365197004083,1.1195955344304833,1.3419035070394307,1.4043943516439452,1.120419291277402,1.394543797704443,1.45198214482091,1.1282645058018328,1.3681984409816874,1.3731665462474572,1.1314737792880687,1.343273765777257,1.416046725033047,1.1126111158252283,1.2952180063904692,1.3709874740841912,1.0965899485780188,1.3636007819770486,1.4441075208737646,1.1301790857260292,1.3172522798181139,1.3712839508660555,1.128894176693369,1.328599564592238,1.3997331811539404,1.163892283346013,1.3645078360126393,1.4274800966452865,1.1691554524704462,1.368520939729847,1.450868863431215,1.1782260936565567,1.4002400568844446,1.41635425830152,1.1554879221075038,1.2462026781103337,1.3126451705343158,1.0509458569535446,1.4238495314627844,1.5214392099752103,1.153219398267602,1.3686500637495993,1.422193745504708,1.1278263611811596
Leafeon,Razor Leaf,Leaf Blade,40,1.4679940433950376,1.462742716217166,1.2098067891130413,1.4756285911722395,1.4689684020183202,1.2141516301643052,1.3658178331018085,1.2439636697333936,1.1795386971540898,1.3690651177418618,1.3816432031023183,1.1387028890919322,1.3931404354042078,1.388498821599456,1.1765891091957235,1.412069920194725,1.4702199788219112,1.1912279315350642,1.434089520336198,1.4833086780473612,1.1740596008684445,1.3914412864697074,1.4282674928498391,1.1759119116509378,1.416367898637158,1.4558841346871272,1.187700440677798,1.3425069462669095,1.3852071080721664,1.1305940318807246,1.4128824583605633,1.482880073311157,1.1653244923332846,1.3746097482018957,1.4314297967295726,1.161951959147622,1.4000053772745018,1.458483616164087,1.170371823384555,1.439691629316427,1.519483720312405,1.189308362594301,1.440050245659246,1.4983142170007318,1.2061240002435314,1.4146933394803303,1.4475564809015318,1.1863240769891843,1.3438490959344076,1.3694259328880987,1.1354570500876933,1.4526364816086699,1.5414648263805097,1.1981434856198814,1.4093492659743672,1.459830462594147,1.1784337968425564
Shadow Victreebel,Razor Leaf,Leaf Blade,35,1.5781479602339994,1.4013433041885435,1.3220897964069092,1.5886903821061498,1.4018688791068858,1.3340188829932988,1.3350252053839795,1.1755272954858176,1.109293864479294,1.2611662123389853,1.2673788493882434,1.0281251872927346,1.3747244467870963,1.302860801486887,1.158299591056972,1.3805866545000673,1.3704420248951459,1.1429551736085808,1.3581740868757552,1.3427538792146516,1.1396936543475884,1.3559408937339668,1.2962335512976573,1.1434672362847087,1.3763059843333825,1.3496415587145751,1.1465400628536064,1.2756877163444467,1.2805427202417077,1.0899183100835481,1.3420593758696615,1.3297767218531014,1.1127991433661608,1.3685860024358751,1.3390637724114156,1.1362889746210207,1.3262584053048707,1.315920254261774,1.1324065234670697,1.2708922954802513,1.3493272408312253,1.067403302487604,1.3074024790111973,1.3677229467869634,1.0938713775467714,1.3773972946317161,1.3601086511629359,1.1496952493564294,1.3185046919000278,1.2798505687209607,1.126851672340788,1.3169667341108255,1.3796044813521682,1.1036801223107415,1.3325379454875124,1.317900022954003,1.1282799220744293
Shadow Sharpedo,Bite or Waterfall,Hydro Pump,30,1.759792594545385,1.3905664172248382,1.7655565927659032,1.764815178922067,1.3962552978723537,1.776485169841455,1.5747245272356092,1.410855997806259,1.5622256459127082,1.8143795254871606,1.4225749439231514,1.8166323328592953,1.9550578238406395,1.5102830206429376,1.9674816531911161,1.4726790705075616,1.4904080268514472,1.6140321147358676,1.3435362738441456,1.3024638546752205,1.4404004635560586,1.5842576850107524,1.4635009808209416,1.615277475855362,1.605550921033777,1.4631150675393685,1.5918969914090926,1.7319366724729996,1.424713152291987,1.7110946985622504,1.504663192099664,1.4762595934353346,1.6475612923733085,1.5756258010008959,1.413266787014838,1.569980592725696,1.4075175054899323,1.4553400311957658,1.4950626547149797,1.4089079991817037,1.3683351240040493,1.4134753057806186,1.3705981852023723,1.349063574931008,1.3676385456451352,1.3978836191576287,1.3851295895337619,1.585302366470188,1.4522422864841469,1.387279662250522,1.4518831116578736,1.4732568441196174,1.4952953902283033,1.5377233799479908,1.4433532528566089,1.4968508830432128,1.4315634930218395
Shadow Vileplume,Razor Leaf,Solar Beam,35,1.9202450423649613,1.495693998832239,1.579708889208322,1.9091066777952441,1.5097777270220516,1.5866730946025849,1.6452233761163393,1.2578630855645994,1.370114451955649,1.3357756513900925,1.313485458382623,1.126558244354763,1.512265809423332,1.4204121388753834,1.3379605858217265,1.483445796389844,1.418734106876932,1.221776266395049,1.4984059689751463,1.4374592323848487,1.2371309029994235,1.4612512068152703,1.384148970721282,1.2377424342357428,1.5193104893873173,1.4648313884977706,1.2663831074182208,1.382035278924397,1.3432500803492256,1.1414420869640682,1.4478410343006116,1.3964971042459593,1.2416515453599846,1.4592772860129346,1.4143162487699794,1.2731431125494872,1.4097002245201447,1.390681031815667,1.1803449256516063,1.3466517889425533,1.4137819899734971,1.130455284668435,1.3724034940647365,1.4175716457774687,1.1384373591829562,1.4173866844258143,1.41307272616905,1.228671661166705,1.4596554511800892,1.3541795556912815,1.2667101783161137,1.3566892568036193,1.4135056506280068,1.1569700585059797,1.4508139100301976,1.3973337944339015,1.192553539534402
Shadow Feraligatr,Ice Fang or Water Gun or Waterfall,Hydro Cannon,45,1.1050844960284567,1.105664162779022,1.1060833239113221,1.107549621156448,1.1063899970126017,1.108656005469493,1.0683899793752538,0.9815252108837407,1.1594021241746775,1.0285925701281937,1.0419941819768208,1.0283444211820654,1.0474738217289805,1.056778264093155,1.0613478895273007,1.0981400577562592,1.121594101637539,1.1058590189918582,1.0653623677220898,1.1243873513938814,1.0710929446727118,1.0407251964511945,1.0770379022393528,1.0445003479257218,1.0923269770006427,1.096678619047659,1.1016811412450214,1.0377283340012249,1.059309532632786,1.0444400138347396,1.0650896372083234,1.1302669077306113,1.0733698667121825,1.069770983649908,1.1174137905103672,1.0831945795720879,1.0351558633308882,1.1097346012088265,1.0436203750232416,1.0708647483761058,1.1676193759368882,1.0708647483761058,1.10447171299295,1.1515108618873562,1.1029578680495558,1.0347654053416806,1.1068206486786332,1.0515138964224517,1.0358181699390216,1.0310033598488915,1.0342550440053428,1.1118217685444718,1.1634453221372654,1.1140205099993419,1.0574348239504525,1.1185424638689794,1.062333278407493
Shadow Feraligatr,Water Gun or Waterfall,Hydro Cannon,30,1.2240038188026983,1.2374620491804367,1.2236776941128436,1.224584031849545,1.2381373581003388,1.2242784238528086,1.2686847751331702,1.0825373338553186,1.2579141028042748,1.2647181293591185,1.2146634207168219,1.263127587313756,1.2135251968841032,1.1822730273482183,1.2837767935125388,1.245741610180942,1.2364432627872135,1.2453308683573514,1.1934429454308317,1.2336720091667521,1.202980603609303,1.201934992884095,1.217519369223072,1.2418093026339032,1.251345324704816,1.2632569045025484,1.2890597972061428,1.1942370832791989,1.1951558340036366,1.1900868814131405,1.2368018460627437,1.255100711730227,1.2477597841206818,1.2094629116051294,1.2291141822625018,1.223121071107488,1.2009685153004288,1.2500416738773898,1.2174474532356991,1.2122816642100611,1.3026029780015649,1.2122816642100611,1.219087547298746,1.2997555930264497,1.221493234367819,1.1907141570322184,1.2393466096234724,1.1864490728659207,1.1953052042613412,1.1975290081570276,1.2527612928955023,1.2710022123259122,1.321355104465321,1.2937100418671288,1.245370908137888,1.2500159114788998,1.2514472108174448
Roserade,Razor Leaf,Grass Knot,30,1.718894105873862,1.5178118150694986,1.4077043454315745,1.7297715760216708,1.5226290832617433,1.4162542908627427,1.5224488052485783,1.2470372016256526,1.2519721779709014,1.338308981162821,1.3060003449127737,1.1235676217109078,1.486979785174704,1.41471311407239,1.3173159572312727,1.477733482706104,1.4319464974919258,1.2584064154634242,1.4554795795250675,1.425985978442557,1.2512728384228988,1.419967122037678,1.379892241163816,1.2231124298176972,1.494272075869942,1.4515926532771604,1.260772845090909,1.4104389057084514,1.338583318131671,1.1894323764485646,1.4635297156993075,1.4469252109102855,1.2215858346610862,1.4733813995928722,1.4221738512714457,1.2554497264568707,1.3736945246091725,1.3965556814881266,1.1960544437682878,1.367972877133243,1.4340640016137147,1.1724498562492747,1.420266984533516,1.4753666969994936,1.1790010773617403,1.4509862553331607,1.422369928849552,1.2262613526372979,1.4123700004185926,1.3645618423626553,1.196892752143032,1.3935817235891992,1.4645464225626867,1.1985272254463042,1.449981089665929,1.4400352588801604,1.2047385421001782
Exeggutor,Extrasensory or Confusion or Bullet Seed,Solar Beam,35,1.6544651147903988,1.6195817043670218,1.3615247957980294,1.6492542894891171,1.6236710824306524,1.3562808529911383,1.736038085910207,1.3600565229927895,1.4917927941658535,1.4295486423810377,1.4163981743796126,1.21254178288101,1.350500032858328,1.3514083952074285,1.2121158609195586,1.5208627956345153,1.5430813869662052,1.2371702007085512,1.46435194707213,1.5129779289026986,1.263773973424177,1.5100290376326384,1.5199946376110112,1.2454259525554485,1.5234514334018694,1.5420949160572386,1.2616293759366006,1.4960420761024744,1.4702873379013293,1.2353076336646662,1.4453005846929212,1.5230073435153666,1.2356685432577554,1.4884453635801203,1.5379176320292598,1.254664586783925,1.4699910593344372,1.5196985090938424,1.2320424062470297,1.487546619878534,1.5446822118510672,1.2400267921054042,1.517408931778832,1.5644155826702566,1.1883899662619415,1.5434419226879812,1.5687503671900267,1.2588630645186791,1.3623181031727625,1.3827731216551085,1.1428620417980548,1.4953106453207872,1.5534508740459239,1.2597363434015818,1.4781429557450327,1.5185635515633207,1.2362203641726772
Clawitzer,Water Gun,Crabhammer,50,1.2560613834088137,1.222257195717805,1.2545513522337934,1.2599100805782946,1.2227382580713646,1.258865462047603,1.2107506763101235,1.0881337367290445,1.2985338407151898,1.1564134505143049,1.1487809451273157,1.1534178007150755,1.207407876018574,1.2146527965436855,1.2185621468240995,1.2456899769198557,1.2738297008271273,1.2551327360906852,1.2065367957144344,1.267702129754118,1.2139239205686583,1.224983636936639,1.2501159690684958,1.2349621836773765,1.2874217891913788,1.306518151525723,1.3032960039371946,1.2253799370518335,1.2347736250373653,1.243218692068784,1.247329192131364,1.2969443926593527,1.2523268787843924,1.2137621682412534,1.2589908129751157,1.2252275437568985,1.2205131661808817,1.276934105287792,1.2362956940527723,1.2639893272811416,1.3479237384814007,1.2639893272811416,1.2625290084382814,1.3304929820806908,1.264685238718805,1.2155751420598437,1.2641568467935844,1.2297179843965953,1.1940337593293902,1.186240417416928,1.1931971560338386,1.2451325623661593,1.3179200761404615,1.2497645079473294,1.252255466091482,1.2973784422829646,1.253634397124034
Kingler,Bubble,Crabhammer,40,1.3048973246980367,1.249352059178185,1.3015284111989176,1.306007532299265,1.250491698730955,1.3037195932003265,1.3224702136573752,1.079933956642451,1.3272896736184934,1.2726253456124752,1.1918166752597747,1.2607810466687235,1.2905848209793744,1.2162431396309885,1.3900855107315844,1.26257374595429,1.2214552873054827,1.2877374500921697,1.1911063304053642,1.1998291155519811,1.2062842633762656,1.22593722375642,1.2105166521064965,1.2641559477522588,1.2873162477878572,1.2521747402596182,1.3117531228361383,1.2197241063736928,1.188443866468193,1.221208377548466,1.242213735577163,1.2217279456519266,1.246451538157394,1.2257637954676837,1.2054511647357955,1.243574945210334,1.1937335817987589,1.2166986336799908,1.2278573113703226,1.21211730490616,1.260794745666336,1.2128716227322496,1.2075351791900382,1.2671924311418017,1.2124092687725345,1.1845329703950662,1.2073813149121213,1.1904303008430586,1.2026433569560908,1.1663223422602869,1.2431477276602108,1.2424304872348289,1.2562037094849887,1.2595106557833506,1.2499759533288808,1.225942043295493,1.2545550137588433
Mega Slowbro,Confusion,Water Pulse,40,1.92186084626895,1.947771471816634,1.920847151494009,1.9196169024715932,1.9510406231750619,1.9218653379950081,1.7728668405960784,1.7563894277727499,2.018106240919242,1.837209941602638,1.8683840094958333,1.8370270387156211,1.5340059155898178,1.549331258032225,1.5576276450613387,1.917011788019493,2.003309061986921,1.9085630459597878,2.206900967114454,2.330758705189048,2.207346751548538,1.8807883156210314,1.9591141540775816,1.8921296201999118,2.1715643528805684,2.2937442466298217,2.1836058280492656,1.8110435333127444,1.9061119279307344,1.846065996825497,2.1839934342134475,2.2979492780211768,2.1924585535667327,1.8745541882901315,1.9596950439828613,1.8760683966606815,1.9095816594041906,2.0063385191213228,1.9140660033937418,1.9634845349048422,2.0747754893308357,1.9634845349048422,2.289434626377831,2.384045761097732,2.2796931667247327,1.8716317329475975,1.9636557507374544,1.8757062003537124,2.05795340389328,2.1245210375801635,2.075096059257977,1.9850314467531458,2.120033615203792,1.993676224162109,1.895214417347165,1.9831695634065654,1.9007611828186652
Samurott,Fury Cutter or Waterfall,Hydro Cannon,35,1.371197745004961,1.3874304499327583,1.3716758055440819,1.3727530387557076,1.3855982373637228,1.3759425498648568,1.3113844499539071,1.2048145722356394,1.4287613369444296,1.2521022155458112,1.2691203487091673,1.2514851589638227,1.3335024332887313,1.3357111673868685,1.3395164072131256,1.3456108635459305,1.370796427301041,1.3692006368255871,1.2507715332243352,1.3298988304613206,1.2641205425011082,1.3194373491133724,1.3333449864070104,1.337792658489517,1.3819719937069892,1.3845090162076785,1.4106510537515826,1.3157923159654956,1.313835536681632,1.332224259321115,1.3450333556491436,1.388689625606546,1.3531217137507263,1.3307741605671228,1.377060663100611,1.3441745980083413,1.3122398355311364,1.3761610274078167,1.324141728293893,1.3789188608681402,1.4723266678002545,1.3833241096564315,1.376639963054902,1.452455889967789,1.382156254715112,1.3091438465587781,1.375744222210034,1.3252104230634179,1.2824291335456626,1.289968652113643,1.3147661209230321,1.3961965206914067,1.4523462298490184,1.400017296979863,1.3225820653466493,1.3736815046723918,1.3262945044862393
Palkia,Dragon Tail,Aqua Tail,30,1.6095670533763091,1.6118963734063307,1.609754546664902,1.6177007848564704,1.615217933031777,1.621097523954727,1.3810481911328358,1.368290842435438,1.5668539624238345,1.4749609691300216,1.4783166844762263,1.4759690742236673,1.5119602406047676,1.518282346570013,1.5178016060496407,1.5636879563843396,1.6233466551500932,1.5693161355131842,1.539147255333498,1.6161437253830455,1.5438195890850959,1.5498147050186108,1.5769358020567426,1.5702974015003577,1.8101656674108584,1.8483912110877185,1.8205600131438997,1.5248836867641526,1.5319511692654866,1.5560294514033617,1.7749490238818706,1.8767160737773845,1.8046859913174282,1.5553758558672217,1.621520040336058,1.5574715085706092,1.5268349854567447,1.6023323738811386,1.5357700465361452,1.5798510718680632,1.6705508791663466,1.5798510718680632,1.8802589089019481,1.961176900109976,1.8721727908230201,1.5289654131880799,1.5791839315106915,1.5466529933721347,1.6963206189001818,1.7071264214386188,1.7132805340679866,1.5586440180293593,1.6657760606423675,1.5615890102583747,1.5534306504373303,1.6240333676872398,1.5552822201864744
Breloom,Counter or Bullet Seed,Grass Knot,35,1.8148457848762614,1.5826759231535084,1.5439713426924684,1.6376906834985372,1.3769205238742512,1.4939112627488436,1.495163141961761,1.3163927849810384,1.3875712502617739,1.2561016920085808,1.2292489454828532,1.1289791940300498,1.3563232376006167,1.293389586064142,1.2380982090438661,1.2689185094599318,1.2867738597241856,1.147567668097095,1.48590707472221,1.4778101305875768,1.2394565010122083,1.4817428801139434,1.4920191135097018,1.253844118166611,1.4592268751553386,1.4294728681072189,1.233209925563547,1.4356136706682452,1.3942405593954454,1.2182470277471418,1.4002426130049241,1.4498377853716466,1.179436367108271,1.4539032188682337,1.440051818926378,1.2225490011408398,1.3714120609237628,1.4194030998094098,1.1579372926483191,1.2528617162336142,1.3164837061221328,1.127251796683197,1.4222660596843337,1.4705240465878011,1.1924889703284682,1.341405567313227,1.3217712797965557,1.209115915718739,1.4043747833370623,1.3651905316956383,1.172794764788023,1.385499562091095,1.4579759327290922,1.184392825381504,1.257053730073365,1.2763578074476567,1.1294767524121243
