Attacker,Fast Move,Charged Move,Level,Arceus (Grass),Arceus (Grass),Arceus (Grass),Shaymin,Shaymin,Shaymin,Mega Venusaur,Mega Venusaur,Mega Venusaur,Amoonguss,Amoonguss,Amoonguss,Bellossom,Bellossom,Bellossom,Gloom,Gloom,Gloom,Grotle,Grotle,Grotle,Meganium,Meganium,Meganium,Tangela,Tangela,Tangela,Venusaur,Venusaur,Venusaur,Vileplume,Vileplume,Vileplume
Chandelure,Fire Spin,Overheat,40,1.331487928343462,1.277736032310991,1.0953561943056074,1.3474663578601647,1.3161894494082291,1.156770270656655,1.2875147857990632,1.277615967757992,1.1135225915613436,1.2971690829106461,1.334500052391913,1.1010901957859143,1.276469221819076,1.3219753771797491,1.0796437014507583,1.277082542526548,1.3070453938466995,1.0607296760125946,1.2776730971538424,1.3083726124152972,1.080258843462759,1.2882362698363272,1.2977921100769427,1.142378089675665,1.3010876239109608,1.3249062938369298,1.076625158243607,1.2375639238326148,1.2586261821328553,1.0488935444696406,1.268069957827434,1.271038464240526,1.0520265559228639
Entei,Fire Fang,Overheat,35,1.394437355486853,1.352256403543657,1.178338965640594,1.454930529026946,1.4580323607842678,1.2293489498087333,1.4824821171018527,1.4335426724278073,1.2005640641984396,1.4423009640111961,1.4956538022320731,1.1935976638534875,1.4529055544353329,1.5205799451284117,1.214904766816413,1.466580338159198,1.5076209732443115,1.2084319013242704,1.4290076609277422,1.4836060040042072,1.208449758489255,1.4754514662948741,1.5028402908965137,1.2344655289205058,1.4412227185425146,1.5098235647877114,1.2255056282969516,1.4093329656379119,1.4491863017278679,1.184689283979295,1.39921893114137,1.4421694435151802,1.1926837181557917
Darmanitan (Galarian Zen),Ice Fang,Avalanche,40,1.0927327248709497,1.0914480192331135,1.0929979695715515,1.098078293333768,1.135476924240725,1.1188757974342678,1.0824973009317778,1.1238008377585986,1.1154576919170742,1.0803420659108025,1.1581654128127532,1.087735630407911,1.0769867360083563,1.1484909624431132,1.080755563139779,1.1196582087720748,1.1631073725515448,1.1161658456025108,1.0692998473468591,1.1363128460614091,1.0965004724936869,1.115319832226245,1.1541575781798008,1.1609826715340996,1.1213473478664089,1.1584014388377395,1.1222711204116835,1.0858834306048397,1.107852193654598,1.088830415406744,1.062805328923211,1.0959257404977787,1.0790360910646786
Kyurem,Dragon Breath,Glaciate,45,1.4382349061826145,1.4013184794968692,1.4370227443958374,1.5002531061625852,1.529177401075352,1.5058592053587414,1.3886750415711813,1.4379281345642627,1.4355062634136402,1.5020339606154898,1.6073267648082634,1.5022722772189308,1.478207975821098,1.544747826772741,1.4823719899706873,1.5047359038559214,1.6067466851422811,1.5108199096208814,1.502382500745141,1.5798943161225147,1.5063651147812345,1.5563504354330058,1.603068222422751,1.5425244106724152,1.518956953279452,1.6311543165856612,1.5293196174542245,1.409811712946393,1.4691074363065235,1.411403137860698,1.481459572867612,1.5558849757569808,1.4876943885851242
Kyurem,Steel Wing,Glaciate,45,1.5309973580448732,1.4981866535301676,1.5322017258641811,1.530724870274475,1.548999524837762,1.5483812204997949,1.5016641879818478,1.535444773930202,1.5578498892384858,1.5378264282568235,1.651803658198713,1.5353276892147254,1.6373099249454617,1.7113873612820383,1.628980002503712,1.5441664610998682,1.6687316687024751,1.554744032958211,1.5184098664417265,1.5958112005935807,1.5233731531142307,1.5637754971222646,1.6130985222346925,1.5541064038883303,1.594683477693727,1.6849039018956342,1.6052957414695315,1.536032129190945,1.6240137354570257,1.5355093600837217,1.5516426010090953,1.6232589580810552,1.5440908363586232
Kyurem,Dragon Breath,Blizzard,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyurem,Steel Wing,Blizzard,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyurem,Ice Shard,Frenzy Plant,45,2.383323307759794,2.3291834620004117,2.1907478611554656,2.3858772935329564,2.3449098807191127,2.2128098032917047,2.4634151818858587,2.4501843846543436,2.4783719247297666,2.5983986722646093,2.716905183069776,2.599323078726397,2.442431755334637,2.481885367524788,2.258681156742536,2.5650531553921154,2.648749796772443,2.5707406626175073,2.359139689461036,2.44232667563987,2.1676852214710634,2.408226131089074,2.455816899823559,2.222286582934169,2.3860064133455574,2.451981242227767,2.2051058801883907,2.485197444735427,2.5610582348553947,2.497255482681398,2.5038247333016495,2.567517049174246,2.5114139274326406
Heatran,Fire Spin,Flamethrower,35,1.408135902811224,1.402103821642049,1.1728034501295996,1.4574481036459097,1.484928509572448,1.2135803010096133,1.3933605770793887,1.4293744094478953,1.167163744365978,1.4464525791029084,1.5221391351604792,1.2091172140289559,1.465671507119307,1.5400683303322653,1.2151564639251078,1.4882508406087558,1.5232833186352595,1.2381361795923211,1.4488798209683826,1.5296551901764324,1.2238930652738516,1.494664402015326,1.5324308162572018,1.3376292818476594,1.4655914672273656,1.5256122213448133,1.2331416261629458,1.4134993460672465,1.4681955866384249,1.2056801728605693,1.4229400478983596,1.4737716126122893,1.1970711688362585
Delphox,Fire Spin,Flamethrower,40,1.4959316489037484,1.4888580238895095,1.2519744717588586,1.5553570001731731,1.5328148168617317,1.3080756660648263,1.56944825716112,1.5699187715376595,1.313717534508019,1.5762170463748348,1.6054977764517002,1.3415881675972892,1.5616502424416394,1.628025612940231,1.2922242520160134,1.5728322307963851,1.610308503728445,1.3173237643277576,1.5373890494027118,1.6152793973934234,1.2867663350697849,1.568039747269245,1.6053164306049421,1.3391268402240704,1.5605335858043177,1.6220443357006817,1.317075282758339,1.5368291942731984,1.5544347494471042,1.3108691542617281,1.5476877360453953,1.5588296117023492,1.2956148629751671
Charizard,Fire Spin,Blast Burn,35,1.506527597639427,1.4555439090144227,1.2586634944552917,1.4702505700058677,1.462092069741852,1.2440281481626232,1.495705288900017,1.4994443489170377,1.2638768641670666,1.4980378562650072,1.5564038013440746,1.2471992526604438,1.4878329751968917,1.5384648525487497,1.253057189157859,1.5130890004366457,1.5273836172064739,1.2699969901125139,1.4500566541480624,1.5273219463670016,1.2424973144997242,1.5024153059348277,1.5297488021839007,1.2595285792146715,1.4894733414548698,1.5417674214547314,1.266989288968919,1.487084233785427,1.4845253950034192,1.2351857629731913,1.46882704980119,1.480303203745194,1.2330421839602825
Mega Glalie,Frost Breath,Avalanche,45,1.3221158823070942,1.3109536718579817,1.3274162298381054,1.422474916115313,1.4215546826498289,1.512533955038395,1.3718493133925738,1.3630198995319829,1.417128382466263,1.3526957859142126,1.4118912326129889,1.375314262677067,1.3454001178156678,1.398846673808158,1.37858692487159,1.3705963438402888,1.4206797258584853,1.3923195049989683,1.3337386335068049,1.3922284262643183,1.3612185619559027,1.3567275777376255,1.4042139144082157,1.3822926147082855,1.3869210223020114,1.4060883523880474,1.3943217022177223,1.3398131016414967,1.3381818521651265,1.360381299277567,1.3604123576512364,1.35559773385045,1.3975726945187628
Mega Glalie,Ice Shard,Avalanche,45,1.3487669044159818,1.3454460247768227,1.3515890200984437,1.4270029538942772,1.4368945645144382,1.5376142731615217,1.4051911436373552,1.4035894674497904,1.459672351050148,1.3527216710711396,1.4277646501996224,1.3731746080374523,1.35714567867731,1.4116814699648397,1.3880206158477397,1.3818381762121272,1.4292365598555712,1.393836158315728,1.3578979463933647,1.417594729195687,1.3830796875757443,1.4068632571780193,1.4406191963485029,1.4340229311267958,1.4038090460879031,1.4393152996539647,1.4182031060351228,1.3858165535407543,1.3834911860489099,1.4142821798938918,1.3973092937235,1.3837545009179675,1.432275033731026
Mega Glalie,Ice Fang,Avalanche,45,1.3372343306280938,1.3510165631800983,1.3380351607855518,1.4164705605913375,1.4317937185674066,1.5333354153275818,1.4099237724812022,1.4076383211711863,1.481661922138795,1.3439297087009647,1.4147918797863122,1.3593564852308087,1.3485471323800744,1.4052238041373928,1.3791360540223236,1.3656162231904325,1.414294456364709,1.3839719309373468,1.3349240953222299,1.3888603532051824,1.354356455099745,1.3905443764833312,1.418403677530945,1.4159767769923586,1.3844182523861976,1.4213041435208433,1.3939291355779686,1.3679009111118725,1.3725408250947535,1.4037992533837351,1.3770370100318166,1.3789396019004123,1.4050101341235897
Heatran,Fire Spin,Flamethrower,50,1.2371048808222436,1.241453365095416,1.0423823460641461,1.2953427926604069,1.3403046373185001,1.0806301824947881,1.220907631030922,1.2713071367017303,1.0350893952176634,1.3212783093928933,1.3749997780003695,1.0860896807467713,1.334094032469392,1.3818490516458635,1.125585785114347,1.3157126782258417,1.3839480076595736,1.1104023292656506,1.3165211664770824,1.3656370521770569,1.0902672804473985,1.3726527256849306,1.4157406276496047,1.1503827202927142,1.3305619404318936,1.3931897073441386,1.1205593921262795,1.2730277865265751,1.3261462759935605,1.0675341939526672,1.2876711896463158,1.339622758173649,1.0698990594797197
Shadow Mewtwo,Psycho Cut or Confusion,Ice Beam or Flamethrower,45,1.202366768121474,1.2378369142283872,1.0862579363572595,1.2991675879291409,1.3320102479673133,1.2317539528768775,1.1192700734086225,1.1062563077417087,1.0639118573645094,1.0997018100961882,1.1261770420414021,1.0066495549351406,1.271937399621206,1.3367373945242405,1.1705487692636452,1.0813655654435128,1.1239438210859634,0.9962059606313134,1.2695577351556895,1.3182725627334337,1.1421294354331326,1.2867570306113343,1.3515628026147235,1.2223266722039097,1.3096589287779723,1.3495450014721015,1.2026614975746504,1.088743847400279,1.0927761457923275,1.0050968553351878,1.091316373362958,1.0833262250957951,1.00465595215984
Mewtwo,Confusion,Ice Beam or Flamethrower,35,1.5683723797780518,1.653856714902665,1.4510886074178584,1.6941562837193904,1.7478759912275712,1.5628780745205684,1.4245723137441817,1.425021292556203,1.3617638817243334,1.409863820986602,1.4409765142150806,1.2913176832473752,1.6510311798252464,1.7430017028341713,1.536152655493177,1.3998864102606114,1.4454914188417125,1.2731077036735408,1.6336041048371435,1.7416546349952662,1.5204876766171167,1.6734140057588576,1.7266167884766606,1.5447789725039536,1.678570770669298,1.7423534884681882,1.5464307849769152,1.38934600330434,1.4021476735422103,1.2984541216618237,1.3845359330627318,1.3892522310860167,1.2879784232989124
Shadow Magmortar,Fire Spin,Fire Punch or Fire Blast,30,1.4855287007855917,1.3615735420784312,1.2491908263004432,1.453190285542714,1.433455497642681,1.2842025249714928,1.482609067997749,1.4394104852892822,1.3071849682094847,1.4267942898143018,1.44026456139977,1.2105717556085989,1.3653072635029548,1.405131783247411,1.1914029345778654,1.414078046943933,1.42542299689238,1.2082375819799058,1.3942446652700706,1.4319617762710088,1.17220437188258,1.4789685337289926,1.4255221191981386,1.2526917945005327,1.4463993935698742,1.4293580349065749,1.2360999224067943,1.4121725765999793,1.4116513650610543,1.2322874890703792,1.4281702673674028,1.3973980970008106,1.232974242114026
Arcanine (Hisuian),Fire Fang,Flamethrower,30,1.6026758289084249,1.5676549350802478,1.347044087875984,1.7656506075177296,1.7157830888878274,1.5606169328592219,1.7118251533382471,1.6199457203218974,1.4415055521534392,1.626132775315062,1.6785907108250573,1.3665501834604947,1.6308351773959227,1.6758663506777673,1.380115738998863,1.652268053911244,1.707053734912896,1.3775183746928386,1.617976648223355,1.66252954657343,1.4014700420270927,1.7405911080580625,1.6874679878473073,1.5250491980485072,1.675973278975,1.6951000973429036,1.4291011909899458,1.643395721868144,1.6616073022736724,1.4321900508767387,1.6353058198640567,1.630535579354141,1.4246317136355582
Shadow Charizard,Fire Spin,Blast Burn,35,1.2953279161928666,1.2325566011906783,1.0879330897885036,1.2434537814959823,1.230351903583126,1.0598363948139642,1.316744412568457,1.2565827600850967,1.0953655967932288,1.2764707253527132,1.28061308305983,1.0686347377917964,1.2539335056084702,1.308475582005439,1.0570978085287042,1.2916799354163162,1.2950467701226218,1.0796860551007625,1.2391363524770818,1.2881597079826848,1.0348862680768833,1.2604921730296745,1.2898794461152967,1.0580349265587476,1.29810627757203,1.311343806054656,1.0776637296705924,1.2342371219023451,1.2481430916681409,1.0469420589511729,1.2433445934298823,1.2467794821789162,1.0518274824602978
Shadow Weavile,Ice Shard,Avalanche,30,1.4584320236137227,1.3513428106645455,1.4614307026361595,1.5873456029929884,1.4768482339483788,1.6340400185269515,1.5858449499687777,1.4564259275459814,1.5999234272418021,1.3648732648508874,1.3984366342014407,1.4016465046602165,1.4492270779045342,1.4339552434773908,1.4727432711876636,1.4896443027939938,1.4458804470857312,1.4973986070648602,1.450184240885147,1.4086794189520049,1.4892958087984505,1.5152714477351223,1.4192499707232225,1.5492967558363189,1.534000762478329,1.4546971455533724,1.5264947106993858,1.4831812463530358,1.4054860178733422,1.5222195315457585,1.5254375061338938,1.4338196236271248,1.5437897492138573
Shadow Magmortar,Fire Spin,Fire Punch or Fire Blast,45,1.2572186127936975,1.228848271437907,1.0442042858827265,1.261981811961992,1.257921923177649,1.0775282907952137,1.250008212005147,1.2585771879882164,1.0704941146737808,1.2445880930054132,1.2704217460182148,1.0517739768481027,1.2310098001214662,1.270209321695492,1.0257284829278346,1.259189351483249,1.2704550613028265,1.0575161886002145,1.2289178363960362,1.260510718976954,1.042291892265022,1.2738204200033136,1.2732131627102192,1.0902193050765367,1.2760146901172502,1.2883714227216774,1.0760709210594082,1.2259821738767596,1.2278286301055654,1.0457428789207068,1.2391209334222566,1.2521341546706866,1.0384960555840996
Infernape,Fire Spin,Blast Burn,50,1.3718656759668018,1.3462053870304382,1.1463550212135807,1.3801988440376312,1.3894692131494362,1.1913270393568245,1.3522288219928895,1.3597281424075656,1.140060021378028,1.357951760368271,1.399547076353665,1.1351691370785562,1.3538522985506194,1.3900267883417936,1.148733670984336,1.374488780292077,1.39271790548495,1.1486700639707073,1.3341016866077762,1.3884935061060821,1.1349535107317248,1.3826347925902773,1.4152728926259386,1.176248201022241,1.3758988431618282,1.4143033498260997,1.1647190465306532,1.3698404935294513,1.363030477020867,1.1391129828892104,1.34358055878288,1.347060583081952,1.1312484366540811
Chandelure,Fire Spin,Overheat,30,1.446187500874323,1.398670429087886,1.2099983612683782,1.5094162985263258,1.4458646828818054,1.28172157506901,1.421700625821829,1.3908727584996767,1.2622038776082753,1.4394514433527983,1.4513775077078275,1.2279696446585113,1.3749956305574789,1.4114079385581477,1.1751126196904387,1.4013774904183722,1.4411806458391314,1.1795367523073417,1.3675727066625467,1.4243648912171847,1.1585285479064025,1.4871080745755882,1.4394718949868837,1.2482026348422584,1.4019804867491403,1.4397285078890691,1.2029165351164812,1.3740847031873258,1.3983135470240526,1.1901043259246094,1.363135902792557,1.3699375182709532,1.1921913370091164
Shadow Ho-Oh,Incinerate,Sacred Fire+,35,1.2089398805324678,1.2416050976544153,1.0127559269125697,1.1941184301867267,1.2675553025726074,1.0209113344386285,1.205521350040239,1.2370298920339193,1.0179602418284683,1.226701471768751,1.3167477409317592,1.0195877600059675,1.2117083151309103,1.2861472571868504,1.0219452603128745,1.2365843746394467,1.3066158747675989,1.0228264963133749,1.2155357545950087,1.3091426856355586,1.0112310149417618,1.2294213763791249,1.2870347205650503,1.0223056471074141,1.207836196879574,1.2995488748288955,1.0322594642138054,1.1726502155756502,1.233585238580934,0.9853038840342854,1.1956878743142998,1.2657005432760664,1.002308187994263
Magmortar,Fire Spin,Fire Punch,40,1.4958819873417974,1.4777199447627536,1.2577103322028749,1.5309399430776378,1.55137371758795,1.311889911497062,1.5301516338370813,1.550548997682874,1.3083324702348333,1.5293281491979598,1.5860860177528666,1.276458359973289,1.5314483630045026,1.592642599231977,1.27810576100019,1.5328255900244516,1.567545278068576,1.2848224561667234,1.5017904852770756,1.5710085557042608,1.2772340773703317,1.5401321810630093,1.5828367676850685,1.3106306261444027,1.552845579397257,1.597608788781103,1.3186641399246521,1.5219580240262287,1.5348215707141746,1.2689492529492554,1.5212970900248546,1.5417791989808614,1.2640221796826798
Chandelure,Fire Spin,Overheat,45,1.2636649233493276,1.2107782076672655,1.0693383321309304,1.2864298592022416,1.2542575933197475,1.1041805944988716,1.2568016351610576,1.2425058749355191,1.0601559543573402,1.2684792492505295,1.2964717376710286,1.062579742267309,1.2243785102981948,1.2744522010539354,1.0460621723025731,1.2212097731172706,1.2725255247510256,1.0258079233483515,1.204151613888756,1.2558345187228819,1.035228313268214,1.258777268242335,1.2830128444020625,1.082497363477411,1.2463972936591712,1.2640764343410893,1.0626141626520458,1.166407563813983,1.2085275716641273,1.0136187705670745,1.2014485282352132,1.2262090469879976,1.0086350545469545
Emboar,Ember,Blast Burn,35,1.6133273846043161,1.4608369122299338,1.3551463167508346,1.4782733010672178,1.5029946250381307,1.2702078671449497,1.4816443249849085,1.4933403152136278,1.2703636778654954,1.4622963153389312,1.5333891884403907,1.2281083278277427,1.4895248922189828,1.528857795868944,1.2571191779007975,1.5046760956614884,1.5359657493823544,1.2585774059536192,1.4613626601728449,1.5261936980433635,1.227753187370348,1.5309301939382123,1.5424964159128536,1.334349734467448,1.508747642798491,1.5364254443169258,1.2518312830132636,1.4640868198406656,1.466600735073864,1.2295426110517504,1.4640427548882948,1.4822911862031707,1.225197717102592
