Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Kyurem (Black),Shadow Claw,Glaciate,50,1.0218131157962493,1.015945797487236,0.8558490534029543,0.8713583322355106,1.0982119165175932,1.1550380108046774,0.8359169255453289,0.8598429883807849,0.9962116559019032,1.0085914935518008,1.009502160634463,1.0084903922258694,1.1347461756695756,1.1508764988936842,1.0437376126982998,1.0293534376131266,1.286100885316525,1.2837691903595883,1.017176683380564,1.0776167000479195,0.8753928091443499,0.9204190050462459,0.8879680815045768,0.9215627985645345,1.253999041619732,1.3488484527105449,1.2171168077604033,1.3269434980336146,1.0343908531093995,1.0978260289466422,1.2737268252008374,1.3341529308003455,1.2965377211113949,1.4027788982295515,0.9945841644000988,1.0280611390841647,1.0519202368782998,1.1130139476396794,1.3169319433177153,1.4082047256707813,0.8681736471918439,0.9140559205726358
Kyurem (Black),Ice Shard,Ice Beam,50,0.9569598858317518,0.9905839307553981,0.963717088844646,0.998759429457361,0.964562855786251,1.0051182028711343,0.965075113680565,0.9968043987842645,0.9540444397599902,0.9841290143747526,0.9528651186830275,0.9898309528836093,0.961650511750494,1.0080134656546782,0.9734488059604642,0.9971982505185497,0.9894395273555009,1.010286636031707,0.9745755901446059,1.0236319289809899,0.9659631559017011,1.023743616750323,1.0084058033750283,1.054543996577117,0.9816953067336963,1.0584181085327513,0.9617195681391001,1.0350094971706862,1.024230242969919,1.1070402773508876,0.9837862091342072,1.043769196529192,0.9830899135333248,1.0606504930864942,0.9604345971915791,0.9999726437079047,1.001890327693461,1.0743298234594325,1.0108833580717744,1.0599897252670976,1.004266951762594,1.0629549830591747
Kyurem (Black),Shadow Claw,Blizzard,50,1.2167344215756986,1.2231578884089889,0.9987902833548788,1.0206130542204235,1.33842047694437,1.4053787625107843,0.9698123800494235,0.9981036461822768,1.182464541045479,1.206089132205451,1.1889529282535647,1.201380171826828,1.357575099165707,1.3857921233636452,1.2352107517084885,1.2304580794111477,1.5452896194227272,1.6018730324100288,1.2014012559663712,1.267754418712791,1.0163753831243647,1.0344013837704478,1.020182771822875,1.1025269593261413,1.5119178030577092,1.6354432416276374,1.5593814688626704,1.6548542692633865,1.2320267377633134,1.3410930485558736,1.5713974424679786,1.6819030438216047,1.5312815836730915,1.6619776751215656,1.1831669803823548,1.220933235536426,1.2204701027299538,1.3260401003042241,1.5491649871620172,1.7084697294123576,1.022083045802933,1.1012105262192733
Kyurem (Black),Dragon Tail,Ice Beam,50,1.0422317937054084,1.0822880132400656,1.03404149743189,1.0759378034198521,1.05422402023611,1.1076820946966157,1.0538935472599271,1.099065787098962,1.0333797381885954,1.0758185818343653,1.0450015109060096,1.085539324591142,1.0283498035581824,1.0821499245938455,1.0528625886936567,1.0838065089063404,1.0648231641823114,1.104815636055558,1.0564951773253939,1.1145557916843005,1.0542558099259438,1.113763928910749,1.109878058250499,1.1794671408763928,1.0953211117118644,1.1823095392585705,1.0694620782685889,1.1506716458621598,1.1302703009061996,1.2240521179974022,1.0907611421376076,1.1631656817225582,1.0767220827094548,1.1648853466031348,1.2502579806104381,1.3554506383383815,1.3201226795941148,1.475627329112849,1.112140601379361,1.1839394776196575,1.10532545908901,1.1799439251629926
Kyurem (Black),Dragon Tail,Blizzard,50,1.1323163621397672,1.1467902357787736,1.1183212510990375,1.136878916211788,1.11513279477453,1.163127100785577,1.1018216904387959,1.1530071945806755,1.1084422015743645,1.1323958089720347,1.1244751114744345,1.1468874947512537,1.1094206843281267,1.1318466331830288,1.1452793942825634,1.1478548495637662,1.1461196174444896,1.1566469691372858,1.1244021059342415,1.169765706021037,1.1262593876243432,1.184707184968674,1.1796144845388323,1.2315928705837274,1.159828633471327,1.2486541414579446,1.1376436106110426,1.23804037909333,1.1818725725051022,1.2576588589192639,1.1515221371495243,1.2290470338198434,1.1561064237176366,1.2087007592085095,1.5074285558103993,1.565487326383366,1.5275657895138823,1.6786097697634332,1.1717431162660787,1.2482834796881384,1.1606005502245607,1.2160694822895932
Kyurem (Black),Shadow Claw,Avalanche,50,1.0219550923548233,1.0598596509560236,0.9065720657188017,0.9337388694697237,1.1104779447160824,1.1829163424151925,0.8994655919037701,0.9228473163634457,1.0187770560842342,1.0507481446653704,1.0078016278693471,1.0512366496378323,1.09375311466028,1.1633034399274078,1.0262276460363435,1.0587874122451184,1.2173325698310922,1.2754226103158186,1.0425032894816555,1.1040045090283679,0.9199583215793595,0.9552817382310995,0.956391318391424,0.9937523235782674,1.3261673642624021,1.4347710809563186,1.2501458547205648,1.3820004265047934,1.1238253256773496,1.1916277466946679,1.261629680806026,1.4200344622342718,1.247630487813582,1.3934329967075658,1.009557509648726,1.0596683834515543,1.068832521396218,1.1590533177809645,1.2549256763777241,1.3848056404188758,0.9500052450634746,1.010502046697494
Kyurem (Black),Shadow Claw,Ice Beam,50,1.0809101952739046,1.1317884586406861,0.9696570472661034,1.0002319873806498,1.1870161647480841,1.2605250267346024,0.9643072723678652,0.9923693754477492,1.080492200289682,1.1309962865488248,1.0760158413580896,1.1214645160308738,1.1568404581530956,1.2436013349909885,1.090353476811103,1.1250196401625763,1.281726113680727,1.3598863485358335,1.099931385712703,1.1784474582917597,0.9739785002458489,1.0264368987897146,1.0212045062543091,1.0658539543995413,1.3965808061813447,1.5245473410033035,1.3107954314393544,1.4726640183694624,1.1864353665377765,1.280277543317096,1.333437743241642,1.5028596794383666,1.3291549433767529,1.4826999386412971,1.0709813245671724,1.1390575921461923,1.140163483176618,1.2419111694155212,1.3291264276468706,1.4837195175247029,1.001669887493669,1.0833882571131237
Shadow Electivire,Thunder Shock,Wild Charge,50,0.9339920833481963,0.9185881571659287,0.9362699493375821,0.937784600035148,0.9334462205936984,0.9399282756521858,0.9498277999250717,0.9619727610855703,0.9884566125230845,0.9592723783710491,0.9569246304999117,0.9506381287376323,0.98292707869219,0.957334900513344,1.0165566158772887,0.9464036021293396,0.9440439309087928,0.9406204972291643,0.9292612793255276,0.9275768721765925,0.9598288278939311,0.9529607398821548,0.9800009035078212,1.0096081100765246,0.9580362589512971,0.9910902534853396,0.9424242730820922,0.9687223999325527,0.9967137795455223,1.030372254658351,0.9202490306898098,0.9831798771752948,0.9537678287908355,0.9791176242221752,0.9406565123147276,0.9274407537287888,0.9573291556200243,0.9901534930811714,0.9345135321976495,0.9927901763061874,0.963530229735277,0.9894773884621252
Deoxys,Charge Beam,Thunderbolt,35,1.580945004283829,1.3827228319213696,1.532896377821349,1.3687732580469958,1.6684616696011718,1.4618995868523523,1.4691927406360723,1.4048989808996877,1.8580013304433918,1.5018571631923667,1.5427480898227792,1.4495507317371665,1.7096557613297205,1.486687910236189,1.833364461138171,1.4458699002691486,1.6258403752518644,1.5218557193219315,1.415882185660209,1.3804789739814154,1.4607564547343865,1.4115603428176058,1.6893252154164087,1.4820451869241058,1.3751182661130283,1.3225070959667817,1.3916864495459706,1.36913269754363,1.4874045003371648,1.408270168009651,1.4067065809669677,1.3439183158165253,1.5205486770029875,1.4691656838532312,1.494744004006509,1.3748952801383498,1.380905460091249,1.29887910823581,1.4175486026454636,1.3743687671829548,1.449234989809083,1.4459921446426456
Mamoswine,Powder Snow,Avalanche,50,1.12901377168198,1.161116298206114,1.1312438388292059,1.1548267662332188,1.141240419807229,1.1631626999576847,1.1461542986324516,1.1841037288629594,1.1916801214490644,1.1956807663533982,1.1712092500986448,1.1838211784711499,1.1782524555297724,1.1892742141410695,1.1384751690700956,1.171101390671738,1.1543394259182018,1.1970093333939966,1.145319993096865,1.187961688161046,1.1474833253400603,1.1822495912699533,1.175487026012983,1.2708693433822849,1.1427775783399587,1.216427275789063,1.1448826863850745,1.1979582124489807,1.192246602625263,1.2532697023455563,1.1267784862542383,1.2173358288404137,1.1980454322587593,1.2250512638227402,1.1147147780820603,1.1626635986474874,1.1498982812758725,1.2455157608267278,1.177110171232294,1.2182692170192668,1.1546852862739925,1.2337366075453389
Shadow Weavile,Ice Shard or Snarl,Avalanche,30,1.3015585198245379,1.1933377278879578,1.2429890216849355,1.1352048006968103,1.2477082445897947,1.2455854443532808,1.130498668403964,1.1174528173800815,1.3966984974091614,1.2552816545909644,1.4008814007081547,1.2672415698274568,1.3386944833221734,1.230446420115588,1.6598822051398099,1.3136698660779724,1.4874754699517305,1.3565638310388513,1.2943961745725634,1.2753582361286606,1.1296143360919924,1.1336403693885313,1.0878662649134063,1.1208351463611559,1.192727937200896,1.2425236052573607,1.2469978525979597,1.2413560868681157,1.2339989511094795,1.2687892643341667,1.182277430823285,1.2223782180153755,1.344506168420447,1.3317696849078138,1.4030414025112978,1.2956407711809765,1.2496090420445538,1.2464456492981575,1.2743200312317107,1.2531856006442341,1.123752697521362,1.1156454910436657
Kyurem (White),Steel Wing,Blizzard,30,1.4582629804566087,1.4416532701705618,1.4887641715211632,1.4768439113517688,1.4600259338559867,1.4670777165620217,1.4842350363906056,1.4958424656439915,1.4431056032096683,1.440922455755193,1.5512745749889694,1.5055825783708223,1.4987156106956538,1.4519767118313913,1.2242400945231204,1.2254916299144463,1.5074493580147392,1.5284339111244105,1.2100260206121785,1.2029007871496054,1.5021241632892663,1.4936004726629115,1.4937404673007617,1.5704915690230454,1.4576869101575132,1.6203579756031428,1.4213286913741885,1.5171908212201013,1.4949189244610153,1.6236938385236275,1.452621218292999,1.5332754348761188,1.5017822572778838,1.5794941248555519,1.178084673577351,1.178423271980542,1.2097924626410146,1.2459683701968873,1.4912182300958787,1.5878828885933893,1.4532782357784586,1.5197229917871997
Kyurem (White),Dragon Breath,Blizzard,30,1.4373670544456676,1.423612522809847,1.422283988921224,1.41698114757944,1.433624216454238,1.4429326954913508,1.4257369489008307,1.4106513783349817,1.421175229997229,1.4039367296086047,1.4651090656470613,1.4302152993864978,1.498840775266759,1.4471465664718353,1.391059023917683,1.3928146979894733,1.4238040730853636,1.4202674970321423,1.4413008918077002,1.428120100900241,1.4556317031661086,1.4302245875663335,1.3996481698135452,1.4869545908708937,1.3943212386175006,1.5166182814850224,1.4085833395325311,1.497074276305675,1.4073534035685578,1.5013362567567332,1.4127792330259392,1.5001548998470156,1.4242758559236237,1.490958296628775,1.8608288682207244,1.9345245639298057,1.8138312107690173,1.9445267108267583,1.4299572159450162,1.5240464487475889,1.3864493532516755,1.460802104372609
Calyrex (Ice Rider),Confusion,Glaciate,40,1.153996076549411,1.1854955121130273,1.343517487453676,1.3462511851846157,1.5695047535226978,1.5749657510603434,1.3387809442664136,1.3638940194139115,1.234434915705765,1.2467059773241986,1.1812076608987185,1.2172315248845276,1.5663998613769943,1.5621649669047164,1.272439359248137,1.2525786668801147,1.2579319418057362,1.2703941383231159,1.1891187495995248,1.2264640243651852,1.3466167982331612,1.3965659636049406,1.2355077435973063,1.268411460771741,1.2214206311578995,1.3175638093789506,1.2113170567201783,1.2704820793596476,1.0139233376336791,1.0841455018765247,1.2016839014111618,1.281400936050208,1.2094498890590533,1.2614983764924146,1.1615447336480458,1.2170357598658312,1.1940953342282665,1.2868506208829043,1.189935780326102,1.2457004224070582,1.390311576231206,1.45484307230407
Calyrex (Ice Rider),Confusion,Avalanche,40,1.207972363900418,1.2477783563808762,1.3570551386185565,1.386408381021248,1.5213963704812417,1.5813440613019623,1.3646339183815566,1.4106720843291376,1.2438292888966993,1.2868242656320694,1.226506522105371,1.26264621666581,1.4732011033660246,1.532687272060453,1.2759355552327487,1.297778627616259,1.2761659025965422,1.3090420298363152,1.2404683416764348,1.280840373112833,1.3536819876836241,1.4446027369986398,1.3114536528027347,1.3735350095187677,1.2761340890960782,1.3697805087274784,1.2452630691483295,1.3284059135385518,1.116723572397537,1.1912066006889421,1.2598186593158376,1.334712182538235,1.2772820106102758,1.3616080089436202,1.213367641111506,1.2835121619290688,1.2570492343676392,1.35282779275104,1.2616882743049902,1.3540451617509743,1.417803343465057,1.5171362005823048
Frosmoth,Powder Snow,Ice Beam,30,1.8213444251856694,1.7270180639533677,2.315319940868664,1.8579851291635863,1.8875172301401941,1.844463600785812,1.6763964778029234,1.7963108008412223,1.9463339070331271,1.8116233566145301,1.893934842358808,1.8111453000717084,1.8897130346970972,1.7995720939750717,2.2084782258534705,1.9447035957720207,1.9718907844384241,2.013486891619227,1.9941115644936138,1.8164031484929197,1.8059298592868114,1.7846980063091487,1.7019776607044717,1.7268619055528158,1.6991518126586176,1.7291282414970335,1.7306056863999524,1.8077185465113397,1.7542877365124472,1.7701376794714143,1.6878815702611794,1.7382162115622164,1.9449494563904426,1.951053619979622,1.8906927796067148,1.8141703486839849,1.7427649712425781,1.7333507574447595,1.8890697336060254,1.8839949264029838,1.763221555036509,1.7902515021970322
Shadow Golem,Rock Throw,Stone Edge,35,1.3292386003144616,1.280932225509519,1.316587230250391,1.316663039654945,1.307036894925615,1.3091470147182382,1.4427270410468036,1.3633895167915941,1.6248693515466923,1.3757292292011634,1.4304482931981688,1.3056501221440628,1.4639652102282525,1.3249390154100205,1.3846133449016773,1.3471981352303837,1.345833043545884,1.3471000577436985,1.330446740613646,1.3345459921866125,1.3560051170646312,1.329972486473369,1.4410988537630183,1.4145437917751151,1.351726482987132,1.3865450899885785,1.3376900302024906,1.3363041871860106,1.364352387526336,1.420582604788891,1.2971445341021246,1.344854783896301,1.3483107756652724,1.3755800149276618,1.2496223203048562,1.2775559844558464,1.3397158383034313,1.3746440684801184,1.3201373082881964,1.3798088038224714,1.327372498644573,1.367705595915744
Mega Latias,Zen Headbutt,Thunder,30,1.901751558438051,1.8434650979229388,2.2590576997041043,2.2337686365890645,2.634280265049456,2.6786315264953178,2.1230450478605802,2.1835484643137923,1.9609295249469392,1.8870648482064865,1.8580330280388841,1.8554597679768108,2.6733454572057593,2.6128219850130803,1.8841026183260094,1.89974079926321,1.9480607357080337,1.9344364497626816,1.8215447279581072,1.8743707891160661,2.1865273717559175,2.2547361902177485,1.975379592882065,2.0028043910480116,1.867231046157822,1.9850899515932436,1.8443416799329495,1.9541444859377404,1.5079836398936495,1.5591935359359257,1.8670953566870845,1.9638297148103425,1.8754854139528003,1.9765619271953145,1.828635263651592,1.8506620994149208,1.8377306047032267,1.9315855656257614,1.9020449119091445,1.9857605469570139,2.27421330316508,2.3839258845398166
Xurkitree,Thunder Shock or Spark,Discharge,50,0.9372369903038232,0.9202345017800776,0.9208173420109478,0.9360142648913129,0.9291814115964069,0.9477841393947108,0.9420560307067746,0.9532762435400343,0.9287797686083752,0.9496410109644365,0.9216240135105316,0.9397018567652219,0.9452888681541002,0.956824766046885,0.957327238212691,0.9441433776336348,0.9367487030717202,0.9455009922255455,0.9376731604919716,0.9515184333701333,0.9367715937383733,0.9509730577802326,0.9664222980558523,1.011703968946431,0.9456606478567394,1.0181102895505807,0.9338823144332198,0.9825760889510462,0.9574999956778555,1.0351075774259575,0.9350522605252979,0.9863612743592046,0.9437979587903965,1.0039703211610096,0.925699698397492,0.9304811717074616,0.9450610434547766,0.9978587589918496,0.943588723005209,0.986976068457254,0.9745732121977534,0.9962112041666499
Zekrom,Charge Beam,Wild Charge,40,1.1155942905797802,1.1061858682668821,1.088295001430041,1.094465462852199,1.0837952380706377,1.1056788193849232,1.0880033768682236,1.1165946291517042,1.0766537817081352,1.0852278335859251,1.062006338808762,1.0630580870897108,1.0874026061418407,1.0975399210961192,1.1011039335992867,1.1068307085511868,1.0713808119754138,1.1093382243441903,1.092511356272009,1.1236316108261848,1.1015276189175827,1.116733674306074,1.143839350206691,1.1927407930445515,1.103814126931988,1.1808638783333245,1.0984980088177387,1.1531947688691178,1.1401606830521795,1.1931851281245252,1.0800909602406314,1.1679955134499433,1.1215517847336867,1.1782373204090033,1.0776722278800195,1.1039659227298142,1.113530408078596,1.1616023196573915,1.1194576130468215,1.15323484042835,1.1041464893272595,1.1697697557477043
Shadow Glaceon,Frost Breath,Avalanche,35,1.1851721750875077,1.1367393827989036,1.2565153279459176,1.1878177997831214,1.1798114183170423,1.1742888501796163,1.171636714263944,1.1707230712276886,1.2038794784076767,1.156892046227813,1.2565396243291296,1.1608067094221788,1.2947189068276401,1.1635551792157546,1.3634162979915814,1.216186474985268,1.3491534565345884,1.2399786823332943,1.2034075269789093,1.1779334816769949,1.1984288052821586,1.1667023804807812,1.1907814171248658,1.219367251285876,1.1366079533542037,1.2039963023997184,1.19599672682368,1.1741991182261369,1.187133374089277,1.2172955537309842,1.1783449787525258,1.1747453093239297,1.2380972876079426,1.2447762375500986,1.177925115615846,1.1513242563833654,1.190130259235339,1.1800051752971519,1.2031394616550708,1.1933147453580508,1.1945318632085946,1.2013278973792385
