Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Glaceon,Frost Breath,Avalanche,35,1.3645338600602115,1.3298585087407677,1.3700998827142026,1.3561218584805097,1.3851436667373842,1.3686603066056189,1.415179317130916,1.4180576558660545,1.378872224159109,1.3677264449588498,1.486014557157939,1.376611249441564,1.5005534043521014,1.39162507037084,1.4511923588418056,1.4031171555745492,1.4720203591971266,1.448057616247273,1.4179533534873017,1.3775076376444142,1.3874875483701585,1.377772937062671,1.4074631775827389,1.4507051097325996,1.347349275014697,1.4282766302660734,1.379178859193093,1.383880406477384,1.377223720461658,1.4465154203822244,1.3619333679193177,1.4153496126593759,1.4297799602881611,1.419475263233884,1.4161543522027409,1.3752579632039632,1.3799532475528875,1.413660177392624,1.417008312861733,1.4279647040977759,1.3738615111981447,1.4185453084262436
Shadow Magnezone,Charge Beam or Spark,Wild Charge,40,1.003346596085595,1.0001846967821568,1.0021684937394917,1.0057011160917344,1.050635137397961,1.0433520401134073,1.0628603993349615,1.0662723544124213,1.0376767133276183,1.0250479809312798,1.10797148068299,1.0311757205383563,1.1134441969888191,1.043926805412943,1.166511525535978,1.0317790054993956,1.0,1.0246671876053015,1.139952141876731,1.0738332811333584,1.0295819905105073,1.0600313145648872,1.083365080122033,1.0932444238773127,1.0341204059320246,1.090863727160497,1.0621021219731663,1.0821874317230915,1.093568158640035,1.1391693324596337,1.0227987156636098,1.0835832586885967,1.0434102664783238,1.0772903750651937,1.016819047849932,1.0312645464922696,1.04870631173313,1.1014508486698424,1.0653219620635077,1.1192594886495408,1.0612125210898813,1.0993580108250323
Zekrom,Charge Beam,Wild Charge,45,1.082235634554766,1.0616387833012186,1.052273289691679,1.070121045474276,1.042343025378167,1.0552614004624903,1.0589700889225584,1.070274405305372,1.0353404462825178,1.0421845234623488,1.0245541934904125,1.0341002620825703,1.0426896213116554,1.058022298311207,1.0458891249455826,1.0496179445595921,1.0287514533962434,1.0652194293241686,1.0310758834962461,1.0818164998162154,1.0448063671680294,1.095900569597857,1.0653816094169763,1.12564652698321,1.0427829166134301,1.1007833593377208,1.0510214151096184,1.0913606150378938,1.0895013014356478,1.1674994940270766,1.0743238694800579,1.127294091532318,1.0788281209922994,1.1125346535664138,1.0410708642598385,1.0779030693810363,1.0783660640590653,1.1262387568302614,1.086394588220526,1.1287358432499963,1.0776188071886774,1.133115196443861
Zekrom,Charge Beam,Fusion Bolt,45,1.1072607889394428,1.0343768045945172,1.027138642160841,1.0367904405395358,1.000318510189368,1.0179580486909716,1.0153254326816823,1.0302305305024455,1.0072773605708614,0.9981182085360265,0.9966539084182405,0.9947430295910366,1.0273779307455595,1.0170548620912068,1.035191177524886,1.0271355542234095,1.0013094984282902,1.0221302047619538,1.007683627622019,1.033740306415226,1.0027396249101086,1.044611649931321,1.033965258000598,1.104988567664805,1.0074590303154234,1.1121319958380032,0.9932476586134253,1.0798737203859834,1.0425137524098314,1.1358111192271403,1.0073350402980583,1.0684892693540675,1.0554425055085404,1.0974860284934562,1.0206184456225502,1.0537689288822918,1.0455411506535706,1.1207789169855635,1.0426187217594607,1.082044241876194,1.0393501314078022,1.1165520702832046
Zekrom,Dragon Breath,Fusion Bolt,45,1.277330372645536,1.2232028569971354,1.2417270678274943,1.244888652710413,1.2342495701779423,1.2732405610775572,1.2032577259780097,1.247166753458463,1.2552173577914962,1.2203324498253019,1.2228257439803125,1.2290395413935218,1.2894312377533301,1.2446306745947997,1.2209255246024147,1.2134015433010024,1.180663572935877,1.2254425828000561,1.2179655124293878,1.2870180062728938,1.2350267866994904,1.310091337318362,1.292701116089595,1.3532529120432106,1.3229447112088737,1.424874302879183,1.2738697261465586,1.3670711585347288,1.243963512822021,1.3275959041844196,1.2756540705494883,1.375005567665603,1.2176982306838617,1.3009340491602908,1.6831147250141325,1.7064009892073888,1.619967739907095,1.7372857793132703,1.2673791235692267,1.309602085340447,1.2210831280388463,1.300396608558147
Zekrom,Dragon Breath,Wild Charge,45,1.2430710420991102,1.2065179622592745,1.1975010872951133,1.2278258593236273,1.2271403551329916,1.2605621838670154,1.2039899522443835,1.236741488469927,1.1966481456927436,1.217899161308137,1.1944919755910595,1.2219073254850836,1.2146342349545185,1.2254138149516718,1.1734653436334206,1.2050813748085978,1.173736274941357,1.2224206710588192,1.1999868525260367,1.284625627326448,1.2021910112359548,1.2915672502159297,1.2652441157151506,1.4037158884516077,1.3160399648613605,1.403088952207002,1.236167414508013,1.3181293582548324,1.265284732621733,1.3482028612228554,1.264927133492022,1.3479345414561152,1.259620622439343,1.3188507010126578,1.4862443091985682,1.5750905404166125,1.5274039687516099,1.6499055790980606,1.2820341243321183,1.3675789969368988,1.2414777611305654,1.3192605170671132
Glaceon,Frost Breath,Avalanche,50,1.1899033840039241,1.1756302429644403,1.215631985115667,1.2171774179354606,1.2350631493524942,1.2251457103115315,1.2130995250384506,1.2444792479686473,1.2339299591240787,1.2372841389460003,1.2672567849158463,1.2389342837626196,1.2286868523435726,1.216703486010201,1.2391629276542984,1.2401437367691395,1.250042577839531,1.2720420552306857,1.2294853686573117,1.207097345841337,1.2228281275564366,1.2299240536190579,1.2653238458213705,1.2993358091647622,1.209538669173742,1.2852036214976448,1.2178611945765063,1.2526503713519985,1.25666567883714,1.3326496199988311,1.19851946586489,1.253883914720671,1.2621199353586146,1.2734695487637866,1.2083710903920206,1.192677254927457,1.199549836288828,1.2571431338744359,1.226472702280669,1.2928825720437191,1.2144518464157164,1.2588714811302735
Shadow Latias,Zen Headbutt,Thunder,40,1.7588031949051797,1.7627115715119512,2.168351134720477,2.1967298022342194,2.6322172281752905,2.572636570341635,2.1660480026066566,2.185450278478565,1.902875317593725,1.8552798466210552,1.7807580696305194,1.7860830874846483,2.558049010881748,2.584436573779697,1.8165700934048654,1.8052493042107545,1.8565272867707059,1.8667334416798846,1.754246032733256,1.7821951240006149,2.223170304812854,2.1920294349300082,1.9539348255647253,1.9655586630096504,1.7718824942958902,1.907617304018086,1.7789349045291087,1.8288911626783282,1.4623741245540909,1.501525153666373,1.794647811326709,1.8618956349048945,1.8248387490519928,1.877523999814183,1.8098326176174466,1.8370236993726359,1.8239137410384474,1.9062905775682237,1.8083697136357104,1.892782784801147,2.232306994965741,2.3369756619168798
Crabominable,Frost Breath,Avalanche,45,1.284271771834815,1.2745811793846393,1.512783589997182,1.3395453526642496,1.2956751265564999,1.311985543591193,1.3251870533135766,1.3021517424974673,1.4251241477879573,1.3268734036701497,1.3989555660728759,1.3146315716501022,1.4126684831214633,1.2893467278680713,1.31091056306559,1.2848724516021817,1.5786285551368617,1.3951450490077322,1.26068911875184,1.2556333548448853,1.3427460932892468,1.3456201463375657,1.295692456231133,1.3473244885758497,1.2723349294806423,1.3338259993654624,1.3377359821029828,1.3224553038221383,1.3335847068204023,1.3934816969345276,1.2938716813535214,1.317543097040154,1.4257370622287955,1.4020403031996205,1.260144450823505,1.284952629048331,1.2999862018317587,1.3187003494334166,1.3278008448396315,1.3359206679812066,1.3290354467145056,1.3474338485322341
Crabominable,Frost Breath,Glaciate,45,1.2923281137672071,1.1915047965917853,1.603479535208111,1.2959608815498267,1.2382554356865336,1.2308353175067157,1.2627245188968457,1.2181244779635623,1.4205673268065138,1.2382315361168368,1.3590979128916105,1.2324944200817447,1.3919653665176235,1.207711701916823,1.22442568630093,1.216133420988278,1.6647883647128294,1.3192763746479093,1.1757396483825064,1.1714596183904493,1.2481735390024236,1.2823913597674426,1.2115914954174067,1.274988567406193,1.1903937799965476,1.2418749295093128,1.2493672283336512,1.2344062359882022,1.2413828160132117,1.2834269578991067,1.214874977655334,1.2198272834385289,1.3437103933752355,1.2760007394606314,1.213515061867703,1.192439184964224,1.2240536537311182,1.229399068996402,1.25313613607583,1.2472417280123056,1.2457768325303948,1.2640439855558983
Terrakion,Smack Down,Rock Slide,35,1.271512401909391,1.2816967566113626,1.3229941340137086,1.2934096344843573,1.2357190464961016,1.2556347847499407,1.3196999434811059,1.336549748542706,1.280064544284457,1.2588713539665246,1.3491814686048458,1.3057664215386038,1.301596994246276,1.2845331057320777,1.252759184117609,1.2806659855217892,1.3036784798145467,1.344983719206226,1.2628723737797192,1.2754735191257027,1.3465156363553346,1.3387956258537308,1.3192507242366827,1.3600641078673081,1.2802694930362948,1.3514549717165583,1.3179593695183218,1.3253618136865926,1.3134799643178687,1.3916172172485184,1.297816722861056,1.333478461204837,1.3350341879432448,1.3457463323038152,1.261146122480164,1.307509892747302,1.3011909444662837,1.332343303558907,1.2761755327698385,1.345000645067538,1.2864009714206501,1.3406375144441953
Shadow Omastar,Rock Throw,Rock Slide,45,1.2221271164664584,1.2011836769942767,1.2086721831210663,1.2048201048765321,1.1876410533385062,1.1951685155096103,1.2254354519001132,1.232026491739895,1.4416109215170683,1.244513301350005,1.2834690609746737,1.1911446629295335,1.2948460196605647,1.209075030279418,1.2307658813746112,1.204555576837332,1.2125874073315057,1.2032728441570903,1.2184381954218781,1.2121542630354816,1.2282037691625731,1.2217172975872943,1.2485120430347063,1.2843922718122678,1.242522391819136,1.277531252085241,1.2043161072460327,1.2353174708254597,1.2448233379329734,1.3123220051147897,1.1839521716020185,1.2417781119750797,1.2186299095562136,1.2697992357465027,1.1849425523367625,1.2037822073679494,1.2122381930485953,1.254816755376015,1.1974857655961164,1.2433046299892356,1.2163727443250705,1.2543707849467214
Mamoswine,Powder Snow,Avalanche,40,1.233795498101013,1.2406212352948613,1.2172741135125498,1.2575909738919824,1.2270546114199168,1.2628078614869953,1.2418552460489187,1.2607044818002962,1.2759168138398629,1.2640316209981222,1.2794914491391693,1.2509650276649495,1.2918952255694642,1.2636396444334022,1.234192704627228,1.2530688353336237,1.2474603991017945,1.2981540583733537,1.2317807396755671,1.2564669343501154,1.2364767119326374,1.2662344901585514,1.280797201755159,1.3668654764321246,1.2276320534790968,1.3039591500599972,1.2245669229489853,1.2558722232156414,1.288920592975837,1.354877475626387,1.2208811263083665,1.2920280396520176,1.3024731143169974,1.3162141882148763,1.2104589899265943,1.2337326919010543,1.208683850906209,1.3015481202562302,1.2565997152514048,1.2963421990536392,1.2276089017959346,1.3028986789629475
Tyrantrum,Rock Throw,Meteor Beam,45,1.1574668900411973,1.1443356957491102,1.1525574177700602,1.1633276828622572,1.140012533796218,1.1708232175943472,1.164766069082065,1.1817313058588172,1.150644839586061,1.1486180785385065,1.1599448538176031,1.1417973883434949,1.1938607686664877,1.1647592988658244,1.1550889185443627,1.1466489063064726,1.1527463395459316,1.1711747400046049,1.1916646333115142,1.1896027864736547,1.2049051240977562,1.1825497399331093,1.2057359229747695,1.257836250085439,1.1637241963622345,1.2151597971569923,1.176176267013626,1.2020528371407735,1.2203538860129917,1.2905647559838698,1.1439332887270015,1.2011442349438917,1.1744229581591408,1.2242173875845528,1.1266453721141025,1.1452947940132823,1.187228035384663,1.2256406264026176,1.176196363152942,1.2487367581763453,1.1587262955720556,1.2115567405028422
Terrakion,Smack Down,Rock Slide,30,1.3121570966567453,1.3102161672752661,1.4340121073041,1.372704195718634,1.309629798466587,1.3259001610723355,1.368552788399833,1.3654698549233706,1.324653662413663,1.3260497213789626,1.4087163781930474,1.3484266192946919,1.4112844504011313,1.3465591867914999,1.3175115993682853,1.3208111709515882,1.3743065348904038,1.422985820163933,1.3123597623371661,1.3289720899557418,1.4116900733209798,1.4012740804438069,1.3722285738787363,1.4250676781364664,1.3318756356300476,1.4113400909133915,1.3674323399703323,1.3786225378286923,1.372885977474856,1.4411258926405324,1.3669050016425266,1.3965471662506168,1.3984752906565585,1.4081262121232963,1.30646965287504,1.3308046052163574,1.354758375925044,1.397841781330076,1.342249666060528,1.4080849897415366,1.3507934509546498,1.3999815361234427
Shadow Golem,Rock Throw,Stone Edge,35,1.329072873421404,1.281157251078989,1.3165712469339976,1.3166470554182286,1.30682871195381,1.308938495649563,1.4432791810103685,1.3639112938268259,1.624840097424061,1.375704460593435,1.4298306789741886,1.3049922014630644,1.4642065376463613,1.3251574250481093,1.3868215339785417,1.3465695098250883,1.345572769022674,1.347051807171867,1.3297063549584016,1.3338033253223809,1.3558321189268578,1.3298028095595031,1.4412309335329958,1.4146734377172745,1.3520420183917863,1.3868687531493933,1.3375479432205881,1.3362296875113122,1.3643527464698877,1.4205829785258892,1.2975384701750905,1.345049802877648,1.3482291872931458,1.3754967764516566,1.2495440685941221,1.2772889409498578,1.3398565681022405,1.374788467297883,1.320316134718755,1.3799957133823268,1.326999930596776,1.367321707139721
Shadow Mewtwo,Confusion or Psycho Cut,Ice Beam or Thunderbolt,40,1.1250931991719009,1.14374328711833,1.1835830206807667,1.231747066423712,1.2842407844995654,1.3458884480866897,1.2191569843731405,1.2405520610474299,1.173414066200526,1.1718150873265138,1.1079236365575962,1.1261512492672827,1.2632748641142537,1.299391669863995,1.1613097637341467,1.1411026760466347,1.1743574930107956,1.1911727708265012,1.1139948599637506,1.1412588162627333,1.21423817713466,1.248583044475814,1.2079545560635185,1.2279967341431288,1.1394090883888826,1.2024604908801524,1.1338829900284844,1.167325249049863,1.0,1.029755342125079,1.1441426573312599,1.1818278742814663,1.1937439623619035,1.2096570721044186,1.1244880987669557,1.1213652364715248,1.1167611323810804,1.1908958854876697,1.1527804238761887,1.197795887094828,1.2560727727411074,1.30454228199671
Mega Ampharos,Volt Switch or Charge Beam,Zap Cannon,45,1.1751020075156875,1.1447961781069211,1.1386198423989327,1.1303422450889355,1.1006171011656545,1.1183559539899048,1.1203829867341688,1.1526652702809779,1.1359597145843339,1.1213328524769137,1.0979958140275534,1.1052026823126206,1.1881480583853863,1.1405482886268707,1.176155983878053,1.1521444334432203,1.107242391544259,1.149812915553576,1.0998400720178423,1.154735388963404,1.1248053588618696,1.178483697782107,1.13097784100441,1.231437645535568,1.09799970839572,1.1917761951486499,1.1265939047434295,1.1786941631877985,1.1463705909181199,1.214736412066604,1.0986189681895886,1.1808615643435654,1.1041062902857035,1.1580324386880472,1.119302510350056,1.1629181422070103,1.1465055650065743,1.1956544661242443,1.0961074552343755,1.1405421477100672,1.1296508344381415,1.1819491568069505
Electivire,Thunder Shock,Wild Charge,40,1.1959861796069473,1.1680274887504678,1.2005918999217744,1.2000387630515175,1.2042421819436515,1.2101430962082966,1.1797219482565602,1.1945548340605485,1.2301828798485963,1.2105139018579048,1.2142152445037397,1.209740930721429,1.2362372295154782,1.2241729074509005,1.2256023115356274,1.1831804241826571,1.2038368408170037,1.1960622450684741,1.2189777690713748,1.219966300948315,1.1996744122336074,1.2031367833892024,1.2438978603289397,1.2682833249538707,1.2176004685645176,1.268503357449183,1.1995108608818725,1.2260083560274246,1.2227354446576495,1.2777451403579227,1.165674574533708,1.2315061650730752,1.21947603314493,1.2858104875206502,1.200905569458479,1.2012121561628273,1.2254110897796942,1.2774622809838692,1.2066719324333808,1.272231518456873,1.2056663523255597,1.269528074913578
Mega Manectric,Thunder Fang,Wild Charge,45,0.9938349548847505,0.9718922346648857,0.965365171058929,0.9877570358225307,0.9587895335570185,0.9722274422894568,0.9950992589111869,1.002577126823976,0.9875961923823267,0.9988286782718601,0.9619419963799426,0.9816554966544911,0.9923524195355037,0.9952148110964301,0.9935388088371263,0.9855756199629719,0.9901244966507688,0.9868823175572773,0.9870927392827904,0.98647281446723,0.9837856759646445,0.9994912810054144,1.0019356856050796,1.0495880141366676,0.9716358884499411,1.0265454691580382,0.9735997376183189,0.9995345640954234,0.9890925955819028,1.0552189815108004,0.9729167849995125,1.0183068849918266,0.9915984970990356,1.0364478916851076,0.9659281037036873,0.9759312785412446,0.9668232271935618,1.0282137709018875,0.9662285468729195,1.0016388395917977,0.999616954066477,1.0210964100574438
Shadow Aggron,Iron Tail or Smack Down,Meteor Beam,45,1.1026455792058383,1.1015191895934788,1.0891256493288248,1.1077847149314723,1.0957735205194663,1.1295674375242475,1.1464326027328826,1.158793149770984,1.1651820568539575,1.149184953995131,1.3133201319809618,1.1399237524491668,1.2806124789056725,1.1322745000673315,1.3231453254395595,1.1665614055564204,1.108426704359976,1.1423087936829972,1.1110699588951969,1.1611893488326346,1.1225185204914445,1.1592972676805533,1.219236094550958,1.265739875084673,1.1437570256585408,1.207284192601806,1.2067306018702133,1.1960926591345986,1.1985045000113692,1.260096203446028,1.1420720777538997,1.214247359394199,1.1753147573694545,1.2214011567870209,1.1182955738258702,1.1589398613772623,1.1561866941049372,1.2089423526830134,1.1512489596850204,1.2023116562728418,1.1589794022081448,1.2039184573852046
Darmanitan (Galarian Zen),Ice Fang,Avalanche,45,0.9341538955994259,0.929867197754257,0.955842512168057,0.9686743439279313,0.967760223012542,0.982047727035594,0.939758227000392,0.967257888965728,0.9143121612101778,0.9466345020482345,1.0006475608015857,0.9435555322933693,0.9987423936166943,0.9488653701676832,1.284370935159019,1.0216662840611195,0.9578966171474327,0.9928389560550097,0.9902471445021069,0.993823422175439,0.9119402093471882,0.9437649391021129,0.9253055107416729,0.9712490599127397,0.9123830640710464,0.9555324513344318,0.9409607100887719,0.9699731856156998,0.9464005076829899,0.9948474385931154,0.9080344052655298,0.9701485364378857,0.9676191850413723,0.9779798736601925,0.9254769021078691,0.9393295032034269,0.9298240623554989,0.978447939505115,0.92093201057313,1.0026136412505118,0.9287745205238054,0.9718141722131567
Crabominable,Frost Breath,Avalanche,35,1.5405987746811518,1.4073279144414146,1.5908177159020331,1.444365584771804,1.4839123475736458,1.4077716955777,1.5121511680266835,1.4559171798766934,1.5636343018164207,1.4379895575639585,1.6458849251097902,1.4308927963564755,1.6049936315765037,1.436383717077603,1.4078254673391635,1.3570126246660983,1.7111834033861346,1.527671036020677,1.3608056831356625,1.3538639981138811,1.4665116792292734,1.4648783183736211,1.3873337179239873,1.445590745390634,1.4200409365056883,1.4557493510926167,1.4672549030692288,1.4408398038643377,1.455544476664266,1.4847213841539992,1.408611039555169,1.4254968682294529,1.5986770333026321,1.5315688399525353,1.4185933326942028,1.4272213486215288,1.428918473541279,1.4306984861307326,1.4530966984028038,1.4475263679229589,1.4545391111486083,1.442553754293506
Crabominable,Frost Breath,Glaciate,35,1.5468495608247297,1.3307549002544565,1.705871881329081,1.4038593622205717,1.4906758172958312,1.3394251283173921,1.47053590239917,1.3645017838518376,1.6003846851356291,1.3627436547050817,1.6290102132776771,1.3593772626399934,1.6165904413452599,1.3357143908882323,1.3727282881366298,1.2846325171804158,1.7531447348411493,1.4735894884972192,1.3131504230834055,1.2569515621027854,1.3425908521899268,1.3733063310212048,1.2909531052755754,1.322248529680379,1.3104687554985048,1.3659801573137114,1.340767494186514,1.3568107613779639,1.3674589410254498,1.394063927541295,1.3396213680928863,1.337715110830761,1.4505668232181295,1.443095961107208,1.3481196525628212,1.3286018091309209,1.342132288135329,1.3287024937103147,1.3650901206158967,1.3443300366590536,1.3396982138303977,1.3443237984029028
Shadow Golem,Rock Throw,Stone Edge,30,1.4263836812017747,1.3706611614444342,1.3604613375670165,1.3509722888712512,1.429584266958402,1.4046994316591148,1.5767573063061375,1.4900302799500413,1.7058768443691195,1.4484005491465328,1.5209511478732591,1.3768742256203517,1.568644169774154,1.4132134534095817,1.551930739533859,1.3786445853468139,1.4376726820130614,1.4414972968896758,1.4039214894802907,1.411371938908071,1.4438472397143258,1.3958897255504779,1.5079082412249751,1.4688514801908443,1.4112352363772687,1.455080386088506,1.4054125246788634,1.4076808924626854,1.458561240388159,1.5022280097214453,1.379900864732036,1.41769821855944,1.4215743521695965,1.4394771629245096,1.355163555558494,1.3694532630975516,1.411004381376726,1.449292312238737,1.3820221863217377,1.4500783059871878,1.389592285055316,1.431128898623216
Xurkitree,Thunder Shock or Spark,Discharge,35,1.0644819381220259,1.0386604970840538,1.0739272675377893,1.0519726003752043,1.0622339233120628,1.0586143271264465,1.0547438403239284,1.073457933884111,1.1197184326856338,1.0735448388921573,1.0796388223662516,1.0612056797304255,1.1094712733242065,1.0659451846769474,1.2463046600861805,1.0570997006951843,1.0455942896841375,1.0485012575431922,1.0609898301488052,1.0562174783309692,1.094530034206311,1.0670025150580063,1.1052570070104306,1.1367100296206525,1.060401484435032,1.0966938243383402,1.08381684417795,1.0815967754108613,1.0970502859099367,1.1444290079115937,1.0509223484512764,1.080516036496305,1.051413794574065,1.114128758712214,1.0620383461116565,1.0458811900608607,1.0678519729089038,1.0987665305324803,1.0588836125007297,1.089641069996485,1.0793732496029893,1.1057565952237487
Mewtwo,Confusion,Thunderbolt,45,1.2687967537209177,1.3050662694175807,1.4710099344102876,1.499594769193383,1.6842268945815329,1.7016584599696603,1.4417648072173888,1.5075723527674925,1.3454109437594908,1.3528068930755237,1.2625733334717222,1.2918161402434534,1.6197013416141737,1.6691480867622035,1.271865618944794,1.3066595671319639,1.32987626496519,1.3585757581147802,1.2772238795691384,1.3215594189211919,1.462121552258796,1.5152888321531712,1.3780270706339175,1.413338585572399,1.3104743045809017,1.4047915956557528,1.28845214147625,1.3582131783718392,1.157880408484109,1.200869277455632,1.327430731361937,1.3929904073866581,1.3253191216404954,1.3857432111363395,1.247155288002334,1.3096553874838426,1.3107000089400886,1.4038131402926006,1.3156650779701766,1.4053930709100277,1.5179109330281337,1.599587078878167
