Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Kyurem (Black),Shadow Claw,Ice Beam,45,1.1472188038592206,1.2233454367387697,1.0197613986946492,1.079325009972232,1.2370350938653394,1.3586690331546292,1.0192020079178201,1.0767640437808885,1.1381308250460573,1.2340044631338805,1.1108701796970588,1.201906674546903,1.2263188351269503,1.3510977427619726,1.1245038369939138,1.2245964540883831,1.3085190178824864,1.4376028952597217,1.1471995254405938,1.2433647792724698,1.0159929410467103,1.083626537252523,1.0518069281487248,1.1348037416114773,1.4511429648208554,1.5311180132295417,1.35656289200593,1.5273805451020641,1.2617339795368874,1.3599353796445879,1.4283104030657092,1.5310966034232436,1.393711318896441,1.4901693761171162,1.141443623945594,1.2316847143982954,1.1795034843205574,1.2820034843205574,1.4070846803846209,1.505335016858376,1.047201915128874,1.125868195334557
Darmanitan (Galarian Standard),Ice Fang,Avalanche,50,1.074310321927114,1.1207694757342457,1.097078473275382,1.1526454837833202,1.0675113191288712,1.1343967032985278,1.0958185628897457,1.1554726110694231,1.081474825842722,1.149689255435201,1.1350742330112056,1.12956926866005,1.1403131383562792,1.1493572218734727,1.141677091101542,1.187543602203565,1.0734281862049389,1.1616732898098212,1.0787615530339272,1.1440134713637842,1.0671813820106988,1.1471460872442507,1.0895020484882303,1.1643342780363883,1.0748937608026095,1.1418342018739684,1.0841030904322044,1.1508153723343597,1.1179321486268174,1.2038879913839524,1.079763750753094,1.146184159843554,1.096543170847367,1.165229867587515,1.0840678906044774,1.1586059951548409,1.0800087108013938,1.1611933797909408,1.0847497606526897,1.1617294057249101,1.1067383766491685,1.1777935224845146
Mega Abomasnow,Powder Snow,Weather Ball Ice,30,1.4076473892330368,1.4564653468673836,1.495441678341083,1.4911059253364063,1.3952737759816969,1.4605702483318086,1.4456232049059434,1.486058426268533,1.4632809918477647,1.4883419865019623,1.524707110200096,1.477135125625856,1.5071209633390519,1.4877159548429706,1.4291449156823595,1.5150562919483268,1.6161864887879647,1.5396820891285836,1.4046097322949156,1.4669913316366558,1.4523465504880604,1.4990900568025147,1.429874153805489,1.5380989441842023,1.4189788041430038,1.4974853474379133,1.4365720150530277,1.5121108450222374,1.4903392568659126,1.582552504038772,1.4113620875267903,1.502809904295351,1.4371071094196466,1.508420169497708,1.417289337730948,1.4875879279647413,1.425383275261324,1.511437282229965,1.4145772918372161,1.4871584964826352,1.4445911564844933,1.5148948504073942
Mega Abomasnow,Powder Snow,Blizzard,30,1.6473460256395895,1.6843347581105885,1.9021333831784346,1.7281656296187813,1.580899187944858,1.6451214430042223,1.6088079281703624,1.700371309545372,1.763343004965576,1.756356344575663,1.9206771204984314,1.7282207994750023,1.7893912470938493,1.7220891976059658,1.660771849214559,1.7586933772763358,2.0300773488504116,1.8732117513482827,1.5927878451558581,1.6775292294150288,1.6216842221364363,1.7090056802514753,1.5858529493825166,1.7385277316847532,1.5443605504944833,1.649638071969746,1.617881172311552,1.7352149617972403,1.6679267635971997,1.7642003231017769,1.5973392329800788,1.7055773390354472,1.6324550417664725,1.7293994625682427,1.6173856571612037,1.736347450453869,1.5974912891986062,1.7020818815331011,1.6103425788458605,1.671573864661237,1.6112524556374996,1.7084688630532565
Mega Abomasnow,Razor Leaf,Weather Ball Ice,30,1.7523319992382695,1.8469658005450533,2.045452180498361,2.00142790798954,1.79842237825399,1.906707465893186,1.9119595311408388,1.9869731156364012,1.8759239728228643,1.92332553265647,1.9962226258976452,1.8756530350439902,1.9431018159734503,1.911865682170907,1.5545448531357502,1.6646298924679448,2.119972324723247,1.9574297473743967,1.5984423735624484,1.6840065825982127,1.8930347984337947,1.9539513593999889,1.9145508744621802,2.0745385394792875,1.8845599033125835,2.0404553665414755,1.8413958262059529,1.9732124529592885,2.15571351642434,2.363435648896069,1.860739365327065,2.004879060533931,1.8726213781112069,1.990601023795338,1.7838431452672134,1.925775663290622,1.859616724738676,2.0261411149825785,1.8330257662582732,1.9572921147202065,1.9146994729101585,2.0626281493886403
Mega Abomasnow,Razor Leaf,Blizzard,30,2.1656763637934815,2.1888547319301064,2.894126692629798,2.529000406597282,2.184619267174609,2.2706629099500417,2.4005731363365848,2.4412050094444586,2.4068581076493407,2.37794958378787,2.809221853028323,2.404880738950044,2.6465875607556706,2.3893474886974513,1.808697587144266,1.8990323317857056,3.1850837354527393,2.667108998013057,1.8223368223655254,1.9160814405174227,2.218573870843214,2.305376937076049,2.296245172469493,2.4551314997283367,2.2036023859959193,2.4019155544581476,2.27332649104801,2.3818679438932606,2.6894345718901453,2.8475713516424337,2.20857489950518,2.3386798881964266,2.3363568935958074,2.4437581313911214,2.269205510638919,2.333965733632994,2.210810104529617,2.3408536585365853,2.2289825311151503,2.322834427162104,2.270565628589525,2.4287355211319013
Mega Abomasnow,Powder Snow,Avalanche,30,1.4202431456265312,1.4748012859801598,1.5356562692097946,1.4986077415351649,1.399275110866862,1.456822940101179,1.4490956607239889,1.4827502781587185,1.4669248283322998,1.4996061940693732,1.5334142441199667,1.5055118826187421,1.522947598297921,1.520499990798468,1.4444628208520773,1.5124551949770262,1.6251206358217427,1.5857898098211751,1.4031745728008571,1.4674027440249524,1.4676887442783875,1.5157227154910935,1.426144289930836,1.5103158636690701,1.4036829588428699,1.489116167851434,1.4334929866575437,1.4998745581024062,1.477684437264405,1.5780829294561118,1.3963792234985037,1.4663848531837351,1.4423355179164183,1.5145483506195054,1.4111526225153965,1.4990295087709058,1.4100783972125435,1.490383275261324,1.4128290158316106,1.4926114525953573,1.4275546681266305,1.5020020825953002
Magnezone,Spark,Wild Charge,50,1.1525605183607432,1.199154095181095,1.1408715056239533,1.1937599842756692,1.1759159487231425,1.233651392414731,1.1678759023986336,1.2209602297720392,1.1626214800765886,1.219779921329344,1.1521900270207766,1.1850419148183362,1.1662021597017884,1.2158147752065742,1.296299526089153,1.2273058048064664,1.1677121771217711,1.2181202100482542,1.164172678390325,1.2248703572590367,1.149881431643964,1.1945954888876633,1.2110456834902128,1.2852464793902993,1.164927419459642,1.2498537992696461,1.2000342114266165,1.2517960998973658,1.221723209477652,1.2786106623586428,1.1790338670011555,1.2252071625398768,1.1723672531400848,1.2356188368614958,1.1650199935787047,1.2167624996351538,1.1787282229965157,1.2534756097560975,1.168153626285191,1.224944846054585,1.1835367621010595,1.240775927774736
Tapu Koko,Volt Switch,Thunderbolt,35,1.3387139878347174,1.3946979722928565,1.379823525217703,1.431347686923947,1.325607381051604,1.3924927652212606,1.3940085905762412,1.4337503557844076,1.3504714354905147,1.4020056943432269,1.3442411352284114,1.3884231686851536,1.3767638825557356,1.4159501399655248,1.4555588298972792,1.4644807428612667,1.3563440249787113,1.4150546409310247,1.3395874394841079,1.390746091582311,1.3515579330502399,1.4139193735178954,1.3873772008399536,1.446658541241428,1.3146499629624815,1.391246150047434,1.3405633481582848,1.403774660736686,1.4137749057619815,1.4733871836295098,1.3360131951920513,1.3962113206056357,1.3396884841263086,1.392714273555196,1.3555281515425703,1.4127360555733925,1.3542770034843206,1.4259059233449478,1.3180336057498856,1.3956376351098223,1.3793436604296159,1.4391592326602471
Zapdos,Thunder Shock,Thunderbolt,50,1.177116722382872,1.2225725044127556,1.1559213860535205,1.1997067103967503,1.1476309939083413,1.1973006762421987,1.1823841436592748,1.2401415375061453,1.161358585195613,1.214196477473848,1.141397529585477,1.1876155103605999,1.173622684025527,1.2160458358978343,1.188135990762347,1.2300392119127235,1.1739107294919102,1.236985523701391,1.1653495091754529,1.2192445320423275,1.187040202944907,1.2321402966966304,1.2120442297243719,1.2650993406657953,1.19624686480656,1.2548181262914397,1.17053255787433,1.2197399931577146,1.2393861066235863,1.3408077544426493,1.1836067516716213,1.2381751918537467,1.1829578201184294,1.2659071288741899,1.161320451825691,1.229327807127638,1.1859494773519164,1.2628048780487804,1.1887999333990094,1.2472145523164657,1.1787596749433726,1.2507809732375768
Mega Aerodactyl,Rock Throw,Rock Slide,45,1.03216710700872,1.075432113977913,1.0459705438575868,1.0939336070959897,1.0228076088454405,1.0702425207413595,1.0475961911661966,1.0905400160426424,1.0347884537911742,1.0725395050719488,1.0233659546122114,1.0612266681425637,1.0295103353651678,1.0676046776498878,1.058778777454353,1.106085664798287,1.015288816349702,1.0688653136531365,1.034922214355422,1.0805889894563614,1.0442287542050406,1.0871670435118292,1.0725267625075259,1.1204129282368318,1.0338795825806704,1.0803259301615356,1.0322727791082222,1.1083475880944236,1.103112547119009,1.1626063543349487,1.025303953619295,1.0906774387895188,1.037522950281483,1.0908770351276096,1.0307419514900324,1.0746767461545197,1.037691637630662,1.0946951219512195,1.0529616628047342,1.0993742281916443,1.0610715704271467,1.1159168250083196
Darmanitan (Galarian Standard),Ice Fang,Avalanche,30,1.3362031579806464,1.3398469818032848,1.399873974112664,1.3814576223501323,1.2674402580777986,1.329306540439217,1.2702033793049912,1.3567288534685744,1.3802762073320327,1.3620955002014294,1.397956541419668,1.3566070443777216,1.4157129449196297,1.353230453390151,1.5245766075681397,1.4258612186966249,1.3906400794777178,1.4060282429747375,1.303364013854073,1.3451175874012131,1.2720344123972867,1.3469916726410411,1.2986974845445602,1.3784637072497394,1.2514522605881817,1.3251244330660568,1.2665526285779451,1.3535180750370623,1.3233171782444801,1.3883791060850834,1.2685063556183271,1.3466997204910665,1.261773038434882,1.3583648456403583,1.293781559207262,1.3681080528881235,1.2595557491289198,1.3604268292682926,1.271274160203133,1.3305212915042113,1.2922933238865093,1.370487262890084
Crabominable,Frost Breath,Avalanche,45,1.251423843762052,1.3073614202751511,1.434294071965792,1.35160066365926,1.271918100478334,1.337745870406559,1.2985406370481538,1.3268882448831731,1.3786489288026038,1.3601219440433459,1.299531336787196,1.2966948470766366,1.3515353267259518,1.317346523558989,1.2886435805528158,1.338139599220573,1.4283174850979279,1.3597005393130854,1.2330699018350906,1.2972980730591859,1.2987260795235207,1.3392157944079854,1.286744298741538,1.361752742331018,1.2613029409089136,1.3344552885677525,1.284627665640324,1.343573953700536,1.3331394722670973,1.4215616585891222,1.2571284654663255,1.32877361751721,1.322252349744051,1.3672166628162883,1.2363255596742653,1.3181459969061031,1.270740418118467,1.338397212543554,1.265626951200899,1.3324221947801473,1.3141713095659828,1.3660107564973754
Crabominable,Frost Breath,Glaciate,45,1.2592155777069034,1.222266852085077,1.5114107384076418,1.3071062028245986,1.2141876377015404,1.2519894603842943,1.2347569022175071,1.2440422283747767,1.3697452935664787,1.2701101298654272,1.262024443227708,1.2129838092771992,1.330146876897816,1.2334960300501585,1.2042537708388463,1.2671852823017151,1.5017101901788248,1.2859175418677262,1.1638091046518302,1.2098585889511853,1.211724480229416,1.2784646776595159,1.207213028091455,1.2886532841891951,1.1815748092892695,1.2424592912188592,1.2080624928726196,1.251807503706238,1.245589660743134,1.3092945611200861,1.1852265207557606,1.2306788215192248,1.2510973578298457,1.2507447442335518,1.1922229356994833,1.2318160590759173,1.1959668989547039,1.247761324041812,1.1976384398717932,1.24456438789527,1.2286346118750873,1.284542634161004
Xurkitree,Thunder Shock or Spark,Discharge,45,0.9648419809471381,0.9969898846682552,0.9736771617582731,1.0191062182406092,0.9626829863572745,1.0025801138637123,0.9968522783139699,1.0417005200921157,0.9601214913928509,1.0177891644524515,0.9491112002798933,0.9887825232700872,0.9625783919402758,1.013599864226284,0.9879988693497558,1.0180452981789314,0.9798076923076923,1.0226263128015896,0.9680150787424175,1.0179490614056907,0.9706501957756576,1.0121656648100148,0.9857119781494589,1.0556983215612565,0.973203030578695,1.0218976205018908,0.9738510662561296,1.0374957235716729,1.0209693053311792,1.0708992999461495,0.9860245533289218,1.0345781192900672,0.9832812518998577,1.0302153374755298,0.9834797583257933,1.0302165727795454,0.9860104529616724,1.0411672473867595,0.9737758599159163,1.0110307890829877,1.0016424591800586,1.0573572509742037
Shadow Tyranitar,Smack Down,Stone Edge,35,1.1344182123979625,1.1738201580110514,1.1261530694240771,1.1859768258819403,1.1140596281913138,1.165368031492664,1.188176313814785,1.2368864336170982,1.1390700748231268,1.1800417343756366,1.212473834123663,1.1707566805756788,1.2379679745792342,1.2016791773421476,1.1498141644013569,1.2005310447689383,1.1367371558330968,1.1823516889015044,1.1516580876021354,1.1908857804397328,1.150708652732587,1.1911432195444769,1.1683725164833552,1.2390049780466674,1.1505412675928213,1.1886184355872071,1.1558216444292393,1.210411677500285,1.2135702746365105,1.2807539041464726,1.1520410078124228,1.2139379154362018,1.155308050533176,1.2161886117967486,1.1304763433641751,1.192901549867196,1.1539982578397212,1.2007404181184669,1.1482010794910575,1.202702890205492,1.1736712719933873,1.2328427425847799
Rampardos,Smack Down,Rock Slide,35,1.1608963454543417,1.1845259908496335,1.1631399330559735,1.1916094507853494,1.1326417609858228,1.1794856043260906,1.2295559810593317,1.2379757807850544,1.2163488305774464,1.195096889838449,1.197285271798967,1.170238798830615,1.1822148700845927,1.1767941453719362,1.2385461521807115,1.2015624624118935,1.1216896111268804,1.1880357649730342,1.144970244359823,1.1888478539581697,1.1617492968620746,1.1973749517454364,1.190678277214056,1.2322941599729806,1.1244980441591184,1.1844338457939674,1.160052457520812,1.2113353860189304,1.1754334948842218,1.2393537964458803,1.128514849529378,1.1820264891505101,1.1438785063774424,1.2076772491275853,1.1260179212515689,1.1902892501678293,1.143048780487805,1.2027177700348433,1.1358382705942751,1.1943916415756686,1.157643876203665,1.230030165426771
Electivire,Thunder Shock,Wild Charge,30,1.2775851225729844,1.2999937589315291,1.2863196394195102,1.3331496258726907,1.2965520447485386,1.3220393857535875,1.3559694154785622,1.4081895101819029,1.3626545235627217,1.3502428469905532,1.301996216695954,1.3244904695922373,1.3689180429772885,1.345073806510186,1.5114508407707667,1.3763922634655632,1.3046338347998865,1.3664845302299176,1.2902657915382996,1.3398744713829196,1.3157447747201234,1.3460651850217835,1.3562754225465867,1.3998149752566118,1.3073984067369295,1.397055192400161,1.3206979131029764,1.3914357395370054,1.3572428648357564,1.4535918147549811,1.3030449683453664,1.3512824818022895,1.3031868973651253,1.3514220055202266,1.3126149265929192,1.3705452263506612,1.3044773519163764,1.3591202090592334,1.3104716182653218,1.3789873874373881,1.351464794477902,1.4058806479662491
Shadow Zapdos,Thunder Shock or Charge Beam,Thunderbolt,35,1.096514123217895,1.1155045743831344,1.1177243655829854,1.142025779423865,1.0903322104137647,1.1358511304186127,1.0831565192641084,1.1227300954795973,1.080884116946782,1.1247550029195958,1.0583763418968308,1.0966145951726305,1.0925551427362084,1.1253064621336513,1.107562125622459,1.1411177800764993,1.096838631847857,1.1414951745671302,1.0813926787730341,1.1241221607761342,1.089328847956764,1.153046931009761,1.143981556263675,1.1822200032305907,1.1008850017544087,1.137766572665012,1.1112783669745696,1.1630060440187022,1.1600215401184706,1.20942380183091,1.0872403678061018,1.1564657428715346,1.1050910107851124,1.1503714601850612,1.1154665654826188,1.1577011762645575,1.0961672473867596,1.1549477351916377,1.0906189729572229,1.1576778454579513,1.1178705999806768,1.163140210191835
Shadow Raikou,Thunder Shock or Volt Switch,Wild Charge,30,1.1254470765395035,1.1559578999924787,1.0867150600935367,1.1376206543711136,1.0945095376216796,1.1321652534704525,1.1283618392113228,1.1723122105208683,1.115894369480493,1.1499880047618833,1.090674768287452,1.1297906532228255,1.1154669572987572,1.1520338452793073,1.1485271476340542,1.1685390555462003,1.109696991200681,1.166363894408175,1.094720526607857,1.1462905910943568,1.1113549881431644,1.164881707384327,1.1239078400563884,1.1905461166830644,1.1146733550793382,1.1627051683582632,1.1271752765423653,1.1842057247120539,1.1628002154011847,1.2276790522347871,1.102499777775583,1.1560805538820136,1.1179674865946037,1.1663971401821431,1.1003181459969062,1.16869034762558,1.1065853658536586,1.1790156794425086,1.114595329605528,1.1743558435431727,1.131944220798042,1.1902676242311037
Calyrex (Ice Rider),Confusion,Glaciate,45,1.1331715989777449,1.1941452376646882,1.3054913757055233,1.4073969873261123,1.4505536286794434,1.5118321630950742,1.3605933190157062,1.419023468833286,1.1686326786498342,1.2252320965412977,1.1436509081708692,1.2207026192561083,1.4868551004091615,1.5870291116023139,1.2011384685703288,1.2492662801606966,1.1825645756457563,1.228863894408175,1.1791653112382554,1.2423218967067873,1.3968786190922626,1.4413169359730877,1.2082996813462754,1.2830878573841027,1.1834851654992267,1.251946094166266,1.1724027825293648,1.2266392975253735,1.0113624124932687,1.0787291330102315,1.1695819217967585,1.2230836847771336,1.156791459455516,1.2228031564996413,1.1595545956043316,1.214726657132016,1.1804006968641114,1.2695557491289198,1.1264447558657436,1.2017038753451459,1.354996618466394,1.407780747802003
